#CODE;ENGLISH;x
EVTOPTAHF22113;I feel great!;x
EVTDESCHF22114;Pestering [From.GetTitledFirstName] has been quite the entertaining activity. Reveling over [From.GetHerHis] misery has given me much needed relief from my other responsibilities.;x
EVTOPTAHF22114;I feel great!;x
EVTDESCHF22115;Pestering [From.GetTitledFirstName] has been quite the entertaining activity. As long as I can torment [From.GetHerHim], I can keep some my more unsavory inclinations in check during my everyday duties.;x
EVTOPTAHF22115;And everyone loves me for it!;x
EVTDESCHF22116;As entertaining as tormenting [From.GetTitledFirstName] is, having to spread rumors and weave plots around [From.GetHerHim] has also been an intriguing learning experience for me.;x
EVTOPTAHF22116;The more I know, the more I can hurt [From.GetHerHim].;x
EVTOPTAHF22117;Truth is for the foolish.;x
EVTDESCHF22118;Seeing [From.GetTitledFirstName] squirm and yell at my covert efforts to antagonize [From.GetHerHim] has made me realize how much easier it is to ruin the reputation of an impatient [From.GetManWoman].;x
EVTOPTAHF22118;I must be calm if I do not wish to suffer the same fate.;x
EVTOPTYHF22022;I will not tolerate this offense!;x
tooltip_22022_Y;§Y[From.GetFirstName]§! будет вызван[From.GetEndA] Вами на §Yпоединок§!.;x
d_baltic_pagan_reformed;Ромуванская Конгрегация;x
d_slavic_pagan_reformed;Славянская Церковь;x
d_tengri_pagan_reformed;Храм Неба;x
d_finnish_pagan_reformed;Священный Лес;x
d_aztec_pagan_reformed;Ацтекская Иерократия;x
d_west_african_pagan_reformed;Африканская Конгрегация;x
EVTDESCAHF21127;[From.GetTitledFirstName] truly hates me. Before I can even think about making [From.GetHerHim] like me, I should try to apologize about the past offenses that are the cause of [From.GetHerHis] current animosity towards me.;x
EVTDESCBHF21127;If I wish [From.GetTitledFirstName] to like me, I should first and foremost try to apologize for the terrible treatment I subjected [From.GetHerHim] to in the past.;x
EVTDESCCHF21127;Given the horrible mutilation I have caused [From.GetHerHim], it is no wonder that [From.GetTitledFirstName] hates me. If I wish for [From.GetHerHim] to ever like me, I should first and foremost try to apologize for the terrible treatment I subjected [From.GetHerHim] to.;x
EVTDESCDHF21127;If I wish [From.GetTitledFirstName] to like me, I should first and foremost try to apologize for having unjustly held [From.GetHerHim] captive in my dungeons.;x
EVTDESCEHF21127;If I wish [From.GetTitledFirstName] to like me, I should first and foremost try to apologize for attempting to murder [From.GetHerHim].;x
EVTDESCFHF21127;If I wish [From.GetTitledFirstName] to like me, I should first and foremost try to apologize for the terrible pain I inflicted upon [From.GetHerHim] by torturing [From.GetHerHis] own family.;x
EVTDESCGHF21127;If I wish [From.GetTitledFirstName] to like me, I should first and foremost try to apologize for the terrible crime I committed by executing [From.GetHerHis] own child.;x
EVTDESCHHF21127;If I wish [From.GetTitledFirstName] to like me, I should first and foremost try to apologize for attempting to kill [From.GetHerHis] own spouse.;x
EVTDESCIHF21127;If I wish [From.GetTitledFirstName] to like me, I should first and foremost try to apologize for attempting to kill [From.GetHerHis] own family.;x
EVTOPTAHFP21127;Let us bury these sour, old memories...;x
EVTOPTBHFP21127;I never meant any of it, I swear!;x
EVTOPTCHFP21127;I hope you can find it in your heart to forgive me.;x
EVTOPTDHFP21127;I am truly sorry for our past disagreements.;x
EVTDESCAHF21128;[From.GetTitledFirstName] wished me to know of how deeply and truly sorry [From.GetSheHe] is for causing me so much pain in the past. [From.GetSheHeCap] hopes that I will forgive [From.GetHerHis] past slights and give [From.GetHerHim] another opportunity to earn my trust and friendship.;x
EVTDESCBHF21128;[From.GetTitledFirstName]  wished me to know of how deeply and truly sorry [From.GetSheHe] is for causing my family so much pain in the past. [From.GetSheHeCap] hopes that I will forgive [From.GetHerHis] past slights and give [From.GetHerHim] another opportunity to earn my trust and friendship.;x
EVTOPTAHF21128;I don't care about [From.GetHerHis] excuses!;x
EVTOPTBHF21128;Very well, I will give [From.GetHerHim] another chance.;x
EVTOPTAHF21129;Liar! I won't fall for [From.GetHerHis] tricks!;x
EVTOPTAHF21130;[From.GetHerHisCap] groveling is as amusing as it is fruitless.;x
EVTDESCAHF21131;[From.GetTitledFirstName] has contacted me in an attempt to apologize for the many offenses [From.GetSheHe] has subjected me to in the past. [From.GetSheHeCap] hopes that I will forgive [From.GetHerHis] past slights and give [From.GetHerHim] another opportunity to earn my trust and friendship.;x
EVTDESCBHF21131;[From.GetTitledFirstName] has contacted me in an attempt to apologize for the many offenses [From.GetSheHe] has subjected my family to in the past. [From.GetSheHeCap] hopes that I will forgive [From.GetHerHis] past slights and give [From.GetHerHim] another opportunity to earn my trust and friendship.;x
EVTOPTBHF21131;I cannot forgive [From.GetHerHim].;x
EVTDESCAHF21132;Despite my sincere show of contrition, [From.GetTitledFirstName] has rejected my apology. [From.GetHerHisCap] vile and resentful nature has clearly gotten the better over [From.GetHerHis] reason.;x
EVTOPTAHFP21132;How unfortunate.;x
EVTDESCAHF21133;I was relieved to hear that [From.GetTitledFirstName] is ready to forgive me for my past behavior. Unfortunately, the list of indignities I subjected [From.GetHerHim] to is a long one. I think I might need still some time before I can truly start swaying [From.GetHerHim] to my cause.;x
EVTDESCBHF21133;I was relieved to hear that [From.GetTitledFirstName] is ready to forgive me for my past behavior. Now that we have finally put behind us old quarrels, we can start to know each other better and build trust between us.;x
EVTOPTAHF21133;Indeed.;x
EVTDESCAHF21134;It appears [From.GetTitledFirstName]'s suspicious nature made [From.GetHerHim] wary of my apology. I might have to find another way to make [From.GetHerHim] believe that I am sincere.;x
EVTOPTAHF21134;How tedious.;x
EVTDESCAHF21135;Despite my sincere show of contrition, [From.GetTitledFirstName] has rejected my apology. [From.GetHerHisCap] vile and sadistic nature has clearly gotten the better over [From.GetHerHis] reason.;x
EVTOPTAHF21135;I suppose [From.GetHerHis] behavior is not entirely unjustified...;x
EVTDESCAHF21136;Despite my show of contrition, [From.GetTitledFirstName] has rejected my apology. [From.GetSheHeCap] claims that the sting of the cruel actions I committed against [From.GetHerHim] is still too vivid in [From.GetHerHis] mind to allow [From.GetHerHim] to grant me forgiveness.;x
EVTOPTAHF21136;Perhaps [From.GetSheHe] needs some more time...;x
EVTDESC670_HF;[Root.GetReformationNature]\n[Root.GetReformationLeadership][Root.GetReformationReligion]\n[Root.GetReformationOutro];x
string_reformed_religion_peaceful;[Root.GetReligionFullName], древняя вера, оказалась не в состоянии противостоять натиску Креста и Полумесяца. Для укрепления исконных обычаев [Root.GetTitledFirstName] созвал[Root.GetEndA] [Root.GetRelAdj]ских жрецов, чтобы начать реформацию, тем самым обеспечив защиту и процветание для своего народа.;x
string_reformed_religion_warlike;[Root.GetReligionFullName], древняя вера, оказалась не в состоянии противостоять натиску Креста и Полумесяца. Для укрепления исконных обычаев [Root.GetTitledFirstName] созвал[Root.GetEndA] [Root.GetRelAdj]ских жрецов, чтобы начать реформацию и распространять свою веру огнём и мечом.;x
string_reformed_religion_defensive;[Root.GetReligionFullName], древняя вера, оказалась не в состоянии противостоять натиску Креста и Полумесяца. Для укрепления исконных обычаев [Root.GetTitledFirstName] созвал[Root.GetEndA] [Root.GetRelAdj]ских жрецов, чтобы начать реформацию, тем самым обеспечив защиту своих последователей от военной агрессии со стороны иноверцев.;x
string_reformed_religion_proselytizing;[Root.GetReligionFullName], древняя вера, оказалась не в состоянии противостоять натиску Креста и Полумесяца. Для укрепления исконных обычаев [Root.GetTitledFirstName] созвал[Root.GetEndA] [Root.GetRelAdj]ских жрецов, чтобы начать реформацию и разнести весть об истинных богах по всему свету.;x
string_reformed_religion_dogmatic;[Root.GetReligionFullName], древняя вера, оказалась не в состоянии противостоять натиску Креста и Полумесяца. Для укрепления исконных обычаев [Root.GetTitledFirstName] созвал[Root.GetEndA] [Root.GetRelAdj]ских жрецов, чтобы начать реформацию, тем самым обеспечив сохранение древних традиций в первозданном виде.;x
string_reformed_religion_cosmopolitan;[Root.GetReligionFullName], древняя вера, оказалась не в состоянии противостоять натиску Креста и Полумесяца. Для укрепления исконных обычаев [Root.GetTitledFirstName] созвал[Root.GetEndA] [Root.GetRelAdj]ских жрецов, чтобы начать реформацию и обеспечить мирное сосуществование с соседями-иноверцами.;x
string_reformed_religion_temporal_head;Теперь, когда [Root.GetTitle] в своей бесконечной мудрости взял[Root.GetEndA] на себя бразды правления,;x
string_reformed_religion_theocratic_head;Теперь с чёткой иерархией и духовным лидером;x
string_reformed_religion_autocephaly;С автокефалией и мудрой децентрализованной иерархией высшего духовенства;x
string_reformed_religion_no_leader;Теперь с реорганизованным независимым духовенством, обладающим всей полнотой власти над своей паствой;x
string_reformed_religion_norse; [Root.GetReligionFullName] может уверенно противостоять слабым противникам, будь то миссионеры или крестоносцы.;x
string_reformed_religion_tengri; [Root.GetReligionFullName], избавившись от пережитков шаманизма и обретя официальные догмы, будет способно противостоять своим соперникам.;x
string_reformed_religion_slavic; [Root.GetReligionFullName] избавится от племенных обычаев ради установления чётких догм и структуры, способной противостоять его врагам.;x
string_reformed_religion_baltic; [Root.GetReligionFullName] разовьёт чётко определённые ритуальные практики и пантеон богов, чтобы противостоять прозелитизму своих соседей.;x
string_reformed_religion_finnish; [Root.GetReligionFullName] ратифицирует все заклинания и чары, когда-то сохранённые устной традицией в надлежащем священном тексте, чтобы их можно было лучше использовать для борьбы с чужеземными миссионерами и их ложными богами.;x
string_reformed_religion_west_african; [Root.GetReligionFullName] ратифицирует все заклинания и чары, когда-то сохранённые устной традицией в надлежащем священном тексте, чтобы их можно было лучше применять против враждебных армий и их заклятий.;x
string_reformed_religion_zunist; [Root.GetReligionFullName] сформирует официальный текст священного писания, в котором будут перечислены способы правильного почитания [Root.GetReligionHighGodGEN], а также контраргументы проповедникам-иноверцам.;x
string_reformed_religion_bon; [Root.GetReligionFullName] определить фундаментальные отличия от других религий, не позволяя никому из своих поклонников переметнуться к [_буддизм]у, [_индуизм]у и подобным верованиям.;x
string_reformed_religion_aztec; [Root.GetReligionFullName] наконец-то сможет завершить завоевание Нового Света, не опасаясь угрозы со стороны проповедников-иноверцев.;x
string_reformed_religion_hellenic; [Root.GetReligionFullName] сможет бороться со своими противниками-варварами, возрождающимися из пепла активнее, чем когда-либо прежде.;x
string_reformed_religion_default_outro;Это событие может послужить началом новой эры возрождения язычества по всей Европе и стать проклятьем для узурпаторов, возомнивших авраамические верования абсолютной и непреложной истиной.;x
string_reformed_religion_aztec_outro;Благодаря этому завоеватели с Запада могут быть уверены, что не покинут Европу.;x
string_reformed_religion_eastern_outro;Это событие может оказаться серьёзным препятствием для продвижения [_мусульман] на восток.;x
string_reformed_religion_hellenic_outro;Впервые за многие столетия авторитет [христиан]ской церкви в Европе может быть подорван.;x
pagan_revival;Возрождение [_язычества];x
hellenic_resurgence;Возрождение [эллин]изма;x
zoroastrian_rebirth;Возрождение [_зороастризма];x
opinion_forgiven;Простил[___] меня;x
EVTOPTZHFP20404;This child is not worth my life!;x
tooltip_20404_abortion;Выпить §Yнастойку можжевельника§!, чтобы избавиться от нерождённого ребёнка.;x
EVTDESCHFPA20061;As if being infidel to me was not enough, I have just discovered that, rather than risk her life in a difficult pregnancy, [From.GetTitledFirstName] has decided to kill the child growing in her womb.;x
EVTDESCHFPB20061;I have just discovered something terrible! Rather than risk her life in a difficult pregnancy, [From.GetTitledFirstName] has decided to kill the child growing in her womb.;x
EVTOPTAHFP20061;Not my child, not my problem.;x
EVTOPTBHFP20061;Everyone should know about her crime!;x
EVTOPTCHFP20061;I must find the strength to forgive her.;x
EVTOPTDHFP20061;I suppose we will have to try again...;x
EVTDESCHFPA20062;[From.GetTitledFirstName] somehow found out that my abortion was not an accident. Even worse, [From.GetSheHe] made the news public, accusing me of infanticide.;x
EVTOPTAHFP20062;This is not good...;x
EVTDESCHFPA20063;[From.GetTitledFirstName] somehow discovered that my abortion was not an accident. Fortunately, [From.GetSheHe] told me that [From.GetSheHe] understands why I took this decision and that [From.GetSheHe] is still willing to stand by me and support my choice.;x
EVTOPTAHFP20063;I am so glad of it!;x
cowardly_infanticide;Трусливая детоубийца;x
cowardly_infanticide_desc;Эт[GetEtaEtot] [GetAgedPerson] совершил[GetEndA] ужасное преступление, умертвив плод в своём чреве, поставив свою безопасность выше, чем жизнь своего ребёнка.;x
religion_openly_bon_or_reformed_tooltip;Открыто исповедует §Y[bon_reformed.GetFullName][__]§!;x
religion_openly_hellenic_or_reformed_tooltip;Открыто исповедует §Y[hellenic_pagan_reformed.GetFullName][__]§!;x
secret_bon_reformed_community;Тайная [бон]ская община;x
secret_bon_reformed_community_desc;В этом месте верующие организовали небольшую тайную общину. Здесь они принимают новых последователей и оберегают своих сторонников.;x
secret_hellenic_pagan_community;Тайная [эллин]ская община;x
secret_hellenic_pagan_community_desc;В этом месте верующие организовали небольшую тайную общину. Здесь они принимают новых последователей и оберегают своих сторонников.;x
secret_hellenic_pagan_reformed_community;Тайная [эллин]ская община;x
secret_hellenic_pagan_reformed_community_desc;В этом месте верующие организовали небольшую тайную общину. Здесь они принимают новых последователей и оберегают своих сторонников.;x
String_hellenic_pagan;Эллин;x
String_bon;бон;x
String_hellenic_follower;эллин[This.GetEndKa];x
tooltip_religion_feature_looting;§GРазрешает набеги с целью грабежа§!;x
EVTDESCAHF21137;§Y[From.GetTitledFirstName]§! has passed away. I can only hope [From.GetSheHe] remembered me fondly in [From.GetHerHis] last moments...;x
EVTOPTAHF21137;Unfortunate.;x
EVTDESCAHF21138;§Y[From.GetTitledFirstName]§! has passed away. I guess I will have to find another plaything to torment now.;x
EVTOPTAHF21138;Too bad.;x
opinion_honorable_combat;Уважаемый оппонент;x
EVTDESCHF21140;Despite now being [From.GetHerHis] opponent in war, I still feel as if I can try reaching out to [From.GetTitledFirstName] in some way...;x
EVTOPTAHF21140;If we fight, let us fight honorably.;x
tooltip_21140_A;Предложить, чтобы §Y[From.GetTitledFirstName]§! согласи[From.GetLasLsya] не использовать хитрую §Yтактику§! во время войны.;x
EVTOPTBHF21140;Can we not put an end to this unnecessary conflict?;x
tooltip_21140_B;Возможно, §Y[From.GetTitledFirstName]§! согласится заключить мирный договор.;x
EVTOPTCHF21140;Let us meet under armistice.;x
tooltip_21140_C;Предложить, чтобы §Y[From.GetTitledFirstName]§! встрети[From.GetLasLsya] с Вами и Вы могли бы вместе обсудить причины конфликта.;x
EVTOPTDHF21140;I honor the bravery of your troops.;x
tooltip_21140_D;Отправить письмо, которое получит §Y[From.GetTitledFirstName]§!. В этом письме положительно отозваться о доблести и навыках [From.GetHersHis] солдат.;x
EVTDESCHFA21141;Despite the war we are waging against each other, [From.GetTitledFirstName] still hopes that the two of us can remain on good terms. [From.GetSheHeCap] has petitioned me to reach an agreement to never use underhanded tactics against each other whenever our armies meet on the field of battle.;x
EVTDESCHFB21141;Despite the war we are waging against each other, [From.GetTitledFirstName] still hopes that the two of us can find a peaceful and harmless resolution to this conflict. [From.GetSheHeCap] has assured me that [From.GetSheHe] is ready to order [From.GetHerHis] armies to stand down if I promise to do the same.;x
EVTDESCHFC21141;Despite the war we are waging against each other, [From.GetTitledFirstName] still hopes that the two of us can remain on good terms. [From.GetSheHeCap] has invited me to a short meeting under the white flag, hoping to find some common ground despite the ongoing hostilities.;x
EVTDESCHFD21141;Despite the war we are waging against each other, [From.GetTitledFirstName] still hopes that the two of us can remain on good terms. I have just received a letter from [From.GetHerHim], complimenting me and my troops for the valor and skills we have shown during the war.;x
EVTOPTAHF21141;Agreed. Let us fight honorably!;x
tooltip_21141_A;Приказать своим войскам отказаться от тактики §Yзасад§! против армии, которую ведёт §Y[From.GetTitledFirstName]§!.;x
EVTOPTBHF21141;Let peace win the day.;x
tooltip_21141_B;Подписать §Yбелый мир§! с [From.GetAgedPersonINS], известн[From.GetOyYm] как §Y[From.GetTitledFirstName]§!.;x
EVTOPTCHF21141;I am happy to meet [From.GetHerHim].;x
tooltip_21141_C;§Y[From.GetTitledFirstName]§! досто[From.GetYnaIn] доверия. Встретиться с н[From.GetEyIm] под белым флагом.;x
EVTOPTDHF21141;I cannot agree to this.;x
tooltip_21141_D;Отказать [From.GetHerHim].;x
EVTOPTEHF21141;Your troops proved to be just as brave.;x
tooltip_21141_E;Ответить взаимностью на [From.GetHersHis] комплименты.;x
EVTOPTFHF21141;If only I could say the same about yours...;x
tooltip_21141_F;Игнорировать [From.GetHersHis] комплименты.;x
EVTDESCAHF21142;I was happy to hear [From.GetTitledFirstName] and I are of one mind on this issue. We will both refrain from using underhanded tactics against each other during this war.;x
EVTOPTAHF21142;Marvelous!;x
EVTDESCAHF21143;The messenger came in this morning to inform me that [From.GetTitledFirstName] has decided to accept my offer of peace. The war is over.;x
EVTOPTAHF21143;This is wonderful news!;x
EVTDESCAHF21144;[From.GetTitledFirstName] has decided to trust me and accept my offer and meet me during a momentary truce. While it is unlikely that this meeting will result in a settlement of our dispute, it might help us to maintain a healthy relationship in spite of the war.;x
EVTOPTAHF21144;This is the perfect opportunity to capture [From.GetHerHim]!;x
tooltip_21144_ambush_succeeds;§Y[From.GetTitledFirstName]§! попадёт к Вам в плен.;x
tooltip_21144_ambush_fails;Засада провалится.;x
EVTOPTBHF21144;I will make my reasons clear.;x
EVTDESCHFA21145;Unfortunately, it appears that [From.GetTitledFirstName] is not interested in limiting [From.GetHerHis] option when fighting against my troops, probably not trusting that I would do the same.;x
EVTDESCHFB21145;Unfortunately, it appears that [From.GetTitledFirstName] is not interested in talks of peace right now.;x
EVTDESCHFC21145;Unfortunately, it appears that [From.GetTitledFirstName] does not trust me enough yet to meet me in person.;x
EVTOPTAHF21145;Curses...;x
EVTDESCAHF21146;[From.GetTitledFirstName] was flattered by the honors I bestowed upon [From.GetHerHis] troops and was happy to reciprocate them.;x
EVTOPTAHF21146;How kind of [From.GetHerHim]!;x
EVTDESCAHF21147;Sadly, [From.GetTitledFirstName] ignored my flattering message regarding the bravery of [From.GetHerHis] troops and the skill of [From.GetHerHis] commanders in battle. Perhaps [From.GetSheHe] did not believe me to be truthful...;x
EVTOPTAHF21147;What a pity.;x
EVTDESCAHF21148;I have been betrayed! [From.GetTitledFirstName] took advantage of my trust to ambush me during our meeting, breaking the truce that [From.GetSheHe] [From.GetHerselfHimself] had called. I am now at [From.GetHerHis] mercy!;x
EVTOPTAHF21148;You dishonorable scum!;x
EVTDESCAHF21149;My plan worked brilliantly! I have caught [From.GetFirstName] during our brief meeting. While breaking the truce has considerably hurt my reputation, this trickery could bring a quick resolution to this war.;x
EVTOPTAHF21149;Wonderful!;x
EVTDESCAHF21150;I was not wrong to trust [From.GetTitledFirstName]. The truce allowed us to discuss many things and clarify our respective reasons to fight this war against each other. Even though we were unable to reach a peaceful resolution, I think that we have come to respect each other quite a bit more after this meeting.;x
EVTOPTAHF21150;[From.GetTitledFirstName] is a good [From.GetManWoman].;x
EVTDESCAHF21151;Thankfully, the truce I called for allowed me and [From.GetTitledFirstName] to discuss many things and clarify our respective reasons to fight this war against each other. Even though we were unable to reach a peaceful resolution, I think that we have come to respect each other quite a bit more after this meeting.;x
EVTOPTAHF21151;Perfect.;x
nogovernment;Нет политической системы;x
nogovernment_desc;Нет политической системы;x
tooltip_cannot_antagonize_sway_same_time;You cannot §YSway§! and §YAntagonize§! the same character at the same time.;x
freckles_2;С веснушками;x
freckles_2_desc;У эт[__ого] [__персонажа] веснушки.;x
freckles_3;С веснушками;x
freckles_3_desc;У эт[__ого] [__персонажа] веснушки.;x
freckles_4;С веснушками;x
freckles_4_desc;У эт[__ого] [__персонажа] веснушки.;x
freckles_5;С веснушками;x
freckles_5_desc;У эт[__ого] [__персонажа] веснушки.;x
EVTOPTZHF23007;Only through human flesh the truth can be revealed!;x
#EVTDESCZHF23008;[Root.GetHaruspexName] cuts the prisoner open. While the man's heart is immolated, the diviner starts rummaging through his entrails. The response is quite clear. The gods favor our cause in the war to come! The troops will fight with renewed strength now that they know for sure that our victory has been ordained from the heavens.;x
#EVTDESCZHF23009;[Root.GetHaruspexName] cuts the prisoner open. While the man's heart is immolated, the diviner starts rummaging through his entrails. The signs are not entirely clear, but the diviner assures me that there was no signs of the Fates opposing our war. Our troops will surely be comforted by knowing that the gods are not against them.;x
#EVTDESCZHF23010;[Root.GetHaruspexName] cuts the prisoner open. While the man's heart is immolated, the diviner starts rummaging through his entrails. Unfortunately, the response from the diviner is not as positive as I hoped. There are clear signs that the gods are not in favor of this war. This news will not be good for morale...;x
#EVTDESCZHF23011;[Root.GetHaruspexName] cuts the prisoner open. While the man's heart is immolated, the diviner starts rummaging through his entrails. The response is terrible. Not only are the gods against us in this war but, according to the signs interpreted by the diviner, they seem to be favoring our enemies!;x
zodiac_aquarius;Водолей;x
zodiac_aquarius_desc;Эт[_от] [__персонаж] рожден[_] под знаком Водолея, что обычно отождествляют с эстраверсией и эксцентричностью.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
zodiac_aries;Овен;x
zodiac_aries_desc;Эт[_от] [__персонаж] рожден[_] под знаком Овна, что обычно отождествляют с буйным нравом и честностью.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
zodiac_cancer;Рак;x
zodiac_cancer_desc;Эт[_от] [__персонаж] рожден[_] под знаком Рака, что обычно отождествляют с интроспекцией и упорством.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
zodiac_capricorn;Козерог;x
zodiac_capricorn_desc;Эт[_от] [__персонаж] рожден[_] под знаком Козерога, что обычно отождествляют с любопытством и непреклонностью.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
zodiac_gemini;Близнецы;x
zodiac_gemini_desc;Эт[_от] [__персонаж] рожден[_] под знаком Близнецов, что обычно отождествляют с гибкостью и непостоянством.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
zodiac_leo;Лев;x
zodiac_leo_desc;Эт[_от] [__персонаж] рожден[_] под знаком Льва, что обычно отождествляют с пылким нравом и гордостью.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
zodiac_libra;Весы;x
zodiac_libra_desc;Эт[_от] [__персонаж] рожден[_] под знаком Весов, что обычно отождествляют с умеренностью и справедливостью.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
zodiac_pisces;Рыбы;x
zodiac_pisces_desc;Эт[_от] [__персонаж] рожден[_] под знаком Рыб, что обычно отождествляют с интроверсией и сочувствием.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
zodiac_sagittarius;Стрелец;x
zodiac_sagittarius_desc;Эт[_от] [__персонаж] рожден[_] под знаком Стрельца, что обычно отождествляют с подвижностью и харизмой.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
zodiac_scorpio;Скорпион;x
zodiac_scorpio_desc;Эт[_от] [__персонаж] рожден[_] под знаком Скорпиона, что обычно отождествляют с упрямством и скрытностью.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
zodiac_taurus;Телец;x
zodiac_taurus_desc;Эт[_от] [__персонаж] рожден[_] под знаком Тельца, что обычно отождествляют с настойчивостью и решительностью.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
zodiac_virgo;Дева;x
zodiac_virgo_desc;Эт[_от] [__персонаж] рожден[_] под знаком Девы, что обычно отождествляют с прилежностью и скромностью.\nСчитается, что астрология появилась в древнем Вавилоне, а потом была развита греками и римлянами. Как наука она время от времени обретает популярность среди широких масс населения.;x
religion_astrology;Астрология;x
religion_astrology_desc;Боги записали нашу судьбу в звёздном небе. Надо лишь устремить свой взор к звёздам, чтобы узнать что они нам уготовили.;x
tooltip_religion_feature_astrology;§GЗнаки зодиака являются чертами характера§!;x
EVTDESCAHF23021;I was told many time when I was growing up of how the stars are influencing my behavior, but now I am no longer sure of it. Was it just stories grown-ups were telling me to make me feel special?;x
EVTOPTAHF23021;It must be true!;x
EVTOPTBHF23021;I don't care about the stupid stars!;x
EVTDESCAHF23022;My [From.GetRootRelation] [From.GetFirstName] has taken a deep interest in the circumstances of [From.GetHerHis] birth and in the constellations affecting [From.GetHerHis] destiny.;x
EVTDESCBHF23022;My [From.GetRootRelation] [From.GetFirstName] seems to be unwilling to take into consideration the circumstances of [From.GetHerHis] birth and the constellations affecting [From.GetHerHis] destiny.;x
EVTOPTAHF23022;So what? Astrology is nothing but superstition.;x
EVTOPTBHF23008_A;Good. [From.GetSheHeCap] should not let the stars dictate [From.GetHerHis] future.;x
EVTOPTBHF23008_B;[From.GetSheHeCap] worries too much about the stars.;x
EVTOPTCHF23008_A;This is unacceptable!;x
EVTOPTCHF23008_B;Good on [From.GetHerHim].;x
EVTDESCAHF23023;My [From.GetRootRelation] [From.GetFirstName] warned me that I worry too much about the stars and that I should not let the circumstances of my birth affect my judgment on present events.;x
EVTDESCBHF23023;My [From.GetRootRelation] [From.GetFirstName] praised me for not focusing too much on astrology at the expenses of my better judgment. ;x
EVTOPTAHF23023;I should not let the stars rule over me!;x
EVTDESCAHF23024;My [From.GetRootRelation] [From.GetFirstName] praised me today for paying the due respect to the heavens and taking a healthy interest in astrology and the influence that the stars have on me.;x
EVTDESCBHF23024; My [From.GetRootRelation] [From.GetFirstName] decided to scold me today for my lack of interest in astrology. [From.GetSheHeCap] warned me that I should always pay mind to the influence that stars have over people.;x
EVTOPTAHF23024;I must look up to see what is inside me.;x
determine_zodiac_sign_decision;Определить знак зодиака;x
determine_zodiac_sign_decision_desc;Чётко определив, какие созвездия благоприятствуют мне, а какие приносят вред, я могу полностью осознать природу своего знака и достичь более высокого уровня понимания себя и окружающего меня мира.;x
EVTDESCAHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Водолея, что обычно отождествляют с эстраверсией и эксцентричностью.;x
EVTDESCBHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Овна, что обычно отождествляют с буйным нравом и честностью.;x
EVTDESCCHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Рака, что обычно отождествляют с интроспекцией и упорством.;x
EVTDESCDHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Козерога, что обычно отождествляют с любопытством и непреклонностью.;x
EVTDESCEHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Близнецов, что обычно отождествляют с гибкостью и непостоянством.;x
EVTDESCFHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Льва, что обычно отождествляют с пылким нравом и гордостью.;x
EVTDESCGHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Весов, что обычно отождествляют с умеренностью и справедливостью.;x
EVTDESCHHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Рыб, что обычно отождествляют с интроверсией и сочувствием.;x
EVTDESCIHF23025;Проведя необходимые вычисления, мне удалось определить, что я был[Root.GetEndA] рожден[Root.GetEndA] под знаком Стрельца, что обычно отождествляют с подвижностью и харизмой.;x
