curse_of_stendarr_desc;Стендарр счёл этого персонажа злостным грешником;;;;;;;;;;;;;x;
curse_of_talos_desc;Талос счёл этого персонажа злостным грешником;;;;;;;;;;;;;x;
curse_of_zenithar_desc;Зенитар счёл этого персонажа злостным грешником;;;;;;;;;;;;;x;
accepted_advice;Учтённый совет;;;;;;;;;;;;;x;
annualoffering;Вы можете сделать пожертвование в пользу церкви только один раз в год и на тот момент уже не должны обладать благословением богов.;;;;;;;;;;;;;x;
cancel_pilgrimage;Закончить паломничество сейчас.;;;;;;;;;;;;;x;
cancelled_pilgrimage_mod;Прерванное паломничество;;;;;;;;;;;;;x;
desecrateshrine;Осквернённое святилище.;;;;;;;;;;;;;x;
good;Хорошо.;;;;;;;;;;;;;x;
journey_home;"Вы начинаете свой путь домой.\nЕсли прервать паломничество раньше срока черта характера Пилигрим"" не будет получена.\n""";;;;;;;;;;;;;x;
MAKEOFFERINGDTT;Девятеро внимают вашим мольбам.;;;;;;;;;;;;;x;
make_offering_divines;Сделать пожертвование;;;;;;;;;;;;;x;
make_offering_divines_desc;Сделать пожертвование в пользу местной церкви Девяти .;;;;;;;;;;;;;x;
onwards_2n_shrine;Вперёд, к следующему Святилищу!;;;;;;;;;;;;;x;
opinion_advised;Получил совет;;;;;;;;;;;;;x;
path_of_divines;Путь Девяти;;;;;;;;;;;;;x;
path_of_divines_desc;"Начать паломничество известное как Путь Девяти"". Оно займет много месяцев которые будут потрачены на путешествия к святилищам и молитвы Девяти Богам.""";;;;;;;;;;;;;x;
recent_pilgrimage;Совершил паломничество;;;;;;;;;;;;;x;
recent_pilgrimage_desc;Этот персонаж совершил паломничество и посетил все необходимые святилища.;;;;;;;;;;;;;x;
pilgrimage_emblem_1;"После небольшого восхода по ступеням вы находите первый путевой камень: Прежде рождения людей Мундус был во власти драконов. Их слово было Голосом, и они говорили, лишь когда нельзя было молчать. Ибо Голос мог затмить небо и затопить землю.""\n\n Вы продолжите подъем по лестнице или закончите своё паломничество здесь?""";;;;;;;;;;;;;x;
pilgrimage_emblem_1_fail;Как будто сами Боги против вашего дальнейшего путешествия - ваше окружение сходит на обочину и после долгих споров вы решаете возвратиться домой.;;;;;;;;;;;;;x;
apilgrimage.Continue;Я буду продолжать своё паломничество!;;;;;;;;;;;;;x;
apilgrimage.End;Я завершу своё паломничество здесь.;;;;;;;;;;;;;x;
apilgrimage.CombatInfo;Этот вариант проверяет ваши личные военные навыки как меру ваших способностей, что могут помочь в опасных обстоятельствах. Если ваши боевой навык будет достаточно большим, то вы преуспеете. В противном случае вы погибните!;;;;;;;;;;;;;x;
apilgrimage.AltInfo;Этот вариант доступен потому, что вы обладаете определенным атрибутом или личной чертой. Этот вариант всегда успешен.;;;;;;;;;;;;;x;
pilgrimage_11;Как только вы поднялись выше, между деревьев рядом с дорогой промелькнуло несколько теней. Грозное рычание, оскаленные зубы - волки! Звери огрызаются на вас, продвигаются ближе, готовясь к удару.;;;;;;;;;;;;;x;
apilgrimage.11Combat;Умрите, твари!;;;;;;;;;;;;;x;
apilgrimage.11Alt;Я отпугну волков!;;;;;;;;;;;;;x;
pilgrimage_12;Волки выглядят грозно, но не приближаются к вам и вы быстро убегаете. Восход по семи тысячам ступеней продолжается.;;;;;;;;;;;;;x;
apilgrimage.12.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_13;Волки окружили вас. Одного вы убили, но второй зверь схватил вас за ногу. Он тянет вас на землю, пока остальная стая воспользовалась благоприятной возможностью и накинулась на вас!;;;;;;;;;;;;;x;
apilgrimage.13.Acknowledge;Нет! Только не так!;;;;;;;;;;;;;;x
pilgrimage_14;Вы поднимаете свои руки, вытягивая их как можно дальше, и издаете ужасный крик. Волки осторожно отбегают назад, давая вам возможность продолжить путь.;;;;;;;;;;;;;x;
apilgrimage.14.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_16;"Продолжая восхождение, вы натыкаетесь на лагерь людей, вооруженных до зубов. Они подходят к вам и обнажают своё оружие. Плохое ты выбрал время, чтобы заблудиться, друг!"" - говорит один из них. ""Мы заберём твои вещи и твою жизнь! Взять его, парни!"".""";;;;;;;;;;;;;x;
apilgrimage.16Combat;Я насажу твою голову на мой меч!;;;;;;;;;;;;;x;
apilgrimage.16Alt;"Ох, ты здесь главный? Забавно, я как раз слышал от кого-то в таверне, что завтра тебя уже заменят""!""";;;;;;;;;;;;;x;
pilgrimage_17;Разбойники много говорят, но их мечи не так остры, как языки, чтобы расправиться с вами. Убив последнего, вы продолжаете восхождение.;;;;;;;;;;;;;x;
apilgrimage.17.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_18;"Все бандиты разом окружают вас. Вы пытаетесь отбиться, но один из них смог протиснуться к вам и уже поднёс кинжал к вашему горлу. Сейчас  ты упадешь, и истечешь кровью!"" - улыбнулся разбойник.""";;;;;;;;;;;;;x;
apilgrimage.18.Acknowledge;Нет! Только не так!;;;;;;;;;;;;;;x
pilgrimage_19;"Лидер бандитов ошеломленно спрашивает своих подчиненных, верны ли ваши слова. Разбойники пытаются успокоить его, но он не верит им, сердится и начинает драку. Скоро вся банда участвует в споре"", пытаясь убить друг друга и совсем забывает о вас. Вы просто обходите их и продолжаете идти вверх.""";;;;;;;;;;;;;x;
apilgrimage.19.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_21;Вы достигаете части лестницы, где ступени покрылись льдом и идти крайне опасно. Поскольку вы не спускаете глаз со своей опоры, то слышите прямо перед собой страшный рев. Злой снежный медведь был в менее чем десяти шагах от вас!;;;;;;;;;;;;;x;
apilgrimage.21Combat;Я сражался с грязевыми крабами, которые выглядели намного страшнее!;;;;;;;;;;;;;x;
apilgrimage.21Alt;Столь большой медведь не может хорошо двигаться по льду, так что я просто уклонюсь от него...;;;;;;;;;;;;;x;
pilgrimage_22;Пусть медведь и силен, он слишком медленен, что позволяет его легко перехитрить. Вы уклоняетесь от сильного удара лапой и бьете сами, мгновенно повалив зверя. Восхождение продолжается.;;;;;;;;;;;;;x;
apilgrimage.22.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_23;Вы пытаетесь уклониться от одной из толстых лап медведя, но он все жё попадает вам по животу. Удар настолько силен, что вы теряете свою опору и падаете со склона горы!;;;;;;;;;;;;;x;
apilgrimage.23.Acknowledge;Нет! Только не так!;;;;;;;;;;;;;;x
pilgrimage_24;Вы сталкиваетесь с медведем, сохраняя нижний центр тяжести. Внезапно вы делаете рывок влево, в сторону тропы, прилегающей к обрыву. Медведь бросается вперёд, но вы так же резко прыгаете вправо. Медведь не только не задевает вас, но и сваливается с горы. Осторожно поднявшись, вы продолжаете свой путь.;;;;;;;;;;;;;x;
apilgrimage.24.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_26;Скромный снегопад быстро набирает силу - ветер начинает выть, воздух становится жутко холодным. Приближается метель!;;;;;;;;;;;;;x;
apilgrimage.26Combat;Я могу справиться с любой метелью - сомнений быть не может!;;;;;;;;;;;;;x;
apilgrimage.26Alt;Ах, как я люблю погоду Скайрима! Как это бодрит!;;;;;;;;;;;;;x;
pilgrimage_27;Снежная буря бьется в агонии, но вы успешно боретесь с ней и, в конце концов, метель ослабевает, позволяя вам продолжить своё восхождение.;;;;;;;;;;;;;x;
apilgrimage.27.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_28;Вы пытаетесь продолжать идти вперёд через снежную пургу, но быстро переохлаждаетесь и постепенно теряете сознание.;;;;;;;;;;;;;x;
apilgrimage.28.Acknowledge;Нет! Только не так!;;;;;;;;;;;;;;x
pilgrimage_29;Несмотря на ужасный мороз, ваш организм стойко переносит холод и все его вредные воздействия. В конце концов, метель закончилась.;;;;;;;;;;;;;x;
apilgrimage.29.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_31;"Вы находите лагерь, состоящий из одной палатки и почти потухшего костра. Рядом что-то бормочет свернувшийся калачиком человек. Он все жё замечает вас, встает и начинает неистово кричать. Возвращайся назад! Прочь! Уходи!"" - вопит он. ""Так... так плохо. Больно. Плохо, тепло, но холодно. Голова... моя голова. Уходи! ПРОЧЬ!"".""";;;;;;;;;;;;;x;
apilgrimage.31Combat;Умри, исчадие Обливиона!;;;;;;;;;;;;;x;
apilgrimage.31Alt;Тебе нужна помощь, приятель?;;;;;;;;;;;;;x;
pilgrimage_32;Безумец бросается вперёд, размахивая руками. От этого немного пользы, так что вы легко справляетесь с ним и продолжаете своё паломничество.;;;;;;;;;;;;;x;
apilgrimage.32.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_33;Невнятно бормочущий сумасшедший бежит на вас, яростно размахивая своим руками. Прежде чем вы успеваете достать свое оружие, он набрасывается на вас и вы оба падаете с горы в объятия смерти.;;;;;;;;;;;;;x;
apilgrimage.33.Acknowledge;Нет! Только не так!;;;;;;;;;;;;;;x
pilgrimage_34;"Безумец кажется испуганным, но тут же успокаивается, как только вы протягиваете ему зелье лечения. Спустя пару мгновений человек уже благодарит вас. Я покинул Айварстед несколько недель назад и меня укусил злокрыс,  прежде чем я достиг первого камня! Мне надо было повернуть назад... но спасибо за моё спасение!"". Вы и пилигрим поворачиваете в разные стороны и каждый из вас продолжает свой путь.""";;;;;;;;;;;;;x;
apilgrimage.34.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_36;Мелкая галька и пара камушек, упавших с горы, быстро превратились в полномасштабный обвал, который может раздавить вас!;;;;;;;;;;;;;x;
apilgrimage.36Combat;Это просто камни, а камни можно разбить!;;;;;;;;;;;;;x;
apilgrimage.36Alt;Я должен уворачиваться от них.;;;;;;;;;;;;;x;
pilgrimage_37;Вокруг разбиваются большие камни и валуны, но они не задевают вас. Те, что оказались слишком близко, разлетаются на мелкие кусочки из-за своевременной атаки. Вскоре оползень остается позади и вы продолжаете восхождение.;;;;;;;;;;;;;x;
apilgrimage.37.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_38;Вы пытаетесь продвинуться вперёд, разбивая любые камни, что приземляются рядом с вами. Однако все жё один особо крупный валун не ломается после вашего удара и падает... прямо на вас.;;;;;;;;;;;;;x;
apilgrimage.38.Acknowledge;Нет! Только не так!;;;;;;;;;;;;;;x
pilgrimage_39;Несмотря на всю опасность оползня, вам удается увернуться от всех камней и вскоре обвал остается позади вас. Вы в безопасности и можете продолжить свой путь.;;;;;;;;;;;;;x;
apilgrimage.39.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_41;На опушке со стороны горы вы замечаете группу мужчин и женщин в чёрных мантиях, поднимающих скелетов и замороженные трупы неудачливых путников. Один из их шайки замечает вас и вскоре вся группа некромантов и их рабов приближается к вам, отнюдь не с добрыми намерениями.;;;;;;;;;;;;;x;
apilgrimage.41Combat;Падите предо мною!;;;;;;;;;;;;;;x
apilgrimage.41Alt;Я здесь не для того, чтобы помешать вам. Оставьте меня в покое и я уйду.;;;;;;;;;;;;;;x
pilgrimage_42;У некромантов и их глупой нежити нет шансов против вас - вы легко убиваете их всех по одному. Их рабы вернулись в грязь, а вы возобновляете свой подъем.;;;;;;;;;;;;;x;
apilgrimage.42.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_43;Вы вступаете в бой, но нежить наваливается на вас, помогая некромантам устроить обстрел заклинаниями разрушения, что быстро обрывает вашу жизнь.;;;;;;;;;;;;;x;
apilgrimage.43.Acknowledge;Нет! Только не так!;;;;;;;;;;;;;;x
pilgrimage_44;"Некроманты совещаются друг с другом и вскоре один из них выходит вперёд. Очень хорошо. Иди своей дорогой, пилигрим."" - говорит маг. Вы продолжаете подъем по лестнице, а некроманты, оставшиеся позади, возвращаются к своей работе.""";;;;;;;;;;;;;x;
apilgrimage.44.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_46;"Как только вы проходите возле восьмого путевого камня, посреди дороги появляется тёмный человек, преграждая вам путь. Стой!"" - кричит он. ""Я вижу слишком много паломников, которые думают, что могут просто подняться по семью тысячам ступеней и встретиться с Седобородыми. Они ошибаются, и могу поспорить, что и ты тоже! Держу пари, ты даже не сможешь вспомнить, что сказано на предыдущих камнях!"".""";;;;;;;;;;;;;x;
apilgrimage.46Combat;Умри, дурак!;;;;;;;;;;;;;;x
apilgrimage.46Alt;Я на самом деле точно помню, что на них написано. Позвольте повторить...;;;;;;;;;;;;;;x
pilgrimage_47;Фанатик поднимает свой молот и стремя голову бросается на вас. Он явно переоценил своё мастерство, так как вы убили его с помощью пары простых атак, и снова продолжаете восхождение.;;;;;;;;;;;;;x;
apilgrimage.47.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_48;Фанатик поднимает свой молот и стремя голову бросается на вас. Одним ударом он сбивает вас с ног и заносит вверх своё оружие, после чего наносит последний сокрушительный удар!;;;;;;;;;;;;;x;
apilgrimage.48.Acknowledge;Нет! Только не так!;;;;;;;;;;;;;;x
pilgrimage_49;"Проходит несколько минут, пока вы пересказываете истории каждого предыдущего путевого камня. Фанатик явно впечатлен и отходит в сторону. Я не часто встречаю здесь кого-нибудь, кто воспринимает это всё так близко к сердцу. Прости, дружище. Удачи на твоём пути!"". Вы обмениваетесь прощаниями и продолжаете своё паломничество.""";;;;;;;;;;;;;x;
apilgrimage.49.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_51;Поднявшись на ещё пару ступенек вверх, вы слышите ужасающий рев и, обернувшись, замечаете на вершине ближайшей скалы лохматую седую двуногую тварь. Это же ледяной тролль! И он преграждает единственный путь, ведущий на Высокий Хротгар.;;;;;;;;;;;;;x;
apilgrimage.51Combat;Я убью эту тварь!;;;;;;;;;;;;;;x
apilgrimage.51Alt;Зачем сражаться, если можно просто уклоняться от его атак?;;;;;;;;;;;;;;x
pilgrimage_52;Тролль, заметив ваше приближение, спрыгивает вниз, дабы встретиться с вами лицом к лицу. Он размахивает своей толстой рукой, от которой вы сразу же уклоняетесь, и тут же всаживаете ему в шею клинок, повалив зверя там, где он стоял. Восхождение продолжается.;;;;;;;;;;;;;x;
apilgrimage.52.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
pilgrimage_53;Как только вы приближаетесь к троллю, он спрыгивает вниз, дабы встретиться с вами лицом к лицу. Вы пытаетесь увернуться от его удара, но он всё же попадает вам по голове. Размытое движение тяжелой мохнатой рукой - последнее, что вы видите в жизни.;;;;;;;;;;;;;x;
apilgrimage.53.Acknowledge;Нет! Только не так!;;;;;;;;;;;;;;x
pilgrimage_54;Тролль, заметив ваше приближение, спрыгивает вниз, дабы встретиться с вами лицом к лицу. Прежде чем он успеет атаковать, вы обгоняете его и быстро продолжаете подъем по ступенькам. Слишком медленный, чтобы преследовать вас, тролль просто сдается.;;;;;;;;;;;;;x;
apilgrimage.54.Acknowledge;Вперёд!;;;;;;;;;;;;;x;
apilgrimage.55.Continue;Я должен встретиться с Седобородыми!;;;;;;;;;;;;;x;
apilgrimage.55.End;Будет неправильно отвлекать Седобородых. Пора возвращаться домой.;;;;;;;;;;;;;x;
pilgrimage_emblem_2;"После небольшого восхода по ступеням вы находите второй путевой камень: Люди родились и разошлись по Мундусу. Драконы правили всеми бескрылыми существами. Слабы были люди тех времён, у них не было Голоса..""\n\n Вы продолжите подъем по лестнице или закончите своё паломничество здесь?""";;;;;;;;;;;;;x;
pilgrimage_emblem_2_fail;Как только ваша группа расставила палатки, до ваших ушей доносится медвежий рёв. В считанные секунды всё ваше окружение поднимается и в ужасе убегает. Вы не видите медведя, но вам приходится бежать вместе с остальными.;;;;;;;;;;;;;x;
pilgrimage_emblem_3;"Вскоре вы добираетесь до третьего путевого камня: Юные души людей были сильны в Старые времена. Они не страшились войны с драконами и их Голосами. Но драконы криком разрывали им сердца.""\n\n Вы продолжите подъем по лестнице или закончите своё паломничество здесь?""";;;;;;;;;;;;;x;
pilgrimage_emblem_3_fail;Ваша группа почти добралась до четвертого камня, когда на вас неожиданно набрасываются тени с деревьев и забирают всё ваше золото и драгоценности. Похоже, ваше окружение просто ограбили горные бандиты.;;;;;;;;;;;;;x;
pilgrimage_emblem_4;"Льда на ступенях становится всё меньше, в отличие от снега, что покрывает всю гору. Скоро вы находите четвертый путевой камень: Кин воззвала к Партурнаксу, который пожалел людей. Вместе научили они людей использовать Голос. И закипела Война драконов — Дракон против Языка."" Вы продолжите подъем по лестнице или закончите своё паломничество здесь?""";;;;;;;;;;;;;x;
pilgrimage_emblem_4_fail;Заслон - воля [Root.Religion.GetRandomGodName]! Огромная стена снега появилась на пути между четвертым и пятым камнями, преграждая вам дорогу. Обвинив вас во всех бедах, ваше окружение возвращается обратно.;;;;;;;;;;;;;x;
pilgrimage_emblem_5;"Вы достигаете пятого путевого камня: Люди победили, криком изгнав Алдуина из этого мира. Всем доказали, что их Голос не слабее. Но жертва их была велика.""\n\n Вы продолжите подъем по лестнице или закончите своё паломничество здесь?""";;;;;;;;;;;;;x;
pilgrimage_emblem_5_fail;Прежде чем вы успеваете защитить себя, стая волков спускается с горы и нападает на вашу группу. Оставив позади толстого парня, ваше окружение добирается до Айварстеда живыми. По крайне мере, большинство.;;;;;;;;;;;;;x;
pilgrimage_emblem_6;"Вскоре вы видите шестой путевой камень: Кричащие Языки несли Детям Неба победу. Основали Первую империю — Мечом и Голосом. В то время, как драконы ушли из этого Мира.""\n\n Вы продолжите подъем по лестнице или закончите своё паломничество здесь?""";;;;;;;;;;;;;x;
pilgrimage_emblem_6_fail;Ваша группа почти достигла седьмого камня, когда на дороге появляются одетые в странные одеяния старцы. Как только маги приближаются, с их стороны доносятся требования отдать большую сумму золота - за ваши жизни, конечно же. Вы платите выкуп и возвращаетесь назад.;;;;;;;;;;;;;x;
pilgrimage_emblem_7;"Продолжая подъем, вы достигаете седьмого путевого камня: От Красной горы Языки ушли посрамленными. Юрген Призыватель Ветра начал свою Семилетнюю медитацию. Чтобы понять, как могучие Голоса могли проиграть.""\n\n Вы продолжите подъем по лестнице или закончите своё паломничество здесь?""";;;;;;;;;;;;;x;
pilgrimage_emblem_7_fail;То, что началось небольшим снегопадом, быстро стало снежной бурей! В снегах вы чуть не потеряли всю вашу группу, и теперь вам придется вернуться назад. Может быть, это знак от [Root.Religion.GetRandomGodName]?;;;;;;;;;;;;;x;
pilgrimage_emblem_8;"Пара минут уходит на то, чтобы прочитать восьмой путевой камень: Юрген Призыватель Ветра избрал молчание и вернулся. 17 спорщиков не могли его перекричать. Юрген Спокойный выстроил дом Свой у Глотки Мира.""\n\n Вы продолжите подъем по лестнице или закончите своё паломничество здесь?""";;;;;;;;;;;;;x;
pilgrimage_emblem_8_fail;Ваша группа проходит через узкий скалистый проход, когда на вас набрасывается ледяной тролль! Ваше окружение успевает поймать вас за руку и вы все убегаете вниз по лестнице. Никто не сражается с троллями, особенно с ледяными троллями!;;;;;;;;;;;;;x;
pilgrimage_emblem_9;"Ваше паломничество почти завершено. Вы достигаете девятого путевого камня: Годами молчали Седобородые, произнесли лишь одно имя. Тайбера Септима, ещё юношу, призвали они в Хротгар. Благословили его и нарекли Довакином.""\n\n Вы продолжите подъем по лестнице или закончите своё паломничество здесь?""";;;;;;;;;;;;;x;
pilgrimage_emblem_9_fail;Как только ваше окружение подходит к Высокому Хротгару, вы замечаете ещё одну группу, спускающуюся с горы. Наступает ночь и вы решаете разбить лагерь с ними. Каково же ваше удивление, когда вы все просыпаетесь полуголыми, а ваши вещи украдены! Другой группы паломников нигде не видно.;;;;;;;;;;;;;x;
pilgrimage_ivarstead;"После нескольких дней путешествия с группой пилигримов, вы наконец прибываете в Айварстед. Вы смотрите на Высокий Хротгар и понимаете, насколько точно прозвище глотка мира"". Жители Айварстеда предупреждают вас о метелях, волках, медведях и всевозможных бедствиях, что могут случиться на вашем пути.""";;;;;;;;;;;;;x;
pilgrimage_emblem_10;"Величественные башни из камня поднимаются со склона горы. Вы достигли Высокого Хротгара и читаете последний, десятый путевой камень: Голос есть служение. Следуй Внутреннему пути. Говори, лишь когда молчать нельзя.""\n\n Вы продолжите подъем по лестнице или закончите своё паломничество здесь?""";;;;;;;;;;;;;x;
pilgrimage_emblem_10_fail;Вы постучали в дверь. Ответа нет. Вы сделали это снова и снова никто не ответил. Вы вновь и вновь стучите, пока вся ваша группа не убеждает вас просто вернуться домой.;;;;;;;;;;;;;x;
pilgrimage_emblem_10_greybeards_old;Вы постучали в дверь. Ответа нет. Вы сделали это снова. Фигура в робе с капюшоном открывает каменные двери, шепотом приглашая вашу группу на добрую кружку мёда. После пары часов шепота и испития меда, вы возобновляете свои припасы и спускаетесь с горы. Это было эпичное путешествие!;;;;;;;;;;;;;x;
pilgrimage_emblem_10_greybeards;Вы заходите в Высокий Хротгар. В тускло освещенном помещении появляется фигура в робе с капюшоном и приближается к вам. Она шепотом зовет вас помедитировать в монастыре. После многочасовой медитации вы понимаете, сколько многого вы узнали, обновляете свои запасы и возвращаетесь вниз с горы.;;;;;;;;;;;;;x;
pilgrimage_emblem_10_greybeards_supreme;Вы заходите в Высокий Хротгар. В тускло освещенном помещении появляется фигура в робе с капюшоном и приближается к вам. Она шепчет, что вы - возможно тот, кого ждали Седобородые. После часов медитации с ним и другими монахами, он предлагает вам возможность познать путь голоса и Ту'ум.;;;;;;;;;;;;;x;
apilgrimage.56.Study;Я буду учиться у Седобородых!;;;;;;;;;;;;;x;
apilgrimage.56.End;Это было невероятное путешествие!;;;;;;;;;;;;;x;
apilgrimage_57;После недели учебы и подготовки, вы наконец осознаете свой потенциал и овладеваете способностями Ту'ума. Седобородые советуют вам использовать свой дар с умом и рекомендуют следовать пути голоса, чтобы избежать какой-либо порочности.;;;;;;;;;;;;;x;
apilgrimage.57.End;ФУС-РО-ДА!;;;;;;;;;;;;;x;
apilgrimage.57.TheWay;Отдышаться, сфокусироваться.;;;;;;;;;;;;;x;
pilgrimage_emblem_10_thuum;Вы постучали в дверь. Ответа нет. Вы сделали это снова. Старый побритый мужчина открывает дверь. Он говорит вам, что сыт мирными Седобородыми по горло и хочет разделить их знания хоть с кем-то. Вы разрешаете своей группе возвратиться домой, поскольку вам потребуются дни практики и размышлений, дабы овладеть Ту'умом...;;;;;;;;;;;;;x;
ekpatrons0Khajiit;РЁВ! Каджит больше не кошечка, я буду охотиться с Рат и бегать по дюнам все дни - никто не остановит меня! Я буду спать под Лунными Пальмами столько, сколько я захочу, и мечтать, слышать Высокий Шепот. Как же нам, каджитам, повезло быть столь Великими. Я думаю, что это время, когда Я сам решаю - как сказал мудрый Дро, кто же пойдет охотиться?;;;;;;;;;;;;;x;
saffreligion1d;РЁВ! Каджит больше не кошечка, я буду охотиться с Рат и бегать по дюнам все дни - никто не остановит меня! Я буду спать под Лунными Пальмами столько, сколько я захочу, и мечтать, слышать Высокий Шепот. Как же нам, каджитам, повезло быть столь Великими. Я думаю, что это время, когда Я сам решаю - как сказал мудрый Дро, кто же пойдет охотиться?;;;;;;;;;;;;;x;
saffreligion1o1;Алкош, Драконий Король Кошек и Повелитель Времени.;;;;;;;;;;;;;x;
saffreligion1o2;Азурах, Богиня Сумерек и Рассвета, она Божественная Сеть.;;;;;;;;;;;;;x;
saffreligion1o3;Хенарти, Богиня Ветров, Хранительница Песков-за-Звездами.;;;;;;;;;;;;;x;
saffreligion2o1;С'рендарр, Карлик, Бог Милосердия.;;;;;;;;;;;;;x;
saffreligion2o2;Мара, Кошка-Мать, Любимая всеми.;;;;;;;;;;;;;x;
saffreligion2o3;Лоркадж, Лунный Зверь, Хитрый и Единственный.;;;;;;;;;;;;;x;
saffreligion3o1;Раджин, Бесшумный Странник, Превосходный Вор.;;;;;;;;;;;;;x;
saffreligion3o2;Меррунз, Джа'Каджит, Разрушитель-Тех-По-Кому-Плачут.;;;;;;;;;;;;;x;
saffreligion3o3;Скумный Кот, Шеггорат, Гнусный Безумный Бог.;;;;;;;;;;;;;x;
saffreligion4o1;Риддл'Тар - путь мудрости.;;;;;;;;;;;;;x;
saffreligion6o1;Уважай Дро. Гордись своим Племенем. Не забывай о Пути Каджитов.\n\n Алкош, Драконий Кот - покровитель таких каджитов.;;;;;;;;;;;;;x;
saffreligion6o2;Сумерки и рассвет. Услышь мой шепот. Не забывай о Святых Лунах. Знай путь Каджитов.\n\n Азурах, Богиня Сумерек и Рассвета - покровитель таких каджитов.;;;;;;;;;;;;;x;
saffreligion6o3;Скорость - путь Каджитов. Будь Настоящей Кошкой. Охота - это хорошо. Уважай землю или столкнешься с её яростью.\n\n Хенари, Богиня Ветров - покровитель таких каджитов.;;;;;;;;;;;;;x;
saffreligion6o4;Будь добр и щедр к кошкам-соплеменникам. Защищай слабых, исцеляй больных, помогай нуждающимся.\n\n С'рендарр, Бог Милосердия, мой покровитель.;;;;;;;;;;;;;x;
saffreligion6o5;Живи в счастье и мире. Уважай своих родителей, своих Матерей и сохраняй мир и порядок в доме и клане. Ищи радость и вдохновение в тайных путях Любви.\n\n Мара, Кошка-Мать - покровитель таких каджитов.;;;;;;;;;;;;;x;
saffreligion6o6;Посмотри на Луны. Внимай моим предупреждениям. Точи когти, только мы одни знаем правду.\n\n Лоркадж, Хитрый Лунный Зверь - мой покровитель.;;;;;;;;;;;;;x;
saffreligion6o7;Возьми. Быстро. Спокойно. Отбери у богатых. Отдай бедным. Шумно.\n\n Раджин, Бог-вор - покровитель таких каджитов.;;;;;;;;;;;;;x;
saffreligion6o8;Будь сильным. Будь храбрым. Точи когти и зубы. Пришло время поиграть!\n\n Джа'Каджит, Меррунз, теперь мой повелитель!;;;;;;;;;;;;;x;
saffreligion6o9;Сойди с ума. Пей больше. Никогда не бросай пить. Скума есть путь. Никогда Не Останавливайся.\n\n Шеггорат, Скумный Кот, теперь мой повелитель!;;;;;;;;;;;;;x;
saffreligion6o10;Узнай правду. Соблюдай закон. Если будут сомнения, попроси совета у Дро.\n\n Риддл'Тар, мудрый кот - мой покровитель.;;;;;;;;;;;;;x;
ekpatrons0OldGods;Будучи последователем Старых Богов, я могу выбрать одного из них в качестве своего бога-покровителя.;;;;;;;;;;;;;x;
ekpatrons0FiveCourts;Как последователь Пяти Дворов, я могу выбрать одного из Змеев в качестве своего бога-покровителя.;;;;;;;;;;;;;x;
ekpatrons0Pyandoneaic;Как поклонник Пиандонейской веры, я могу выбрать одного из Аэдра в качестве своего бога-покровителя.;;;;;;;;;;;;;x;
ekpatrons0TangMo;Как последователь Тысячи Обезьян, я могу выбрать одного из тысячи богов в качестве личного божества-покровителя.;;;;;;;;;;;;;x;
ekpatrons0Tribunal;Как последователь Альмсиви, я могу выбрать одного из Трех Богов в качестве своего божественного покровителя.;;;;;;;;;;;;;x;
ekpatrons0Reclamationist;Как член Нового Храма, я могу выбрать одного из Истребований, Святых или Предков в качестве своего божественного покровителя.;;;;;;;;;;;;;x;
ekpatrons0Velothian;Будучи адептом Велоти я могу выбрать одного из Хороших Даэдра или Предков в качестве своего божества-покровителя.;;;;;;;;;;;;;x;
ekpatrons0Nerevarine;Будучи членом культа Нереварина, я могу выбрать одного из Хороших Даэдра или Предков в качестве своего божества-покровителя.;;;;;;;;;;;;;x;
ekpatrons0YokudanPantheon;Как последователь Йокуданского пантеона, я могу выбрать одного из Богов в качестве своего бога-покровителя.;;;;;;;;;;;;;x;
ekpatrons0Greenpact;Будучи приверженцем Зелёного Пакта, я могу выбрать одного из Аэдра в качестве своего бога-покровителя.;;;;;;;;;;;;;x;
ekpatrons0AuriEl;Как последователь Аэдра, я могу выбрать одного из них в качестве своего бога-покровителя.;;;;;;;;;;;;;x;
ekpatrons0Animism;Будучи последователем Анимистской Веры, я имею честь выбрать Духа Животного из числа тех, которые являются священными для моего народа. Я должен выбирать мудро, ибо выбранный Дух Животного, будет направлять меня, и указывать мне путь.;;;;;;;;;;;;;x;
