EKOffmapInvasion60Desc7;"Прости, но я вынужден развеять радость твоего торжества… смертный. Но в замен я предлагаю достойную награду. Разве может быть иначе, когда ты говоришь с Сангвином, Принцом Дебоша? Ты идеально подходишь для задачи, что я перед собою ставлю. Ты слышал о Хермеусе Море, этом скучном кальмаре? Недавно ему наскучили его же собственные наискучнейшие книжки, и он решил отправится в Нирн, чтобы как следует повеселится. Неожиданное поражение сделало бы его жизнь менее монотонной, если ты понимаешь, о чём я. Если ты согласен поучаствовать в моей пирушке"...";;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc8;Мы встретились вновь. Не пугайся, смертное создание, ибо мы встречаемся каждый раз, когда ты закрываешь глаза и погружаешься в сон. Я - Вермина. Я пришла просить тебя о помощи. Одержимый знаниями Хермеус Мора оторвался от своих утомительных исследований, и решил завоевать мир. Это... неприятный поворот событий. Если бы ты, наделённый моим благословением, смог бы уничтожить его войско, его Избранного и проникнуть в Апокриф... сделай это. Убей его!;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc9;Добрый день, смертное создание! Для тебя появилась работка. Давай пропустим любезности и перейдём к делу - я, Клавикус Вайл, нуждаюсь в твоих услугах. Хирсин вылез из своей норы и набросился на Тамриэль словно голодный волк. Я хочу нанять тебя, дабы ты... приподал урок старому животноводу. Уничтожь его Избранного, разгроми его армии и отправляйся в Охотничьи Угодья. Стукни пса - нет, не моего! - по мокрому носу.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc10;Здравствуй, смертный. Я Намира, и ты можешь мне помочь. В природе всё закономерно - могучий охотник падёт от руки своей жертвы, великолепное тело превращается в прах, изъеденное червями. Гниль побеждает медветя. Так ты должен победить Хирсина, стаю его цепных псов и Избранного, что ведёт их на Охоту. Обломи рога этому оленю, смертый, и получишь награду!;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc11;Твоя жестокость  исключительна. Возможно, ты станешь одним из миох Избранных? Я Боэтия. Обидчивый и упрямый Малакат считает, что он может пережить утраченную славу завоеванием смертного царства. Какая глупость! Я раздавлю его своей пятой. Я укреплю твой дух и тело, и ты убьёшь Избранника Малаката. Как только это будет сделано, отправляйся в Зольник. дабы последний удар, который напомнит Малакату о смирении и ещё раз подтвердит моё превосходство.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc12;Добрый день, смертное создание! Для тебя появилась работка. Давай пропустим любезности и перейдём к делу - я, Клавикус Вайл, нуждаюсь в твоих услугах. Малакат - любитель напудренных пеплом клятв - выбрался на свет Магнуса и желает захватить план смертных. Он не любит сделок... считает, что всё можно решить силой. Какая досадная ошибка! Уничтожь его Избранного, разгроми его армии и отправляйся в Зольник, дабы вернуть Малаката к его излюбленным дымоходам. Пусть прочистит их, а заодно и свои мозги.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc13;"Прости, но я вынужден развеять радость твоего торжества… смертный. Но в замен я предлагаю достойную награду. Разве может быть иначе, когда ты говоришь с Сангвином, Принцом Дебоша? Ты идеально подходишь для задачи, что я перед собою ставлю. Ты знаешь о Мехрунезе Дагоне? Этот четырёхрукий болван, признаюсь, умеет веселится, но в своей исключительной жажде крови он может уничтожить весь мир! Мне не по карману подобный праздник. Надо уменьшить его аппетиты, понимаешь, к чему я клоню?. Если ты согласен поучаствовать в моей пирушке"...";;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc14;Ого! Где ТЫ был всю мою предыдущую жизнь? Пожалуй это спорный вопрос, бремя моего бессмертного постоянство. Пораскинь мозгами… нет! Ты что, собрался сделать это буквально? Это приведёт к мучительной СМЕРТИ, если ты вскроешь это… Нет. Перейдём к введению, сразу - я Шеогорат, Принц Безумия, кронциркулей, сыра и многого другого. Мерунес Дагон снова обезумел и жаждет уничтожить всё живое! Как забавно! Однако, множество моих смертных слуг пострадают и не смогут сходить с ума во славу... Меня. Мехрунез Дагон просто убьёт их. Смерть это то, что вы, смертные, привыкли делать, верно? Я думаю, стоит вмешаться в этот удивительный процесс! Иди, следуя за моей волей, убей его Избранного, а затем предложи Дагону  чаю с печеньем... которым он ПОДАВИТСЯ, это неизменно.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc15;Впечатляет. Весьма впечатляет. Возможно ты тот, кого я искала столь долго... и, возможно, я могу предложить тебе что-то, что ищешь ты. Мефала наполнила своей ложью царство Мундуса и намеревается опутать всех смертных сетями обмана. Это то, чему я, Госпожа Удачи, жажду противостоять. Я, Ноктюрнал, дарую тебе свою благосклонность, а взамен ты УНИЧТОЖИШЬ её презренного Избранного. Теперь, следуя моим советам, ты отправишься в путешествие - в Спиральный Моток - где собственными руками разрубишь узел её непристойных заговоров!;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc16;Когда Младшие Даэдра угрожают Аурбиус, их помещают под моё владычество - в Ямы. Я Периайт, владыка тюрем Обливиона, блюститель порядка. Мефала вмешивается в естественный круговорот событий, вносит дисбаланс в Мундус. Это недопустимо. Её фанатичные последователи должны быть истреблены, а их предводитель Избранный - обезглавлен. Затем ты отправишься в Спиральный Моток, чтобы  лишить Мефалу её излюбленных шерстяных клубков. Справишься?;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc17;Они оказались слабей. Дрожащие и слабые в сравнении с твоей разящей рукой. Да, ты будешь служить мне! Я, Молаг Бал, Принц Порабощения, использую твоё тело и душу. Меридия, наша принцесса-звёздочка, решила взятся за мир Смертных и обустроить там райский сад справедливого правления. Она ошиблась. Ты, смертный, пронизанный вкусом моей силы, сотрёшь её Избранного в порошок. Затем ты отправишься в её владения и заставишь СКЛОНИТЬ предо мною колени. ;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc18;Здравствуй, смертный. Я Намира, и ты можешь мне помочь. Свет Меридии пугает моих поданных - червей, грызунов и падальщиков. Она жаждет истребить всю нежить, каждого некроманта и даже посягнула на священный обычай каннибализма. Эта прелесть должна быть остановлена. Убеё её Избранного, изгони её армии прочь а затем навести особу в Цветных Комнатах. Преподай её урок тьмы.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc19;Твоя жестокость  исключительна. Возможно, ты станешь одним из миох Избранных? Я Боэтия. Любитель жёсткого подчинения, Молаг Бал, достал свои ржавые цепи и снова жаждет заполучить власть над Тамриэлем. Если это случится, ты станешь рабом очень неприветливого и жестокого хозяина. Куда более жестокого, чем ты сам. Ты - настоящий воин, встать на пути бесчисленных полчих и срази их полководца, а затем - штурмуй Хладную Гавань, обитель рогатого мерзавца. Тебе ведь это по силам?;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc20;Я приветствую тебя, смертный. Моё имя Меридия. Силы Молага Бала прорвались сквозь завесу, разделяющую наши миры и разоряют Мундус. Ваш мир погружается в анархию и свет жизни тает под гнётом тирании. Я не могу стоять в стороне. Прими моё благословение и выступи против тирана, порабощающего Нирн! Защити свой родной край! Разгроми армии владыка Порабощения и ворвись в Хладную Гавань. Сокруши Молага Бала и его омерзительных приспешников.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc21;Привет тебе, друг-охотник! В твоей груди бьётся  сердце медведя... Это удача, что я решил связаться с тобой, смертный, дабы заключить союз. Ибо я - Хирсин, владыка Охоты. Намира, повелительница червей, выпустила своё гнусное войско в Мундус, в жажде превратить твой мир в гниющий кусок бесполезной почвы. Тем самым, она, мелкий падальщик, бросила вызов высшему хищнику, то есть мне, Хирсину. Если ты отважишься встать под мои знамёна, пойдёшь в бой под звуки моего охотничьего рога и сокрушишь воинства Намиры, я дарую тебе невероятную награду. Что ты ответишь, охотник?;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc22;Я приветствую тебя, смертный. Моё имя Меридия. Воинства Намиры отправились в мир смертных, они выходят из Врат Обливиона, чая разрушить все прекрасные творения природы, обратить реки в болота, леса - в гниющие, зелёные струпья. Она разрушает Мундус. Защити свой родной край! Разгроми армии Гниющей Госпожи и ворвись в Рассеивающую Пустоту. Сокруши Намиру и её омерзительных приспешников.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc23;Салют, смертный. Я вижу в тебе большой потенциал. Я, Азура, Принцесса Сумерек и Рассвета, хочу развеять тень, нависшую над Нирном. Ноктурнал отправила армию, чтобы завладеть  миром, но она переоценивает свои силы. Я хочу послать тебя - преисполненного моим благословением - одолеть её Избранного. Положи конец действиям ошибшейся пешки и тогда я смогу отправить тебя в Вечнотень. Если ты вызовешься противостоять Ноктюрнал и победишь её, мир снова будет спасён.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc24;Cалют тебе, маленький смертный! Ты знаешь меня под именем Мефала. Твоя жажда... насилия может оказаться полезной для моего дела. Ноктюрнал, самая осторожная и незаметная среди нас всех, вдруг объявила войну Нирну и отправила неисчислимые орды прислужников на захват смертного плана. Ирония?  Её маленькая глупость приводит меня в ярость. Окутанный сетями моей славы, ты отправишь Ноктюрнал туда, откуда она вылезла. Сперва, убей её Избранного и уничтожь её войско. Затем отправляйся в Вечнотень, где ты сможешь лично сразится с Ноктюрнал. Ты пойдёшь на такой шаг, смертный?;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc25;Cалют тебе, маленький смертный! Ты знаешь меня под именем Мефала. Твоя жажда... насилия может оказаться полезной для моего дела. Периайт носит маску удовлетворённости, делая вид, что  озабочен сохранением традиционной иерархии и статуса-кво... но вдруг, он впадает в лицемерие, о котором  будет сожалеть. Окутанный сетями моей славы, ты отправишь Периайта туда, откуда он вылез. Сперва, убей его Избранного и уничтожь его войско. Затем отправляйся в Ямы чтобы лично сразится с нашим яростным драконом. Он не ожидает такого исхода.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc26;Мы встретились вновь. Не пугайся, смертное создание, ибо мы встречаемся каждый раз, когда ты закрываешь глаза и погружаешься в сон. Я - Вермина. Я пришла просить тебя о помощи. Периайт мыслит себя тем, кто правит истиной и равновесием, и стремится установить этот порядок в смертном мире. Его этика - это выдумки и игра воображения, я же создам бодрствующий кошмар, который разрушит его осязаемую реальность. Я направлю тебя на этом пути крови и насилия. Прорвавшись сквозь затяжной сон Периайта, уничтожив его стражу, ты попадёшь в Ямы, его обител, где дашь дракону решающий бой.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc27;Ты стоишь передо мной, как пешка на игральной доске стоит перед своим господином. Я - Хермеус Мора, ведаю всё бывшее и грядущее. Силы Сангвина вторглись в царство Мундуса, они несут опустошённое будущее, полное гедонизма и разврата, но лишённое сокровенных знаний. Это помешает моим планам. Срази главаря его воинств, разгони пьянствующие орды даэдра, а затем вторглись в вотчину Сангвина, чтобы показать этому мальчишке, что знание - сила.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc28;Ты. Смертный. Слушай меня. Этот бесхребетный развратник - Сангвин - вздумал играть с огнём и собрал войско для захвата смертного Плана. Он думает, что может сделать твою землю обителью вечного разгула. Он думает, что понимает что-то в силе. Для меня, Мехрунеза Дагона, это непростительное оскорбление. Я отвечаю на такие выпадки только кровью. Война и разрушение - единственный достойный конец. Единственный праздник, достойный быть отпразнованным - беспорядочный разгул битвы, славы, крови и разрушения, - война! - который я предлагаю тебе, своему жалкому слуге,  развязать! Выполни эту задачу и обрушь свою мощь на царство Сангвина. Задуши эту мерзкую свинью, крича моё имя.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc29;Салют, смертный. Я вижу в тебе большой потенциал. Я, Азура, Принцесса Сумерек и Рассвета, хочу развеять безумие, нависшее над Нирном. Шеогорат жаждет погрузить мир смертных в пучину безумия, и если его вторжение закончится успехом, этого не миновать. Я хочу послать тебя - наполненного моей даэдрической силой - чтобы противостоять его полоумным ордам и их свихнувшемуся повелителю-Избранному. Победив, ты отправишься на Дрожащие Острова, чтобы заглянуть безумию в лицу. Осилишь такую задачу?;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc30;Ты. Смертный. Слушай меня. Шеогорат - это болтливый шут, не заслуживающий уважения, и теперь он возомнил, что  сможет победить  смертных и погрузить Мундус в  безумие. Это оскорбление, которое я, Мехрунез Дагон, не могу простить! Ему не хватает амбиций, а военное искусство требует острого ума - редкий дар у безумца! Теперь он столкнётся с моим могуществом, и я предлагаю тебе, своему жалкому слуге, нести знамя Дагона! Уничтожь войско слабоумных дебилов, вместе с их слюнявым предводителем, а затем отправляйся в Дрожащие Острова. Пусть план Шеогората затрясётся от страха!;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc31;Ты стоишь передо мной, как пешка на игральной доске стоит перед своим господином. Я - Хермеус Мора, ведаю всё бывшее и грядущее. Вермина изволила напасть на  смертный мир,  ее кошмары станут реальностью. Мир бесконечного сна и кошмаров - это мир, в котором всякая наука погибнет. Это помешает моим планам. Разбей её войско, уничтожить её Избранного, а затемь отправляйся в Трясину, чтобы остановить этот расползающийся по миру кошмар.;;;;;;;;;;;;;x;;
EKOffmapInvasion60Desc32;Когда Младшие Даэдра угрожают Аурбиус, их помещают под моё владычество - в Ямы. Я Периайт, владыка тюрем Обливиона, блюститель порядка.  Самому Обливиону угрожает дисбаланс, который необходимо недопустить. Вермина выходит за пределы мечтаний и теперь пытается захватить Нирн, дабы сделать её вотчиной своих кошмаров. С моей помощью ты поймёшь, как это исправить. Уничтожь её слабовольного Избранного - думаю, тебе это будет по силам - а затем я помогу тебе отправится в Трясину, где обитает Прядильщица Пышных Одежд. ;;;;;;;;;;;;;x;;
EKOffmapInvasion60Accept;Я принимаю это предложение. [FromFromFrom.GetBestName] падёт от моей руки!;;;;;;;;;;;;;x;;
EKOffmapInvasion60Decline;Я убью [FromFromFrom.GetBestName], но мне не нужна твоя помощь, Даэдра!;;;;;;;;;;;;;x;;
EKOffmapInvasion70;Без предупреждения, [FromFrom.GetFirstName] приближается ко мне [Root.GetFirstName], это вторжение окончено! С твоей смертью войско будет разгромлено и отправится обратно в Обливион! Мы вдвоём обнажаем наше оружие и сражаемся за судьбу этого мира!\nБой разгорается всё сильней, я думаю, что у меня есть шанс... нет! Я ошеломлён шквальными ударами [FromFrom.GetFirstName]  и через мгновенье падаю на земь. Глаза застилает тьма...;;;;;;;;;;;;;x;;
EKOffmapInvasion70Accept;Нет! Этот мир мой...;;;;;;;;;;;;;x;;
EKOffmapInvasion71;Без предупреждения, [FromFrom.GetFirstName] приближается ко мне [Root.GetFirstName], это вторжение окончено! С твоей смертью войско будет разгромлено и отправится обратно в Обливион! Мы вдвоём обнажаем наше оружие и сражаемся за судьбу этого мира!\nИдёт нешуточная борьба и мне удается тяжело ранить [FromFrom.GetFirstName]. Когда я готов нанести смертельный удар, меня пронзает острая боль. Раны! Я падаю на землю, не в силах бороться дальше...;;;;;;;;;;;;;x;;
EKOffmapInvasion71Accept;Нет! Этот мир мой…;;;;;;;;;;;;;x;;
EKOffmapInvasion72;Вооруженный единственной целью, я выслеживаю [From.GetFirstName] и пробиваю себе путь сквозь окружающих лагерей Младших Даэдра, чтобы противостоять [From.GetHerHim].  [Root.GetFirstName], это вторжение окончено! С твоей смертью войско будет разгромлено и отправится обратно в Обливион! Мы вдвоём обнажаем наше оружие и сражаемся за судьбу этого мира!\nМоя решимость непоколебима, но мое тело не столь великолепено - я постепенно понимаю, что враг превосходит. Тяжёло раненый и быстро теряющий кровь, я наношу последний удар, которое оставляет на теле [From.GetFirstName] тяжёлую рану. Я делаю свой последний вздох.";;;;;;;;;;;;;x;;
EKOffmapInvasion72Accept;Пусть другой герой закончит то, что я начал ...;;;;;;;;;;;;;x;;
EKOffmapInvasion73;Вооруженный единственной целью, я выслеживаю [From.GetFirstName] и пробиваю себе путь сквозь окружающих лагерей Младших Даэдра, чтобы противостоять [From.GetHerHim].  [Root.GetFirstName], это вторжение окончено! С твоей смертью войско будет разгромлено и отправится обратно в Обливион! Мы вдвоём обнажаем наше оружие и сражаемся за судьбу этого мира!\nМоя решимость непоколебима, но мое тело не столь великолепено - я постепенно понимаю, что враг превосходит. Тяжёло раненый и быстро теряющий кровь, я наношу последний удар!... и он отбит! Я падаю на земь.";;;;;;;;;;;;;x;;
EKOffmapInvasion73Accept;Моих сил… не хватило… Даэдра!... ;;;;;;;;;;;;;x;;
EKOffmapInvasion75.hero;Вооруженный единственной целью, я выслеживаю [From.GetFirstName] и пробиваю себе путь сквозь окружающих лагерей Младших Даэдра, чтобы противостоять [From.GetHerHim].  [Root.GetFirstName], это вторжение окончено! С твоей смертью войско будет разгромлено и отправится обратно в Обливион! Мы вдвоём обнажаем наше оружие и сражаемся за судьбу этого мира!\nМоя решимость непоколебима, и чрезмерно самоуверенный [From.GetFirstName] совершает роковую ошибку, которую я использую, яростно разрубая [From.GetHerHim] напополам. С этой победой великая орда Даэдра [From.GetFirstName] исчезнет из Мундуса навсегда.";;;;;;;;;;;;;x;;
EKOffmapInvasion75.other;Отчеты поступают со всех уголков нашего королевства. Маги и мистики сходятся в одном, однако детали расходятся. [Root.GetTitledName], вооружившись всей своей мощью - и по некоторым слухам, мощными даэдрическими артефактами - он противостоял Вестнику вторжения, [From.GetTitledName]! Сражение было хаотичным и, по-видимому, нарушило планы Вестника, вызвав несколько яростных вспышек энергии вокруг врат обливиона Даэдрического Принца в Нирне.\nНо в конце концов герой одержал верх, и [Root.GetFirstName] заявил о победе!!;;;;;;;;;x
EKOffmapInvasion75Accept;Изыди, Даэдра! Этот мир не принадлежит тебе!;;;;;;;;;;;;;x;;
EKOffmapInvasion76;Вооруженный единственной целью, я выслеживаю [From.GetFirstName] и пробиваю себе путь сквозь окружающих лагерей Младших Даэдра, чтобы противостоять [From.GetHerHim].  [Root.GetFirstName], это вторжение окончено! С твоей смертью войско будет разгромлено и отправится обратно в Обливион! Мы вдвоём обнажаем наше оружие и сражаемся за судьбу этого мира!\nМоя решимость непоколебима, но я полуаю множество ран. В тот миг, когда моё тело почти угасло, чрезмерно самоуверенный [From.GetFirstName] совершает роковую ошибку, которую я использую, яростно разрубая [From.GetHerHim] напополам. С этой победой великая орда Даэдра [From.GetFirstName] исчезнет из Мундуса навсегда.";;;;;;;;;;;;;x;;
EKOffmapInvasion76Accept;Изыди, Даэдра! Этот мир не принадлежит тебе!;;;;;;;;;;;;;x;;
EKOffmapInvasion77;Без предупреждения, [FromFrom.GetFirstName] приближается ко мне [Root.GetFirstName], это вторжение окончено! С твоей смертью войско будет разгромлено и отправится обратно в Обливион! Мы вдвоём обнажаем наше оружие и сражаемся за судьбу этого мира!\nИдёт нешуточная борьба и мне удается тяжело ранить [FromFrom.GetFirstName]. Когда я готовлюсь нанести смертельный удар, тело пронзает острая боль. Он меня ранил! В ярости я наношу десятки ударов по [From.GetHerHim]. Я кромсаю бездыханное тело и лишь услышав голоса подчинённых Даэдра понимаю - бой окончен.";;;;;;;;;;;;;x;;
EKOffmapInvasion77Accept;Глупец! Этот мир МОЙ!;;;;;;;;;;;;;x;;
EKOffmapInvasion78;Без предупреждения, [FromFrom.GetFirstName] приближается ко мне [Root.GetFirstName], это вторжение окончено! С твоей смертью войско будет разгромлено и отправится обратно в Обливион! Мы вдвоём обнажаем наше оружие и сражаемся за судьбу этого мира!\nИдёт нешуточная борьба и мне удается тяжело ранить [FromFrom.GetFirstName]. Когда я готовлюсь нанести смертельный удар, умирающий [From.GetFirstName] неожиданно контратакует, надеясь ранить меня под конец! Я ловко парирую эту атаку и отрубаю голову [From.GetHerHim]. Бой окончен.";;;;;;;;;;;;;x;;
EKOffmapInvasion78Accept;Глупец! Этот мир МОЙ!;;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc1;"Молодец, смертный" - говорит мне Ноктюрнал - "Теперь, когда чемпион  убит, войско распадётся. Настало время ударить по Азуре. Она ослабла от неожиданной потери. Отправляйся в Лунную Тень!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc2;"Прекрасно! Просто великолепно!" - восклицает  Шеогорат -  "Много поколений смертных я не видел подобного кровопролития! Теперь, перейдём к следующему вопросу: у Азуры затряслись поджилки от всех неприятностей, которые ты причинил ей. Время паковать свой багаж и заплатить ей за этот визит в Мундус! Не забудь передать ей ПРИВЕТ!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc3;"Отличная работа, смертный" - говорит Малакат - "Я буду краток. Боэтия ослабла, но эта уязвимость мимолётна. Воспользуйся её слабостью, чтобы нанести удар! Встреться с ним лицом к лицу! Это твой единственный шанс.";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc4;"Слабый противник, не чета тебе" - произнёс Молаг Бал - "Твой враг Боэтия теперь открыта для удара. Вторгнись в Долю Воздаяния и нанеси ему сокрушающий удар! Я, Молаг Бал, буду наблюдать за этой битвой";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc5;"Большая добыча, смертный!" - воскликнул Хирсин - "Ты воистину достойный охотник. Теперь, когда ты выследил и убил этого чемпиона, вторгнись в План Клавикуса Вайла. Жалкий любитель договоров падёт от твоей руки, хищник";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc6;"Отличная работа, смертный" - говорит Малакат - "Я буду краток. Клавикус Вайл ослаб, но эта уязвимость мимолётна. Воспользуйся его слабостью, чтобы нанести удар! Встреться с ним лицом к лицу! Это твой единственный шанс.";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc7;"Браво, браво! Какое представление!" - Сангвин аплодирует вам - "Теперь скучнейший из Даэдра почувствовал боль, и не сможет восстановить свои силы. Некоторое время он будет крайне уязвим. Для любых возлияний. Отправляйся в Апокриф и намотай его щупальца на клинок.";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc8;"Удовлетворительно, маленький смертный" - шепчет Вермина - "Но это не привело тебя к ожидаемой славе. Хермеусу Море нанесён ощутимый урон, и сейчас он как никогда уязвим. Твои грёзы сбудутся лишь тогда, когда Апокриф задрожит от кошмарной битвы.";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc9;"Теперь, когда это случилось…" - сухо произносит Клавикус Вайл - "Ты отправишься прямо в Апокриф. Это скучное и безобидное место, но разозлившись, Хермеус Мора может представлять для тебя угрозу, даже уничтожить. Помни договор, который мы заключили и не бойся глазастого книгочея! Иди же!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc10;"Хорошо сработано, смертный" - вы слышите завывания Намиры - "Отправляйся по кровавому следу, прямо в Охотничьи Угодья. Хирсин попытается зализать свои раны. Нужно напасть, пока эта собака слаба. Вперёд!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc11;"Твои враги долго не живут, смертный" - довольно говорит Боэтия - "Малакат крайне слаб, теперь, когда его войско разгромлено а Избранный уничтожен. Скорее, отправляйся в Зольник, где тебя ждёт финальное сражение! Не подведи меня.";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc12;"Теперь, когда это случилось…" - сухо произносит Клавикус Вайл - "Ты отправишься прямо в Зольник. Это пустое и унылое место. Малакат ранен, но даже ослабшим он может представлять для тебя угрозу, даже уничтожить. Помни договор, который мы заключили и не бойся любителя обещаний! Иди же!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc13;"Браво, браво! Какое представление!" - Сангвин аплодирует вам - "Теперь - финальный акт представления. Мехрунез Дагон посрамлён, он слаб как военоначальник и теперь не представляет угрозы. Напади на него, прямо в его царстве. Вперёд!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc14;"Прекрасно! Просто великолепно!" - восклицает голос Шеогората -  "Много поколений смертных я не видел подобного кровопролития! Теперь, перейдём к следующему вопросу: у Мехрунеза Дагона затряслись поджилки от всех неприятностей, которые ты причинил ему. Время паковать свой багаж и заплатить ему за этот визит в Мундус! Не забудь передать ПРИВЕТ!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc15;"Молодец, смертный" - говорит мне Ноктюрнал - "Теперь, когда чемпион  убит, войско распадётся. Настало время ударить по Мефале. Она ослабла от неожиданной потери. Отправляйся в Спиральный Моток!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc16;"Мы всё ближе к восстановлению баланса" - громогласно рычит Периайт, - "Отправляйся в Спиральный Моток, где проживает Мефала. Она ослабла и потеряла многих верных воинов. Твой удар - совершенное копьё порядка - уничтожит её злодейские замыслы.";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc17;"Слабый противник, не чета тебе" - произнёс Молаг Бал - "Твой враг Меридия теперь открыта для удара. Вторгнись в Цветные Комнаты и нанеси ейсокрушающий удар! Я, Молаг Бал, буду наблюдать за этой битвой";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc18;"Хорошо сработано, смертный" - вы слышите завывания Намиры - "Отправляйся следом за огоньками, в Цветные Комнаты. Меридия попытается восстановить свои силы, но сейчас её свет слишком слаб. Нападай. Вперёд!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc19;"Твои враги долго не живут, смертный" - довольно говорит Боэтия - "Молаг Бал крайне слаб, теперь, когда его войско разгромлено а Избранный уничтожен. Скорее, отправляйся в Хладную Гавань, где тебя ждёт финальное сражение! Не подведи меня.";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc20;"Твой враг побеждён" - отмечает Меридия - "Как и это вторжение. Силы нашего врага тают. Тебе пора отправится в Хладную Гавань где Молаг Бал, израненный, ждёт встречи. Срази своего врага, спаси Мундус!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc21;"Большая добыча, смертный!" - воскликнул Хирсин - "Ты воистину достойный охотник. Теперь, когда ты выследил и убил этого чемпиона, вторгнись во владения Намиры. Пауки и черви, нищие и грязь попытаются остановить тебя. Но ты, тигр, не бойся богини грызунов. Атакуй!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc22;"Твой враг побеждён" - отмечает Меридия - "Как и это вторжение. Силы нашего врага тают. Тебе пора отправится в Рассеивающую Пустоту, где Намира, израненная, ждёт встречи. Срази своего врага, спаси Мундус!";;;;;;;;;;;;;x;;
EKOffmapInvasion100Desc23;"Жизнь тирана окончена" - объявляет Азура - "Теперь я отведу тебя в Вечнотень, где ослабленная Ноктюрнал должна понести поражение. Преуспей в этом, смертный, ибо многие рассчитывают на тебя!";;;;;;;;;;;;;x;;
