#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
knahaten_immune_desc;У этого персонажа выработался постоянный иммунитет к Кнахатенскому гриппу. Теперь, если он будет повторно инфицирован гриппом, он будет проходить лишь с незначительными симптомами.\n§YNOTE:§! Персонажи могут по-прежнему получать черту Кнахатенского гриппа, однако, она должна удалится в течение одного или двух дней.;;;;;;;;;;;;;x
knahaten0arkay1tt;Аркей услышал ваши страдания и вмешивается, исцелив ваш страшный недуг.;;;;;;;;;;;;;x
knahaten0arkay2tt;Аркей услышал вас и дарует безболезненный, благословенный конец вашим страданиям.;;;;;;;;;;;;;x
knahaten0arkay3tt;Аркей не отвечает на ваши молитвы.;;;;;;;;;;;;;x
knahaten0d;Кнахатенский грипп - страшная болезнь, которая распространяется по всему миру, также захватил ваше тело, опустошая его. Лекари, маги, микстуры и тонизирующие препараты, которые вы уже попробовали чтобы побороть болезнь, похоже совсем не помогают. Возможно, настало время обратится к пути отчаявшихся и обездоленных, и обратиться к Аркею, умоляя его о милосердии...;;;;;;;;;;;;;x
knahaten0o1;Отправится в храм Аркея и молить на его о милости.;;;;;;;;;;;;;x
knahaten1000d1;Всё ваше тело болит, усталость накатывает на вас после пробуждения, у вас практически нет аппетита. Вы чувствовали эти симптомы и раньше, когда страдали от Кнахатенского гриппа.\n После того, как проходит день или два, вы чувствуете себя снова хорошо, будто болезнь потеряла власть над вами.\n После консультации с лекарем, вы узнали, что ваша прошлая инфекция укрепляет ваш организм, предотвращая будущие заболевания.;;;;;;;;;;;;;x
knahaten1000d2;Вы чувствуете себя немного нездоровым из-за сегодняшней погоды. К счастью, вы выздоравливаете к следующему утру!;;;;;;;;;;;;;x
knahaten1d;Аркей услышал ваши мольбы и страдания. В течение нескольких часов после посещения храма вы чувствуете, что ваше здоровье возвращается. Лихорадка и потливость прошли, ваше тело уже не болит и вы чувствуете себя очень голодным. Аркей спас вас, предоставив вам отсрочку, чтобы вы могли продолжить служение ему в этой жизни.;;;;;;;;;;;;;x
knahaten2d;Аркей услышал ваши страдания и боль, которую вы чувствуете, с каждым вдохом. Он пришел к вам в видении, показывая вам бесконечность, умиротворенность Этериуса, и положил конец всем страданиям. Вы протягиваете руку, чтобы взять за руку Аркея, присоединиться к нему в этом месте. Слуги найти ваше тело утром, блаженная, умиротворенная улыбка застыла на ваших потрескавшихся губах.;;;;;;;;;;;;;x
knahaten2o;Наконец-то мои страдания закончились...;;;;;;;;;;;;;x
knahaten3d;Аркей игнорирует ваши молитвы, и оставляет вас страдать в муках от болезни, разрушающей ваш организм. Возможно, это испытание, или наказание, Вы не знаете, но ваша вера в Аркея была поколеблена. Заботит ли богов вообще ваша судьба?;;;;;;;;;;;;;x
knotify287d;Вы получили кольцо границы Эйдолона.;;;;;;;;;;;;;x
knotify5001d;Глашатаи сообщают вам о прибытии вашего нового придворного, [From.GetBestName].;;;;;;;;;;;;;x
knotify5002d;Ваш новый приёмный ребенок, [From.GetBestName] прибыл ко двору.;;;;;;;;;;;;;x
knotify6000d;Сегодня вы просыпаетесь, полным энергии и сил, и вы осознаете, что все изменилось. Новый день был не похож на прежние.;;;;;;;;;;;;;x
knotify6000o;Результаты напряженной работы всегда выглядят как удача, но вы знаете, что заслужили свой успех.;;;;;;;;;;;;;x
knotify6001d;Последние несколько дней я чувствую себя не очень хорошо, но когда я смотрю на кольцо на своем пальце, то счастье переполняет меня, пусть здоровье и не улучшается.;;;;;;;;;;;;;x
knotify6002d;Вы чувствуете, как сила кольца вибрирует по вашему пальцу, как яркая вспышка белого сияния на миг ослепляет вас. Вы моргнули, чтобы восстановить зрение.И вот перед вами куча обычного металла, принесенного вашими слугами, превратилась в золото, серебро и другие драгоценные металлы.;;;;;;;;;;;;;x
knotify6003d;Кольцо Трансмутации исчерпало свою энергию и развалилось на части в ваших руках.;;;;;;;;;;;;;x
knotify6005d;[From.GetFullName] решил прекратить свою дружбу с вами. У вас становится все меньше друзей и союзников.;;;;;;;;;;;;;x
kprov10d;Контрабанда незаконных товаров стала особо важной проблемой в [Root.GetName] где даже дельцы, считающиеся уважаемыми торговцами игнорируют закон.;;;;;;;;;;;;;x
kprov11d;Мелкие преступления всегда являются источниками беспорядков, но полноценный преступный синдикат сейчас открыто действует в [Root.GetName]. Крупная Гильдия воров открыто промышляет в [Root.GetName], полностью игнорируя все права собственности и букву закона!;;;;;;;;;;;;;x
kprov12d;Большое количество беженцев, бездомных, покинувших свои дома в результате войны, голода, или других подобных трагедий, в последнее время наводнили [Root.GetName].;;;;;;;;;;;;;x
kprov13d;Группа авантюристов недавно прибыла в [Root.GetName] в поисках славы и богатства, которые, как они полагают, смогли бы найти в нашей провинции.;;;;;;;;;;;;;x
kprov14d;Большое количество авантюристов, выполняющих миссии и помогающих местному населению в [Root.GetName] привело к устранению некоторых негативных элементов из этой провинции.;;;;;;;;;;;;;x
kprov15d;Из-за внезапного притока древних боевых топоров и различных других предметов, награбленных большим количеством авантюристов в [Root.GetName] местная экономика обрушилась.;;;;;;;;;;;;;x
kprov16d;Авантюристы в [Root.GetName] оказали сильный стимул местной экономике, в больших количествах приобретая зелья, реагенты, и прочие ценные материалы.;;;;;;;;;;;;;x
kprov17d;Авантюрист из [Root.GetName] прибыл ко двору, чтобы предложить свои услуги.;;;;;;;;;;;;;x
kprov1d;Земли [Root.GetName] стали домом для большого племени гоблинов, которые представляют угрозу для скота и местного населения.;;;;;;;;;;;;;x
kprov2d;Группа потрепанных фалмеров была замечена на поверхности в [Root.GetName]. Как правило, эти выродившееся меры скрываются в своих пещерах и двемерских подземных руинах, но в последнее время они стали выходить на поверхность, и нагло атаковать наших людей и домашний скот.;;;;;;;;;;;;;x
kprov3d;Из-за антисанитарии в [Root.GetName] появились большие стаи злокрысов. Они уничтожают запасы зерна, портят источники воды и распространяют заболевания, более крупные особи, порой, нападают на домашний скот и даже на людей.;;;;;;;;;;;;;x
kprov4d;Колонии Квама в [Root.GetName] вышли из-под контроля, и угрожают местному растениеводству и животноводству.;;;;;;;;;;;;;x
kprov5d;Тролли расплодились в [Root.GetName] и их численность заметно возросла. Сейчас они регулярно охотятся на домашний скот и местное население, угрожая нашим общинам и торговле в регионе.;;;;;;;;;;;;;x
kprov6d;Большие группы кочевых великанов переселились в [Root.GetName]. Как правило эти незлые, полуразумные существа живут в глуши, но стада их мамонтов подходят все ближе к нашим поселениям и усадьбам, что вызывает недовольство местных жителей по отношению к мамонтам и их гигантским пастухам.;;;;;;;;;;;;;x
kprov7d;Из [Root.GetName] доносятся многочисленные сообщения о диких оборотнях. Эти формы жизни, передвигаются в группах, и наш народ молится, чтобы избежать встречи с ними.;;;;;;;;;;;;;x
kprov8d;Нежить поднимается из могил в [Root.GetName]. Скелеты преследуют путников на дорогах, и гниющие зомби бродят по катакомбам и кладбищам наших поселений.;;;;;;;;;;;;;x
kprov9d;Большие группы бандитов промышляют на дорогах и тропинках в [Root.GetName]. Обычно бандиты не представляют особых проблем, но только когда их немного. Однако их разбой в [Root.GetName] похоже, наносит серьезный ущерб торговле.;;;;;;;;;;;;;x
kprov20d;Странные аномалии были замечены в [Root.GetName]. Отчеты утверждают, что они являются магическими по своей природе, и поэтому нам понадобится помощь магической организации, чтобы позаботиться о них.;;;;;;;;;;;;;x
kprov21d;Крестьяне из [Root.GetName] взбудоражены местным пропагандистом. Они утверждают, что вы, их господин, ответственны за все плохое, что с ними происходит. Если мы позволим этому случиться, они вполне могут потребовать твою голову на пике....;;;;;;;;;;;;;x
kreligion100d;Путешествуя к следующему святилищу вы наткнулись на перевернутый экипаж, лежащий на обочине дороги. Вы приблизились и увидели полдюжины тел, среди которых были и дети. Валяющиеся на земле тела были утыканы стрелами и порублены мечами. Большинство ценных вещей уже забрали бандиты, которые совершили это злодеяние, но кое-какие безделушки по-прежнему лежат нетронутыми.;;;;;;;;;;;;;x
kreligion100o1;Они больше не пригодятся погибшим.;;;;;;;;;;;;;x
kreligion100o1tt;Вы находите между 5 и 135 золотыми.\n;;;;;;;;;;;;;x
kreligion100o2;Я должен похоронить их, как этого требует моя вера.;;;;;;;;;;;;;x
kreligion101d;[Root.GetName], я из Темного Братства. Мы были наняты, чтобы отомстить тем, кто убил и ограбил семью на пути паломников. Вы были отмечены, так что готовьтесь к смерти.;;;;;;;;;;;;;x
kreligion101o;Но я взял всего несколько монет!;;;;;;;;;;;;;x
kreligion1020d;Вы получили благословение Акатоша.;;;;;;;;;;;;;x
kreligion1021d;Вы получили проклятие Акатоша.;;;;;;;;;;;;;x
kreligion1022d;Вы получили благословение Аркея.;;;;;;;;;;;;;x
kreligion1023d;Вы получили проклятие Аркея.;;;;;;;;;;;;;x
kreligion1024d;Вы получили благословение Дибеллы.;;;;;;;;;;;;;x
kreligion1025d;Вы получили проклятие Дибеллы.;;;;;;;;;;;;;x
kreligion1026d;Вы получили благословение Джулианоса.;;;;;;;;;;;;;x
kreligion1027d;Вы получили проклятие Джулианоса.;;;;;;;;;;;;;x
kreligion1028d;Вы получили благословение Кинарет.;;;;;;;;;;;;;x
kreligion1029d;Вы получили проклятие Кинарет.;;;;;;;;;;;;;x
kreligion102d;[Root.GetName], некоторое время назад, совершая паломничество, вы наткнулись на тела убитой семьи. Я наблюдал, как вы похоронили трупы и совершили над ними обряд упокоения. Я Рыцарь Богов, и искал такого благородного человека, как вы, чтобы служить ему. А если вы примите меня на службу, то и моя жизнь, мой меч и щит будут ваши.;;;;;;;;;;;;;x
kreligion102o;Это большая честь для меня, добро пожаловать к моему двору!;;;;;;;;;;;;;x
kreligion1030d;Вы получили благословение Мары.;;;;;;;;;;;;;x
kreligion1031d;Вы получили проклятие Мары.;;;;;;;;;;;;;x
kreligion1032d;Вы получили благословение Стендарра.;;;;;;;;;;;;;x
kreligion1033d;Вы получили проклятье Стендарра.;;;;;;;;;;;;;x
kreligion1034d;Вы получили благословение Талоса.;;;;;;;;;;;;;x
kreligion1035d;Вы получили проклятие Талоса.;;;;;;;;;;;;;x
kreligion1036d;Вы получили благословение Зенитара.;;;;;;;;;;;;;x
kreligion1037d;Вы получили проклятие Зенитара.;;;;;;;;;;;;;x
krepub100d;Прошел год и наступило время забрать свою законную долю поступивших доходов.;;;;;;;;;;;;;x
krepub100tt;Лендлорд вручает вам мешок золота, с ежегодной оплатой за крышевание.;;;;;;;;;;;;;x
krepub101d;Пора собирать свою долю за крышевание.;;;;;;;;;;;;;x
krepub101o2;Это последний раз, я бросаю рэкет.;;;;;;;;;;;;;x
krepub101tt;Ваши головорезы вручают вам выручку от рэкета, за вычетом издержек.;;;;;;;;;;;;;x
krepub102d;Лендлорд, которого вы крышуете, недавно пришел к вам с последним мешком золота. Год был неурожайным, а потом начались пожары. И этот мешок с золотом - всё что у него осталось.;;;;;;;;;;;;;x
krepub102o;Всё было хорошо, до этого момента.;;;;;;;;;;;;;x
krepub1d;Местный житель обратился к вам с деловым предложением. Он знает, что ваша семья очень состоятельная, но в последнее время переживает падение доходов. Оказывается, у него есть кузен, который хочет продать со скидкой свой доходный дом. Житель спрашивает, хотите ли вы воспользоваться этой возможностью и инвестировать, разделив ежегодную выручку 50 на 50.;;;;;;;;;;;;;x
krepub1o1;Отличная возможность для инвестиций!;;;;;;;;;;;;;x
krepub1o2;Я не могу тратить на это последние деньги моей семьи.;;;;;;;;;;;;;x
eksexuality1d;Вы решили, что настало время спросить своего возлюбленного, о том, чтобы вступить в брак. В Нирне, как правило, спокойно относятся к однополым отношениям, но брак с вашим партнером повлечет гнев со стороны членов вашей династии.;;;;;;;;;;;;;x
eksexuality1o;Кого волнует, что моя семья будет думать. Любовь - это всё, что имеет значение.;;;;;;;;;;;;;x
eksexuality1ott;Вы просите руки у своего любовника.\n;;;;;;;;;;;;;x
eksexuality2d;Ваш любовник, [From.GetName] попросил вашей руки. В Нирне спокойно относятся к однополым отношениям, но брак с вашим партнером вызовет гнев у членов вашей династии.;;;;;;;;;;;;;x
eksexuality2o1;Я согласен, я женюсь на нём!;;;;;;;;;;;;;x
eksexuality2o2;Я не могу так рисковать...;;;;;;;;;;;;;x
eksexuality3d;Ваш любовник принял ваше предложение, и на закате вы поженились. Церемония была небольшой и присутствовали только близкие друзья.;;;;;;;;;;;;;x
eksexuality3o;Пусть мы будем жить долго и счастливо!;;;;;;;;;;;;;x
eksexuality4d;Ваш любовник отверг ваше предложение о браки, и вы расстались.;;;;;;;;;;;;;x
eksexuality4o;Моё сердце разбито...;;;;;;;;;;;;;x
leaveemptyhanded;Здесь нет ничего, что меня интересует.;;;;;;;;;;;;;x
leaveemptyhandedtt;Вы уходите с пустыми руками.\n;;;;;;;;;;;;;x
levy_special_tax;Специальный налоговый побор;;;;;;;;;;;;;x
levy_special_tax_desc;Издать указ о сборе специального налога с ваших вассалов, чтобы пополнить вашу казну. Этот налог будет уплачиваться в дополнение к обычному налогообложению, все вассалы должны платить его, поэтому каждый вассал сможет решить, платить этот специальный налог, или нет.;;;;;;;;;;;;;x
lhotunic_opinion;Мнение Лотунистов;;;;;;;;;;;;;x
loaned_friend_money_1;Одолжил(а) деньги;;;;;;;;;;;;;x
loaned_friend_money_2;Одолжил(а) деньги;;;;;;;;;;;;;x
loaned_friend_money_3;Одолжил(а) деньги;;;;;;;;;;;;;x
local_resistance;Локальная нестабильность;;;;;;;;;;;;;x
local_resistance_desc;В настоящее время, эта провинция переживает социальные потрясения, и большое количество общественных волнений, из-за действий своего правителя.;;;;;;;;;;;;;x
location_magistrate_opinion;Назначен местным магистратом;;;;;;;;;;;;;x
loot_enc_tt;Вы роетесь в их вещах.;;;;;;;;;;;;;x
looted_infidel_temple;Академии разграблены;;;;;;;;;;;;;x
lukiul_opinion;Лукайулское Мнение;;;;;;;;;;;;;x
made_me_chicken;Меня превратили в курицу!;;;;;;;;;;;;;x
magickal_catastrophe;Магическая катастрофа;;;;;;;;;;;;;;;;;;;;;;;;;;;
manipulate_oghma_infinium;Использовать Огма Инфиниум;;;;;;;;;;;;;x
manipulate_oghma_infinium_desc;У вас есть Огма Инфиниум, мощный даэдрический артефакт, связанный с Хермеусом Морой.  Мифы, что окружающие артефакт, утверждают, что если вы управляете энергиями Гримуара, или вернее, позволяете им управлять вами, то вы можете получить практически богоподобные силы.;;;;;;;;;;;;;x
maormer_opinion;Маормерское Мнение;;;;;;;;;;;;;x
maormer_religion_opinion;Пиандонейское Мнение;;;;;;;;;;;;;x
maruhkati_opinion;Мнение Марукати;;;;;;;;;;;;;x
masteratarmsrandom0;Во время осмотра оружия в арсенале вашего замка, ваш мастер над оружием обнаружил редкий, давно забытый артефакт, погребенный под кучей ржавых мечей и щитов.;;;;;;;;;;;;;x
masteratarmsrandomartifact;Ваш мастер над оружием получает случайный артефакт.;;;;;;;;;;;;;x
mer_pantheon_opinion;Мнение Эльфийского Пантеона;;;;;;;;;;;;;x
merchants_displeased;Торговцы недовольны;;;;;;;;;;;;;x
merchants_displeased_desc;Здешние купцы прибывают в депрессии и торговля чахнет. Торговцы не довольны отсутствием у их сюзерена деловых качеств, и тем, что тот не знает об их нуждах.;;;;;;;;;;;;;x
merchants_pleased;Торговцы довольны;;;;;;;;;;;;;x
merchants_pleased_desc;Здешние купцы рады доброжелательностью своего сюзерена, и его готовностью инвестировать в их торговую деятельность. В результате, они всегда готовы дать скидку своему сюзерену и его двору, а местная торговля находится на подъеме.;;;;;;;;;;;;;x
mixpotion;Изготовить бутылку зелья!;;;;;;;;;;;;;x
mixpotiontt;Вы смешиваете зелье, наполняете им бутылку и относите её своему сюзерену...;;;;;;;;;;;;;x
mygodimimmortal;Я...Я бессмертен!;;;;;;;;;;;;;x
naga_opinion;Нагское Мнение;;;;;;;;;;;;;x
nedic_opinion;Недийское Мнение;;;;;;;;;;;;;;;;;;;;;;;;;;;
nerevarine_opinion;Нереваринистское Мнение;;;;;;;;;;;;;x
nibenean_opinion;Нибенейское Мнение;;;;;;;;;;;;;x
nick_the_unending;Бесконечный;;;;;;;;;;;;;x
nine_divines_opinion;Мнение Девяти Богов;;;;;;;;;;;;;x
noeffectalreadyperfect;Вы моргаете несколько минут, казалось бы созданное зелье никак не повлияло. Но, вы с удовлетворением любуетесь на себя в зеркало, некоторое время, и понимаете, что стали лучше выглядеть.;;;;;;;;;;;;;x
nord_opinion;Мнение Нордов;;;;;;;;;;;;;x
nothanks;Нет, я не думаю, что мне нужно одно из *этих* зелий.;;;;;;;;;;;;;x
null;Ноль;;;;;;;;;;;;;x
numidium;Нумидиум;;;;;;;;;;;;;x
numidium_modifier;Модификатор Нумидиума;;;;;;;;;;;;;x
obj_claim_bloodline;Претендует на родословную;;;;;;;;;;;;;x
obj_claim_bloodline_desc;[From.GetBestName] считает, что происходит из древнего рода.;;;;;;;;;;;;;x
obj_claim_bloodline_short;Претендует на родословную;;;;;;;;;;;;;x
obj_claim_bloodline_title;Претендует на родословную;;;;;;;;;;;;;x
obj_groom_an_heir_desc;[This.GetTitledFirstName] хочет увидеть, как [This.GetHersHis] будущий ребёнок достигнет совершеннолетия. Если установлено §YАбсолютное Агнатическое§!  или §YАгнатическо-Когнатическое §! наследование, то воспитание ребенка мужского пола осуществит амбицию, если закон наследования §YАбсолютный Энатический§! или §YЭнатическоко-Когнатический§! - то воспитание ребенка женского пола выполнит амбицию.\nПри §Y Абсолютном Когнатическом§! законе наследования, это может быть как сын, так и дочь.\nПока эта амбиция активна, §Yплодовитость§! повышена на §Y20%§!.;;;;;;;;;;;;;x
obj_improve_diplomacy_desc;[This.GetTitledFirstName] хочет улучшить [This.GetHerHis] навык Дипломатии, так как он слабоват (ниже 10).;;;;;;;;;;;;;x
obj_improve_intrigue_desc;[This.GetTitledFirstName] хочет улучшить [This.GetHerHis] навык Интриги, так как он слабоват (меньше чем 10).;;;;;;;;;;;;;x
obj_improve_learning_desc;[This.GetTitledFirstName] хочет улучшить [This.GetHerHis] Образованность, так как она хуже некуда (ниже 10).;;;;;;;;;;;;;x
obj_improve_martial_desc;[This.GetTitledFirstName] хочет улучшить [This.GetHerHis] военные способности, так как они хуже некуда (ниже 10).;;;;;;;;;;;;;x
obj_improve_stewardship_desc;[This.GetTitledFirstName] хочет улучшить [This.GetHerHis] навык Управления, так как он слабоват (ниже 10).;;;;;;;;;;;;;x
obj_land_for_son_desc;Вы хотите, чтобы ребенок, который сейчас не является наследником, получил землю. Это возможно, только если у вас есть безземельный сын и законом наследования у вашего сюзерена является §YАбсолютный Агнатический§! или §YАгнатическо-Когнатический§!, либо у вас есть безземельная дочь, и законом наследования у вашего сюзерена является §YАбсолютный Энатический§! или §YЭнатическо-Когнатический§!. Кроме того, если закон наследования у сюзерена является §YАбсолютным Когнатическим§! и у вас есть безземельный ребенок, эта цель всегда активна.;;;;;;;;;;;;;x
obj_land_for_son_success_tooltip;Ваш ребёнок получит надел.;;;;;;;;;;;;;x
obj_land_for_son_title;Получить землю для безземельного ребенка;;;;;;;;;;;;;x
obj_obtain_amulet_desc;[This.GetTitledFirstName] хочет найти легендарный Амулет Королей, потерянный несколько веков назад.;;;;;;;;;;;;;x
obj_obtain_amulet_title;Получить Амулет Королей;;;;;;;;;;;;;x
obj_obtain_artifact_desc;[This.GetTitledFirstName] стремится получить редкий Артефакт.;;;;;;;;;;;;;x
obj_obtain_artifact_title;Получить Артефакт;;;;;;;;;;;;;x
obj_pilgrimage_desc;[This.GetTitledFirstName] хочет совершить паломничество по святым местам, ради укрепления своей веры.;;;;;;;;;;;;;x
obj_pilgrimage_title;Совершить Паломничество;;;;;;;;;;;;;;;;;;;;;;;;;;;
oblivion_religions_opinion;Мнение Религий Обливиона;;;;;;;;;;;;;x
obtained_amulet_of_kings_for_me;Амулет Королей получен;;;;;;;;;;;;;x
ok;Понятно.;;;;;;;;;;;;;x
old_faith_opinion;Мнение Старой Веры;;;;;;;;;;;;;x
old_gods_opinion;Мнение Старых Богов;;;;;;;;;;;;;x
opinion_amulet_found;Амулет Королей найден;;;;;;;;;;;;;x
opinion_ignore_papal_demands;Игнорирует требования главы религии;;;;;;;;;;;;;x
opinion_kidnapped_dynasty;Похищен член династии;;;;;;;;;;;;;x
opinion_pilgrim;Паломничество завершено;;;;;;;;;;;;;x
opinion_special_tax_vassal;Специальный налог;;;;;;;;;;;;;x
opinion_sycophant;Подхалим;;;;;;;;;;;;;x
opinion_tyrant_fear;Страхи тирана;;;;;;;;;;;;;x
orsimer_opinion;Мнение Орсимеров;;;;;;;;;;;;;x
overboardd;Рано утром, когда вы стояли слишком близко краю палубы, вас выбросило за борт - в бурные воды, когда весь корабль содрогнулся от мощной волны...;;;;;;;;;;;;;x
overboardt;[Root.GetManWoman] за бортом!;;;;;;;;;;;;;x
overboardopta;Помогите! Я не умею плавать!;;;;;;;;;;;;;x
overboardoptb;Кто-нибудь, бросьте мне веревку, пока меня не унесло течением!;;;;;;;;;;;;;x
overboardoptc;[ek_rescue_pet.GetName], сделай что-нибудь!;;;;;;;;;;;;;x
overboardoptc_tooltip;Твой верный [ek_rescue_pet.GetName] скользит по течению и возвращает вас на корабль в целости и сохранности.;;;;;;;;;;;;;x
paatru_opinion;Мнение Паатру;;;;;;;;;;;;;x
patrician_mod;Безземельный патриций;;;;;;;;;;;;;x
patrician_mod_desc;У этого патриция, не обладающего земельными владениями, и таким образом, лишенного необходимости следить за ними, есть время чтобы улучшить доход своего дома.;;;;;;;;;;;;;x
patron_of_the_arts;Покровитель искусств;;;;;;;;;;;;;x
pellitinian_opinion;Пеллетинское Мнение;;;;;;;;;;;;;x
pentamagic_loop;Пентамагическая петля;;;;;;;;;;;;;x
pentamagic_loop_desc;Золотое кольцо с синим драгоценным камнем. Когда вы вглядываетесь в этот драгоценный камень, вам словно мерещатся тёмно-синие сгустки облаков или дыма, раскрывающие его магическую природу. Пентамагическая петля является ценной находкой. Мастера магии со всего мира ищут её, или тратят месяцы на её изготовление, чтобы сфокусироваться и усилить свои способности, или способности своих любимых учеников.;;;;;;;;;;;;;x
pet_badger;Коловианский Барсук;;;;;;;;;;;;;x
pet_badger_desc;Хотя барсуки, в основном, едят грызунов-землероек, фермеры ненавидят их, поскольку барсуки также не брезгают курами, скрибами-квама и мелкими гуарами, если они получают шанс. Капризные и раздражительные, они пугают домашних животных, и именно поэтому барсуки являются фаворитами среди бесстрашных.;;;;;;;;;;;;;x
pet_bees;Ранец, полный волшебных шершней;;;;;;;;;;;;;x
pet_bees_desc;Что это? Переизбыток шершней в ранце? Большой ранец, заполненный шершнями, положит конец неприятностям!;;;;;;;;;;;;;x
pet_capybara;Капибара;;;;;;;;;;;;;x
pet_capybara_desc;Крупные грызуны, обитающий в реках и ручьях юго-западных джунглей Акавира. Капибары, такие как эта, послушны, поддаются приручению, и являются замечательными и дружелюбными животными-питомцами, пусть и немного прожорливыми.;;;;;;;;;;;;;x
pet_dog_beardog;Маркартская Медвежья Собака;;;;;;;;;;;;;x
pet_dog_beardog_desc;Жестокие и отважные бойцы, охотники Восточного Скайрима используют небольшие стаи этих псов, чтобы преследовать медведей. Медвежьи собаки находят следы медведей и загоняют их в угол, пока не подоспеют охотники со своими копьями.;;;;;;;;;;;;;x
pet_dog_dunehound;Алик'рская Песчаная Гончая;;;;;;;;;;;;;x
pet_dog_dunehound_desc;"Игра среди скудных дюн пустыни Алик'р, и отслеживание добычи на песке - не простая задача. Редгарды часто описывают голод, используя поговорку ""голоден, как охотник без Песчаной Гончей"", они говорят так по уважительной причине - эти преданные звери, как никто другой, являются экспертами по части поиска пищи и воды в изменчивых песках.";;;;;;;;;;;;;x
pet_dog_fennec;Лисица Фенек;;;;;;;;;;;;;x
pet_dog_fennec_desc;Родом из пустынных регионов, лисица Фенек была одомашнена многими народами пустыни, также она предупреждает об опасности и является лояльным питомцем.;;;;;;;;;;;;;x
pet_dog_fox;Лиса;;;;;;;;;;;;;x
pet_dog_fox_desc;Необычный питомец, лиса, как говорят, умна как собака, но трудно поддается приручению из-за своего энергичного духа. Каким-то образом, учителю удалось это сделать, либо с помощью магии, либо благодаря безграничному терпению.;;;;;;;;;;;;;x
pet_dog_house;Даэнийский Терьер;;;;;;;;;;;;;x
pet_dog_house_desc;Первоначально терьер был выведен в регионе Даэния, что в Хай Роке, в качестве гончей для истребления крыс. С тех пор, терьер распространился среди благородных домов Тамриэля из-за своей популярности в качестве комнатной собачки.  Спокойный, дружелюбный и преданный темперамент этого животного, сделали его популярным среди одиноких дворян по всему континенту.;;;;;;;;;;;;;x
pet_dog_masterless;Бродячая дворняга;;;;;;;;;;;;;x
pet_dog_masterless_desc;Бродячая дворняга неизвестного происхождения.;;;;;;;;;;;;;x
pet_dog_retriever;Бравильский Ретривер;;;;;;;;;;;;;x
pet_dog_retriever_desc;Бравильский Ретривер обожает воду, и является любимым спутником у охотников от Анвила до Гидеона.;;;;;;;;;;;;;x
pet_dog_shepard;Шорнхельмская Овчарка;;;;;;;;;;;;;x
pet_dog_shepard_desc;Эта выносливая собака была выведена для выпаса овец в суровых условиях Хай Рока, предгорий и гор.;;;;;;;;;;;;;x
pet_dog_warhound;Имперская Бойцовая Гончая;;;;;;;;;;;;;x
pet_dog_warhound_desc;Верная, свирепая стойкая. Вот несколько слов, которыми описывают Имперскую Бойцовую Гончую. Миф о зарождении породы восходит ко времени Ремана I, говорилось, что ему нужны были верные люди, дабы сражаться в первых битвах, их никто не мог найти, и поэтому Реман обратился к волкам Сиродиила, дабы те помогли ему. Современных Имперских Бойцовых Гончих трудно отличить от волков, но они крупнее, а по мнению некоторых, ещё страшнее чем их дикие кузены.;;;;;;;;;;;;;x
pet_dog_wolf;Волк;;;;;;;;;;;;;x
pet_dog_wolf_desc;"Волк, плотоядный хищник, который зачастую живет и охотится в стаях. Хотя их справедливо опасаются, как умных и смертоносных охотников, волки редко нападают на разумных существ, если не чувствуют голода или угрозы, вероятно считая это большой опасностью, которая не стоит того. Кто бы не сумел завоевать верность волка, это безусловно, интересный человек. Поскольку, несмотря на то, что собаки происходят от древних волков, самих волков, как известно бывает трудно ""сломать"", обычно они никогда надолго не отказываются от своей дикой природы.";;;;;;;;;;;;;x
pet_dog_wolfhound;Нордский Волкодав;;;;;;;;;;;;;x
pet_dog_wolfhound_desc;Произошедшие  от охотничьих собак древней Атморы, современные Нордские Волкодавы знамениты в качестве надежных спутников, которые, как известно, сражаются с саблезубами и другими опасными врагами, ради своих хозяев.;;;;;;;;;;;;;x
pet_goose;Гусь;;;;;;;;;x
pet_goose_desc;Гуси были одомашнены по всему Нирну для сбора их яиц, мяса, перьев и в качестве сторожевых животных. Их выносливость, интеллект и долгий срок жизни делают их отличным домашним скотом, хотя их шумный вокал и злобная натура делают их менее популярными в качестве домашних животных. Этот гусь, тем не менее, был принят в качестве компаньона, радостно крякающим во время следования за своим хозяином.;;;;;;;;;;;;;x
pet_guineapig;Хайлендская морская свинка;;;;;;;;;;;;;x
pet_guineapig_desc;Полнотелый, пушистый грызун, который тратит большую часть своего времени, пожирая траву и овощи. Морские свинки, как правило, очень послушны, и этот не исключение - он сворачивается комочком рядом со своим владельцем и удовлетворенно пищит, когда ласкается.;;;;;;;;;;;;;x
pet_horker;Хоркер;;;;;;;;;;;;;x
pet_horker_desc;Хотя они - обычное зрелище для холодного побережья Скайрима, хоркеры редко когда-либо  содержатся в качестве домашних животных, по понятным причинам, им нужно открытое пространство с доступом к воде, и они могут быть агрессивны по отношению к незнакомцам. Тем не менее, этот особенный экземпляр, был успешно приручен и, по крайней мере, терпимо относится к присутствию своего хозяина.;;;;;;;;;;;;;x
pet_lungshark;Маркамальская легкая акула;;;;;;;;;x
