EKCompanions85Accept;Я соглашусь.;;;;;;;;;;;;;x;
EKCompanions85Decline;Забудьте об этом!;;;;;;;;;;;;;x;
EKCompanions85Voided;Проклятье!;;;;;;;;;;;;;x;
EKCompanions90A;"[FromFrom.GetFirstName], стоя рядом с окровавленной ритуальной чашей в центре подземелья, на моих глазах превращается в страшного оборотня! [FromFrom.GetSheHeCap] наносит ранку на одном из запястий [FromFrom.GetHerHis] своим когтем, и сливает немного крови в миску, призывая меня выпить её. Я делаю это. Я ощущаю ужасную боль, словно внутри моих вен растёт монстр, и почти сразу я тоже превращаюсь в оборотня! Я чувствую, как активизировались животные инстинкты, но я контролирую свой разум. [FromFrom.GetFirstName] возвращается в человеческую форму, и я понимаю, что могу сделать то же самое, если захочу. Добро пожаловать в Круг, [Root.GetFirstName],"" говорит [FromFrom.GetFirstName].""";;;;;;;;;;;;;x;
EKCompanions90B;"[FromFrom.GetFirstName], стоя рядом с окровавленной ритуальной чашей в центре подземелья, на моих глазах превращается в страшного оборотня! [FromFrom.GetSheHeCap] наносит ранку на одном из запястий [FromFrom.GetHerHis] своим когтем, и сливает немного крови в миску, призывая меня выпить её. Я делаю это, и когда я трансформируюсь, то чувствую потрясающую ясность ума, которой ранее не испытывал(а). [FromFrom.GetFirstName] возвращается в человеческую форму, и я понимаю, что могу сделать то же самое, если захочу. Добро пожаловать в Круг, [Root.GetFirstName]"" - говорит [FromFrom.GetFirstName].""";;;;;;;;;;;;;x;
EKCompanions90Accept;Отлично.;;;;;;;;;;;;;x;
EKCompanions95;После обмена моей Звериной Кровью с [From.GetFirstName], [From.GetSheHe] полностью присоединился к Кругу и принял(а) наш дар Звериной Крови.;;;;;;;;;;;;;x;
EKCompanions95Accept;Очень хорошо.;;;;;;;;;;;;;x;
EKCompanions96;По-видимому, [From.GetFirstName] ещё не готов(а) присоединиться к Кругу, отвергая мой дар Звериной Крови.;;;;;;;;;;;;;x;
EKCompanions96Accept;Это печально.;;;;;;;;;;;;;x;
quest_fighters_goblins;Охота на гоблинов;;;;;;;;;;;;;x;
EKGuildQuests10;Жители [From.GetName] сообщили об огромном всплеске активности гоблинов. Их бродячие группы становятся все более жестокими, и [Root.Society.GetName] предлагает мне контракт на их устранение.;;;;;;;;;;;;;x;
EKGuildQuestsDeclineTooltip;Отказ от контракта означает, что эта работа будет передана другому члену гильдии.;;;;;;;;;;;;;x;
EKGuildQuests11;Следуя указаниям местных жителей, я наткнулся на явные признаки логова племени гоблинов - без сомнения это центр их мародерствующих групп. Вскоре после того, как я вошел в тускло освещенную пещеру, гоблины начали атаковать!;;;;;;;;;;;;;x;
EKGuildQuests11Accept;Умрите, мерзкие твари!;;;;;;;;;;;;;x;
EKGuildQuests12;Гоблины, хоть и были свирепые, но они мне не соперники, и я уничтожил(а) их одного за другим. После зачистки пещеры, я осматриваю её, в поисках ценных вещей, и возвращаюсь в отделение гильдии, чтобы сообщить о своем успехе.;;;;;;;;;;;;;x;
EKGuildQuests12Accept;Отлично.;;;;;;;;;;;;;x;
EKGuildQuests14;Гоблины в [Root.GetName] были истреблены, хотя и ценой значительных усилий.Тем не менее, гоблинов-налетчиков теперь нет в окрестностях, и ситуация приходит в норму.;;;;;;;;;;;;;x;
EKGuildQuests14Accept;Славно!;;;;;;;;;;;;;x;
EKGuildQuests15;Благодаря героическим усилиям [From.GetFirstName], банды гоблинов в [Root.GetName]  больше не существует, и жизнь в провинции вернулась к нормальной жизни.;;;;;;;;;;;;;x;
EKGuildQuests15Accept;Замечательно.;;;;;;;;;;;;;x;
quest_fighters_goblins_self;Охота на гоблинов;;;;;;;;;;;;;x;
EKGuildQuests16;Пришло время положить конец этим гоблинским вредителям. Я соберу свои вещи и отправлюсь в глушь, чтобы избавить [From.GetName] от этих грязных существ.;;;;;;;;;;;;;x;
EKGuildQuests17;Следуя указаниям местных жителей, я наткнулся на явные признаки логова племени гоблинов - без сомнения это центр их мародерствующих групп. Вскоре после того, как я вошел в тускло освещенную пещеру, гоблины ринулись в атаку!;;;;;;;;;;;;;x;
EKGuildQuests17Accept;Сдохните, грязные скотины!;;;;;;;;;;;;;x;
EKGuildQuests18;Гоблины, хоть и были свирепые, но они мне не соперники, и я уничтожил(а) их одного за другим.После зачистки пещеры, я осматриваю её, в поисках ценных вещей, и возвращаюсь в отделение гильдии, чтобы сообщить о своем успехе.;;;;;;;;;;;;;x;
EKGuildQuests18Accept;Замечательно.;;;;;;;;;;;;;x;
quest_fighters_falmer;Охота на фалмеров;;;;;;;;;;;;;x;
EKGuildQuests20;Народ в [From.GetName] утверждает, что фалмеры присутствуют в этом районе, атакуют одиноких путников и совершают набеги на местные фермы. У меня есть контракт с [Root.Society.GetName] на их уничтожение.;;;;;;;;;;;;;x;
EKGuildQuests21;Я добрался до пещеры, что в далекой глуши. Группа охотников утверждает, что фалмеры рыщут по округе, и когда я вхожу в расщелину, их наблюдения подтверждаются. Фалмеры меня пока не видят, и я начинаю атаку.;;;;;;;;;;;;;x;
EKGuildQuests21Accept;Падите предо мной!;;;;;;;;;;;;;x;
EKGuildQuests22;Я прорубил себе путь через группу обителей пещеры и наткнулся на их лидера, окруженного колдунами. Он шипит на меня и бросается вперед, с грубым топором в руке, но я наношу смертный удар, сокрушающий врага, и вскоре после этого разбираюсь с его защитниками. Я забираю из пещеры все ценное и возвращаюсь домой, чтобы сообщить о своем успехе.;;;;;;;;;;;;;x;
EKGuildQuests22Accept;Отлично.;;;;;;;;;;;;;x;
EKGuildQuests24;Фалмеров больше нет в [Root.GetName] хотя в процессе их уничтожения, были получены некоторые ранения.Несмотря на это, я был(а) уверен(а), что проблема решена и местные жители пока не сообщали о чем-либо подозрительном.;;;;;;;;;;;;;x;
EKGuildQuests24Accept;Хорошо!;;;;;;;;;;;;;x;
EKGuildQuests25;Благодаря героическим усилиям [From.GetFirstName] гнездо фалмеров в [Root.getName] было уничтожено, а дороги и окрестности снова безопасны.;;;;;;;;;;;;;x;
EKGuildQuests25Accept;Отлично.;;;;;;;;;;;;;x;
quest_fighters_falmer_self;Охота на фалмеров;;;;;;;;;;;;;x;
EKGuildQuests26;Пришло время избавиться от Фалмеров в [From.GetName]. Пора собрать вещи, найти источник набегов, дабы в впоследствии ликвидировать тварей.;;;;;;;;;;;;;x;
EKGuildQuests27;Я прибыл(а) в пещеру, что находится в далекой глуши. Группа охотников утверждает, что фалмеры рыщут по округе, и когда я вхожу в расщелину, их наблюдения подтверждаются. Фалмеры меня пока не видят, и я начинаю атаку.;;;;;;;;;;;;;x;
EKGuildQuests27Accept;Падите предо мной!;;;;;;;;;;;;;x;
EKGuildQuests28;Я прорубил себе путь через группу обителей пещеры и наткнулся на их лидера, окруженного колдунами. Он шипит на меня и бросается вперед, с грубым топором в руке, но я наношу смертный удар, сокрушающий врага, и вскоре после этого разбираюсь с его защитниками. Я забираю из пещеры все ценное и возвращаюсь домой, чтобы сообщить о своем успехе.;;;;;;;;;;;;;x;
EKGuildQuests28Accept;Замечательно.;;;;;;;;;;;;;x;
quest_fighters_skeevers;Истребление злокрысов;;;;;;;;;;;;;x;
EKGuildQuests30;Появились сообщения о том, что популяция злокрысов в [Root.GetName] выходит из-под контроля. [Root.Society.GetName] предоставляет мне контракт на уничтожение этих паразитов.;;;;;;;;;;;;;x;
EKGuildQuests31;Поговорив с некоторыми местными охотниками, я определил(а) местонахождение нескольких злокрысов. Пришло время навсегда избавиться от этих существ.;;;;;;;;;;;;;x;
EKGuildQuests31Accept;Умрите, паразиты!;;;;;;;;;;;;;x;
EKGuildQuests32;Я методично убиваю каждого злокрыса, стараясь не жалеть своих жертв. Завершив работу, я возвращаюсь в отделение гильдии.;;;;;;;;;;;;;x;
EKGuildQuests32Accept;Неплохо.;;;;;;;;;;;;;x;
EKGuildQuests35;Благодаря героическим  усилиям [From.GetFirstName], мерзкие злокрысы в [Root.GetName] были уничтожены.Возможно, некоторые бродячие твари выжили, но их численность резко сократилась.;;;;;;;;;;;;;x;
EKGuildQuests35Accept;Хорошо.;;;;;;;;;;;;;x;
quest_fighters_skeevers_self;Истребление злокрысов;;;;;;;;;;;;;x;
EKGuildQuests36;Кто-то должен разобраться со злокрысами в [From.GetName] и этим кем-то могу быть я. Выследить этих паразитов должно быть простой задачей.;;;;;;;;;;;;;x;
EKGuildQuests37;Поговорив с некоторыми местными охотниками, я определил(а) местонахождение нескольких злокрысов. Пришло время навсегда избавиться от этих существ.;;;;;;;;;;;;;x;
EKGuildQuests37Accept;Умрите, паразиты!;;;;;;;;;;;;;x;
EKGuildQuests38;Я методично убиваю каждого злокрыса, стараясь не жалеть своих жертв. Завершив работу, я возвращаюсь в отделение гильдии.;;;;;;;;;;;;;x;
EKGuildQuests38Accept;Отлично.;;;;;;;;;;;;;x;
quest_merchants_kwama;Дилемма Квама;;;;;;;;;;;;;x;
EKGuildQuests40;Доселе неизвестное гнездо квама в [From.GetName] быстро расширяется и выходит из под контроля.[Root.Society.GetName] предлагает мне контракт, по превращению этого нашествия в прибыльную яичную шахту.;;;;;;;;;;;;;x;
EKGuildQuests41;Я прибыл(а) в гнездо квама с небольшой группой стражников, шахтеров и рабочих. Укрощение популяции Квама является проверенным процессом, но мне нужно будет следить за всеми деталями операции, чтобы убедиться в том, что она проходит гладко.;;;;;;;;;;;;;x;
EKGuildQuests41Accept;Давайте начнём.;;;;;;;;;;;;;x;
EKGuildQuests42;Благодаря моему тщательному надзору, квама быстро адаптировалась к своим новым хозяевам и мирно живут в качестве производителей ценных яиц.;;;;;;;;;;;;;x;
EKGuildQuests42Accept;Великолепно.;;;;;;;;;;;;;x;
EKGuildQuests43;К сожалению, похоже мне, не удалось выполнить возложенную на меня задачу. Многие квама отказались адаптироваться к вашим новым условиям, и часть шахт из-за них была разрушена. Тем не менее, некоторые шахты остаются жизнеспособными.;;;;;;;;;;;;;x;
EKGuildQuests43Accept;По крайней мере, хоть что-то.;;;;;;;;;;;;;x;
EKGuildQuests44;Кажется, будто у [From.GetFirstName] возникли некоторые трудности с приведением в порядок гнезда квама. Многие квама погибли во время преобразования гнезда, хотя оно все ещё немного продуктивно в качестве яичной шахты.;;;;;;;;;;;;;x;
EKGuildQuests44Accept;Я вижу.;;;;;;;;;;;;;x;
EKGuildQuests45;[From.GetFirstName] ловко разрешил(а) нашу проблему с квама в [Root.GetName], гнездо теперь работает как полнофункциональная яичная шахта, производящая на экспорт вкусные и ценные яйца квама.;;;;;;;;;;;;;x;
EKGuildQuests45Accept;Замечательно.;;;;;;;;;;;;;x;
quest_merchants_kwama_self;Дилемма Квама;;;;;;;;;;;;;x;
EKGuildQuests46;Пришло время, чтобы разрешить проблему с непослушными квама в [From.GetName]. Хотя они могут быть довольно опасными, они являются социальными и умными существами и могут быть легко приручены ради поставок ценных яиц.;;;;;;;;;;;;;x;
EKGuildQuests47;Я прибыл(а) в гнездо квама с небольшой группой стражников, шахтеров и рабочих. Укрощение популяции Квама является проверенным процессом, но мне нужно будет следить за всеми деталями операции, чтобы убедиться в том, что она проходит гладко.;;;;;;;;;;;;;x;
EKGuildQuests47Accept;Давайте начнём.;;;;;;;;;;;;;x;
EKGuildQuests48;Благодаря моему тщательному надзору, квама быстро адаптировалась к своим новым хозяевам и мирно живут в качестве производителей ценных яиц.;;;;;;;;;;;;;x;
EKGuildQuests48Accept;Великолепно.;;;;;;;;;;;;;x;
EKGuildQuests49;К сожалению, похоже мне, не удалось выполнить возложенную на меня задачу.Многие квама отказались адаптироваться к вашим новым условиям, и часть шахт из-за них была разрушена. Тем не менее, некоторые шахты остаются жизнеспособными.;;;;;;;;;;;;;x;
EKGuildQuests49Accept;По крайней мере, хоть что-то.;;;;;;;;;;;;;x;
quest_fighters_trolls;Убийство троллей;;;;;;;;;;;;;x;
EKGuildQuests50;По-видимому, численность троллей в [From.GetName] стала настолько большой, что эти монстры представляют угрозу для тамошних жителей.[Root.Society.GetName] предоставляет мне контракт на уничтожение троллей.;;;;;;;;;;;;;x;
EKGuildQuests51;Двигаясь по следам из туш животных и помета, я прибыл(а) в пещеру, где живут тролли. Несколько высоких, волосатых зверей приветствуют меня ревом и топтанием земли. Я готовлюсь к бою.;;;;;;;;;;;;;x;
EKGuildQuests51Accept;Умрите, звери!;;;;;;;;;;;;;x;
EKGuildQuests52;Тролли атакуют меня, размахивая своими массивными лапами, но я убиваю их одного за другим. Сложив трупы троллей в кучу, я беру несколько их черепов и шкур в качестве трофеев и возвращаюсь в отделение гильдии.;;;;;;;;;;;;;x;
EKGuildQuests52Accept;Отлично.;;;;;;;;;;;;;x;
EKGuildQuests54;Мне доложили, что популяция троллей в [Root.GetName] была сокращена, хотя работа была не из легких. Несмотря на это, проблема, похоже, была решена.;;;;;;;;;;;;;x;
EKGuildQuests54Accept;Славно!;;;;;;;;;;;;;x;
EKGuildQuests55;Благодаря героическим усилиям [From.GetFirstName] наша проблема с троллями в [Root.GetName] была решена. Теперь этот район станет безопаснее для фермеров, охотников и других жителей сельской местности.;;;;;;;;;;;;;x;
EKGuildQuests55Accept;Замечательно.;;;;;;;;;;;;;x;
quest_fighters_trolls_self;Убийство троллей;;;;;;;;;;;;;x;
EKGuildQuests56;Мне нужно отправиться в глушь и выследить этих троллей в [From.GetName]. Лучше мне сделать это прямо сейчас, пока они не причинили ещё больше вреда.;;;;;;;;;;;;;x;
EKGuildQuests57;Двигаясь по следам из туш животных и помета, я прибыл(а) в пещеру, где живут тролли. Несколько высоких, волосатых зверей приветствуют меня ревом и топтанием земли. Я готовлюсь к бою.;;;;;;;;;;;;;x;
EKGuildQuests57Accept;Умрите, звери!;;;;;;;;;;;;;x;
EKGuildQuests58;Тролли атакуют меня, размахивая своими массивными лапами, но я убиваю их одного за другим. Сложив трупы троллей в кучу, я беру несколько их черепов и шкур в качестве трофеев и возвращаюсь в отделение гильдии.;;;;;;;;;;;;;x;
EKGuildQuests58Accept;Замечательно.;;;;;;;;;;;;;x;
quest_fighters_giants;Убийство Великана;;;;;;;;;;;;;x;
EKGuildQuests60;Я получил(а) сообщение, что гиганты, проживающие в [From.GetName] становятся всё более агрессивными по отношению к фермерам и сельским жителям.[Root.Society.GetName] предлагает мне контракт на уничтожение великана-вождя, который подстрекает большинство своих сородичей на нападения.;;;;;;;;;;;;;x;
EKGuildQuests61;Местные жители указали мне направление к главному лагерю, где обитает великан-вождь. Я прокрадываюсь и замечаю высокого монстра. Он размахивает своей дубинкой и топает навстречу, готовясь разобраться со мной.;;;;;;;;;;;;;x;
EKGuildQuests61Accept;Твоё время пришло, великан!;;;;;;;;;;;;;x;
EKGuildQuests62;Мощный, но медлительный, великан-вождь вкладывает весь свой вес в первый же удар. Я контратакую, ошеломив своего противника и он падает на колени, прежде чем я наношу смертельный удар. Я быстро убегаю, но перед этим обыскиваю труп вождя в поисках ценных вещей.;;;;;;;;;;;;;x;
EKGuildQuests62Accept;Эпичная была битва.;;;;;;;;;;;;;x;
EKGuildQuests64;Мне сообщили, что великан-вождь из [Root.GetName] был убит, хотя и ценой некоторого ущерба.К счастью, это поражение заставило его отряд разойтись, покончив на время с великанской угрозой.;;;;;;;;;;;;;x;
EKGuildQuests64Accept;Славно!;;;;;;;;;;;;;x;
EKGuildQuests65;Благодаря героическим усилиям [From.GetFirstName] вождь-великан в [Root.GetName] был убит и его деморализованные последователи разбрелись. Несомненно, это станет большим облегчением для местных жителей.;;;;;;;;;;;;;x;
EKGuildQuests65Accept;Отлично.;;;;;;;;;;;;;x;
quest_fighters_giants_self;Убийство Великана;;;;;;;;;;;;;x;
EKGuildQuests66;Хотя они обычно предпочитают жить изолированно, эти великаны в [From.GetName] превращаются в угрозу. Убийство их лидера почти наверняка деморализует их и восстановит прежнюю ситуацию.;;;;;;;;;;;;;x;
EKGuildQuests67;Местные жители указали мне направление к главному лагерю, где обитает великан-вождь. Я прокрадываюсь и замечаю высокого монстра. Он размахивает своей дубинкой и топает навстречу, готовясь разобраться со мной.;;;;;;;;;;;;;x;
EKGuildQuests67Accept;Твоё время пришло, великан!;;;;;;;;;;;;;x;
EKGuildQuests68;Мощный, но медлительный, великан-вождь вкладывает весь свой вес в первый же удар. Я контратакую, ошеломив своего противника и он падает на колени, прежде чем я наношу смертельный удар. Я быстро убегаю, но перед этим обыскиваю труп вождя в поисках ценных вещей.;;;;;;;;;;;;;x;
EKGuildQuests68Accept;Эпичная была битва.;;;;;;;;;;;;;x;
quest_fighters_lycans;Самая опасная игра;;;;;;;;;;;;;x;
EKGuildQuests70;Оборотни являются редкой, но очень серьезной угрозой, и вспышки ликантропии в [From.GetName] вызывают повсеместную истерию. Кто-то должен положить конец этой напасти и [Root.Society.GetName] ожидает, что это буду я.;;;;;;;;;;;;;x;
EKGuildQuests71;Осматривая регион, я обнаружил(а) холм, где оборотни, вероятно, собираются, и приготовил(а) ловушки. Из своего укрытия, я вижу, что мне удалось поймать некоторых из них, но остальная часть группы заметила ловушку и обнаружила меня. Теперь мне придется сражаться сразу с несколькими тварями!;;;;;;;;;;;;;x;
EKGuildQuests71Accept;Вы меня не испугаете, звери!;;;;;;;;;;;;;x;
EKGuildQuests72;Оборотни атакуют меня, и я защищаюсь, прилагая большие усилия, чтобы избежать их когтей и зубов. Я убиваю их одного за другим, пока никого не осталось. Затем, я избавил(а) захваченных оборотней от страданий, обшарил(а) их трупы и отправился домой.;;;;;;;;;;;;;x;
EKGuildQuests72Accept;Замечательно.;;;;;;;;;;;;;x;
EKGuildQuests73;Сражение было не из легких, и в ходе него я получил(а) несколько ран. В конце концов, напавшие на меня твари были мертвы, и я также уложил(а) пленных оборотней. Обыскав их тела в поисках ценных вещей, я возвращаюсь в отделение гильдии.;;;;;;;;;;;;;x;
EKGuildQuests73AAccept;Я надеюсь, что это не заразно...;;;;;;;;;;;;;x;
EKGuildQuests73BAccept;Их болезнь не имеет значения.;;;;;;;;;;;;;x;
EKGuildQuests74;Мне только что сообщили, что угроза от оборотней в [Root.GetName] была устранена. Многие воители погибли в сражениях, но, к счастью, та же участь постигла и всех оборотней, которые больше не побеспокоят людей.;;;;;;;;;;;;;x;
EKGuildQuests74Accept;Славно!;;;;;;;;;;;;;x;
EKGuildQuests75;Благодаря героическим усилиям [From.GetFirstName], группа местных в оборотней в [Root.GetName] была побеждена. При этом, жизнь местного населения значительно облегчилась и вернулась в спокойное русло.;;;;;;;;;;;;;x;
EKGuildQuests75Accept;Отлично.;;;;;;;;;;;;;x;
quest_fighters_lycans_self;Самая опасная игра;;;;;;;;;;;;;x;
EKGuildQuests76;Вспышка ликантропии - очень серьезная угроза. Чем раньше я положу этому конец, тем  будет лучше, иначе это может принести к весьма значительному ущербу.;;;;;;;;;;;;;x;
EKGuildQuests77;Осматривая регион, я обнаружил(а) холм, где оборотни, вероятно, собираются, и приготовил(а) ловушки. Из своего укрытия, я вижу, что мне удалось поймать некоторых из них, но остальная часть группы заметила ловушку и обнаружила меня. Теперь мне придется сражаться сразу с несколькими тварями!;;;;;;;;;;;;;x;
EKGuildQuests77Accept;Вы меня не испугаете, звери!;;;;;;;;;;;;;x;
EKGuildQuests78;Оборотни атакуют меня, и я защищаюсь, прилагая большие усилия, чтобы избежать их когтей и зубов. Я убиваю их одного за другим, пока никого не осталось. Затем, я избавил(а) захваченных оборотней от страданий, обшарил(а) их трупы и отправился домой.;;;;;;;;;;;;;x;
EKGuildQuests78Accept;Замечательно.;;;;;;;;;;;;;x;
EKGuildQuests79;Сражение было не из легких, и в ходе него я получил(а) несколько ран. В конце концов, напавшие на меня твари были мертвы, и я также уложил(а) пленных оборотней. Обыскав их тела в поисках ценных вещей, я возвращаюсь в отделение гильдии.;;;;;;;;;;;;;x;
EKGuildQuests79AAccept;Я надеюсь, что это не заразно...;;;;;;;;;;;;;x;
EKGuildQuests79BAccept;Их болезнь не имеет значения.;;;;;;;;;;;;;x;
quest_fighters_undead;Пробуждение мёртвых!;;;;;;;;;;;;;x;
EKGuildQuests80;Беспокойные мертвецы бродят по землям [From.GetName], провоцируя страх и распространяя болезни, и [Root.Society.GetName] предоставляет мне контракт по отправке этих трупов обратно в могилы.;;;;;;;;;;;;;x;
EKGuildQuests81;Следуя советам местных священников, я обыскал(а) здешних регион, успокаивая все трупы, с которыми столкнулся. Но только теперь я нашел источник нежити -  некроманта-изгоя, путешествующего по дорогам с несколькими скелетами-воинами на привязи.;;;;;;;;;;;;;x;
EKGuildQuests81Accept;Твоя власть террора закончилась!;;;;;;;;;;;;;x;
EKGuildQuests82;Некромант отправляет своих приспешников в атаку, и я сокращаю их число по мере продвижения. Он извергает молнии из своих ладоней, но я остаюсь непоколебимым и убиваю противника прямой контратакой. Я беру сумку с алхимическими ингредиентами с его трупа и возвращаюсь домой.;;;;;;;;;;;;;x;
EKGuildQuests82Accept;Отлично.;;;;;;;;;;;;;x;
EKGuildQuests84;Со смертью бродячего некроманта в [Root.GetName], орда нежити лишилась своей головы. Некоторые наемники погибли, но угроза, тем не менее, была остановлена.;;;;;;;;;;;;;x;
EKGuildQuests84Accept;Хорошо!;;;;;;;;;;;;;x;
EKGuildQuests85;Благодаря героическим усилиям [From.GetFirstName] нежить больше не является угрозой в [Root.GetName]. Некромант-разбойник был ответственен за создание этой орды мертвецов, но его поражение развеяло колдовство и восстановило нормальный порядок.;;;;;;;;;;;;;x;
EKGuildQuests85Accept;Угроза миновала.;;;;;;;;;;;;;x;
quest_fighters_undead_self;Пробуждение мёртвых!;;;;;;;;;;;;;x;
EKGuildQuests86;Пришло время собрать вещи, чтобы отправиться в путь и найти источник этого нашествия нежити в [From.GetName]. Кто-то или что-то несёт ответственность за эту ситуацию.;;;;;;;;;;;;;x;
EKGuildQuests87;Следуя советам местных священников, я обыскал(а) здешних регион, успокаивая все трупы, с которыми столкнулся. Но только теперь я нашел источник нежити -  некроманта-изгоя, путешествующего по дорогам с несколькими скелетами-воинами на привязи.;;;;;;;;;;;;;x;
EKGuildQuests87Accept;Твоя власть террора закончилась!;;;;;;;;;;;;;x;
EKGuildQuests88;Некромант отправляет своих приспешников в атаку, и я сокращаю их число по мере продвижения. Он извергает молнии из своих ладоней, но я остаюсь непоколебимым и убиваю противника прямой контратакой. Я беру сумку с алхимическими ингредиентами с его трупа и возвращаюсь домой.;;;;;;;;;;;;;x;
EKGuildQuests88Accept;Отлично.;;;;;;;;;;;;;x;
quest_fighters_bandits;Грабители с большой дороги;;;;;;;;;;;;;x;
EKGuildQuests90;Дороги в [From.GetName] весьма опасны, путешественников постоянно преследуют разбойники, которые становятся с каждым днём всё смелее. [Root.Society.GetName] предоставляет мне контракт, по свершению правосудия над этими преступниками.;;;;;;;;;;;;;x;
EKGuildQuests91;"Я иду по дорогам, и в конце концов наталкиваюсь на лагерь мародеров. Схватить!"" насмешливо огрызнулся лидер банды. ""Я вижу твое оружие. Достаешь клинок? Тебе не стоило сюда приходить!"". Главарь и его бандиты нападают на меня, когда я готовлюсь к битве.""";;;;;;;;;;;;;x;
EKGuildQuests91Accept;Умри, преступное отродье!;;;;;;;;;;;;;x;
EKGuildQuests92;Бандиты терпят неудачу в своих попытках прикончить меня, после того, как я убиваю врагов, оставляя их тела падальщикам. Я обыскиваю их лагерь в поисках ценных вещей, после чего возвращаюсь домой.;;;;;;;;;;;;;x;
EKGuildQuests92Accept;Отлично.;;;;;;;;;;;;;x;
EKGuildQuests94;Настоящая война вспыхнула в [Root.GetName], поскольку наемники и бандиты сражались до последнего человека. К счастью, это закончилось, почти сразу же, как только началось, после того, как все разбойники были убиты.;;;;;;;;;;;;;x;
EKGuildQuests94Accept;Славно!;;;;;;;;;;;;;x;
EKGuildQuests95;Благодаря героическим усилиям [From.GetFirstName] разбойники на дорогах [Root.GetName] были убиты, и теперь люди могут относительно спокойно путешествовать.;;;;;;;;;;;;;x;
EKGuildQuests95Accept;Замечательно.;;;;;;;;;;;;;x;
quest_fighters_bandits_self;Грабители с большой дороги;;;;;;;;;;;;;x;
EKGuildQuests96;Бандиты в [From.GetName] стали слишком смелыми. Они думают, что могут действовать безнаказанно...Но они ошибаются. Пора положить этому конец.;;;;;;;;;;;;;x;
EKGuildQuests97;"Я иду по дорогам, и в конце концов наталкиваюсь на лагерь мародеров. Схватить!"" насмешливо огрызнулся лидер банды. ""Я вижу твое оружие. Достаешь клинок? Тебе не стоило сюда приходить!"". Главарь и его бандиты нападают на меня, когда я готовлюсь к битве.""";;;;;;;;;;;;;x;
EKGuildQuests97Accept;Умри, преступное отродье!;;;;;;;;;;;;;x;
EKGuildQuests98;Бандиты терпят неудачу в своих попытках прикончить меня, после того, как я убиваю врагов, оставляя их тела падальщикам. Я обыскиваю их лагерь в поисках ценных вещей, после чего возвращаюсь домой.;;;;;;;;;;;;;x;
EKGuildQuests98Accept;Отлично.;;;;;;;;;;;;;x;
quest_thieves_smugglers;Контрабанда;;;;;;;;;;;;;x;
EKGuildQuests100;Группа контрабандистов свободно действует в пределах [From.GetName], это по праву является [Root.Society.GetName] территорией, и уменьшает нашу прибыль. Меня попросили разобраться с этими подонками.;;;;;;;;;;;;;x;
EKGuildQuests101;Пообщавшись с местными нищими, барменами и хитрыми торговцами, я обнаружил(а) склад, который служит базой для контрабандистов. Именно здесь я встречаюсь с их лидером и предъявляю ультиматум, требуя передать нам их предприятие.;;;;;;;;;;;;;x;
EKGuildQuests101Accept;Продайте или убирайтесь.;;;;;;;;;;;;;x;
EKGuildQuests102;"Я пришел к соглашению с главарем, который, в обмен на часть контрабандного товара, любезно согласился с этой сделкой, пусть [Root.Society.GetName] возьмет это на себя, и предоставит мне местоположение тайника с сокровищами в качестве комиссии"".""";;;;;;;;;;;;;x;
EKGuildQuests102Accept;Отлично.;;;;;;;;;;;;;x;
EKGuildQuests103;Я пришел к соглашению с главарем, который, в обмен на часть контрабандного товара, любезно согласился с этой сделкой, позволив [Root.Society.GetName] захватить предприятие.;;;;;;;;;;;;;x;
EKGuildQuests103Accept;Отлично.;;;;;;;;;;;;;x;
EKGuildQuests105;Мне сообщили, что контрабанда в [Root.GetName] была упорядочена. Это поспособствует улучшению местной торговли и вы получите сборы с этой деятельности.;;;;;;;;;;;;;x;
EKGuildQuests105Accept;Замечательно.;;;;;;;;;;;;;x;
quest_thieves_smugglers_self;Контрабанда;;;;;;;;;;;;;x;
EKGuildQuests106;Эти мелкие контрабандисты - оскорбление для авторитета [Root.GetCriminalSociety]. Пора мне преподать им урок.;;;;;;;;;;;;;x;
EKGuildQuests107;Пообщавшись с местными нищими, барменами и хитрыми торговцами, я обнаружил(а) склад, который служит базой для контрабандистов. Именно здесь я встречаюсь с их лидером и предъявляю ультиматум, требуя передать нам их предприятие.;;;;;;;;;;;;;x;
EKGuildQuests107Accept;Продайте или убирайтесь.;;;;;;;;;;;;;x;
EKGuildQuests108;"Я пришел к соглашению с главарем, который, в обмен на часть контрабандного товара, любезно согласился с этой сделкой, пусть [Root.Society.GetName] возьмет это на себя, и предоставит мне местоположение тайника с сокровищами в качестве комиссии"".""";;;;;;;;;;;;;x;
EKGuildQuests108Accept;Славно.;;;;;;;;;;;;;x;
EKGuildQuests109;"Главарь контрабандистов и я не пришли к согласию, но я смог(ла) победить этого дурака, заставив его подчинится. Он согласился с моим добрым"" предложением, позволив [Root.Society.GetName] взять себе его дело, в обмен на сохранение жизни.""";;;;;;;;;;;;;x;
EKGuildQuests109Accept;Это послужит ему уроком.;;;;;;;;;;;;;x;
quest_thieves_indie;Насильственное поглощение;;;;;;;;;;;;;x;
EKGuildQuests110;В [From.GetName] обнаружена деятельность независимой банды воров, которую не потерпит [Root.Society.GetName]. Мне предложили работу по роспуску данной банды,  дабы преподать урок другим независимым преступникам.;;;;;;;;;;;;;x;
