b_kutar;Кутар;;;;;;;;;;;;;x;
b_kutaybin;Кутайбин;;;;;;;;;;;;;x;
b_kutshehir;Кутшехир;;;;;;;;;;;;;x;
b_kutu;Куту;;;;;;;;;;;;;x;
b_kvatch;Кватч;;;;;;;;;;;;;x;
b_kyana;Киана;;;;;;;;;;;;;x;
b_kynareth;Кинарет;;;;;;;;;;;;;x;
b_kynesgrove;Роща Кин;;;;;;;;;;;;;x;
b_kyofu;Киофу;;;;;;;;;;;;;x;
b_kyogen;Киоген;;;;;;;;;;;;;x;
b_kyushe;Киуше;;;;;;;;;;;;;x;
b_kyutata;Киутата;;;;;;;;;;;;;x;
b_labyrinthian;Лабиринтиан;;;;;;;;;;;;;x;
b_lacaleah;Лакалия;;;;;;;;;;;;;x;
b_lachance;Лашанс;;;;;;;;;;;;;x;
b_lackland;Лакленд;;;;;;;;;;;;;x;
b_ladymantle;Покров Леди;;;;;;;;;;;;;x;
b_ladystone;Камень Леди;;;;;;;;;;;;;x;
b_laembang;Лаембанг;;;;;;;;;;;;;x;
b_lagon;Лагон;;;;;;;;;;;;;x;
b_lagos;Лагос;;;;;;;;;;;;;x;
b_lagu;Лагу;;;;;;;;;;;;;x;
b_lahan;Лахан;;;;;;;;;;;;;x;
b_lainebon;Лейнбон;;;;;;;;;;;;;x;
b_laini;Лайни;;;;;;;;;;;;;x;
b_lainlyn;Благословение Тавы;;;;;;;;;;;;;x;
b_laio;Лайо;;;;;;;;;;;;;x;
b_lairan;Лайран;;;;;;;;;;;;;x;
b_lairdstone;Лердстоун;;;;;;;;;;;;;x;
b_lajya;Ладжия;;;;;;;;;;;;;x;
b_lakenesse;Лейкнесс;;;;;;;;;;;;;x;
b_lakenheath;Лейкенхарт;;;;;;;;;;;;;x;
b_lakkon;Лаккон;;;;;;;;;;;;;x;
b_lalam;Лалам;;;;;;;;;;;;;x;
b_lalar;Лалар;;;;;;;;;;;;;x;
b_laloria;Лалориа;;;;;;;;;;;;;x;
b_lamala;Ламала;;;;;;;;;;;;;x;
b_lamanir;Ламанир;;;;;;;;;;;;;x;
b_lambaen;Лам Баен;;;;;;;;;;;;;x;
b_lamengsao;Ламенгсао;;;;;;;;;;;;;x;
b_lamkaen;Лам Каен;;;;;;;;;;;;;x;
b_lamley;Ламли;;;;;;;;;;;;;x;
b_lampang;Лампанг;;;;;;;;;;;;;x;
b_lampet;Лампет;;;;;;;;;;;;;x;
b_lamplight;Лемплайт;;;;;;;;;;;;;x;
b_lamsam;Ламсам;;;;;;;;;;;;;x;
b_lamta;Лам Та;;;;;;;;;;;;;x;
b_lamu;Ламу;;;;;;;;;;;;;x;
b_lamwych;Лэмвич;;;;;;;;;;;;;x;
b_lamyai;Ламиай;;;;;;;;;;;;;x;
b_lanak;Ланак;;;;;;;;;;;;;x;
b_landamir;Ландамир;;;;;;;;;;;;;x;
b_landness;Ленднесс;;;;;;;;;;;;;x;
b_landovery;Лендовери;;;;;;;;;;;;;x;
b_lands;Земли;;;;;;;;;;;;;x;
b_lanfair;Ланфайр;;;;;;;;;;;;;x;
b_langburi;Лангбури;;;;;;;;;;;;;x;
b_langkhon;Лангхон;;;;;;;;;;;;;x;
b_langmo;Ланг Мо;;;;;;;;;;;;;x;
b_langpong;Лангпонг;;;;;;;;;;;;;x;
b_langsak;Ланг Сак;;;;;;;;;;;;;x;
b_langthong;Ланг Тхонг;;;;;;;;;;;;;x;
b_langung;Ланг Унг;;;;;;;;;;;;;x;
b_lanilis;Ланилис;;;;;;;;;;;;;x;
b_lankara;Ланкара;;;;;;;;;;;;;x;
b_lankaran;Ланкаран;;;;;;;;;;;;;x;
b_lankhmar;Ланкхмар;;;;;;;;;;;;;x;
b_lannion;Ланнион;;;;;;;;;;;;;x;
b_lantaray;Лантарей;;;;;;;;;;;;;x;
b_larawen;Ларавен;;;;;;;;;;;;;x;
b_larissos;Лариссос;;;;;;;;;;;;;x;
b_larne;Ларн;;;;;;;;;;;;;x;
b_larnor;Ларнор;;;;;;;;;;;;;x;
b_larsus;Ларсус;;;;;;;;;;;;;x;
b_larthan;Лартан;;;;;;;;;;;;;x;
b_larupur;Ларупур;;;;;;;;;;;;;x;
b_lasania;Ласания;;;;;;;;;;;;;x;
b_lasanod;Ласанод;;;;;;;;;;;;;x;
b_lasenthir;Ласентайр;;;;;;;;;;;;;x;
b_lasso;Лассо;;;;;;;;;;;;;x;
b_lasta;Ласта;;;;;;;;;;;;;x;
b_latchabun;Латчабун;;;;;;;;;;;;;x;
b_latchanaburi;Латчанабури;;;;;;;;;;;;;x;
b_latjo;Лат Йо;;;;;;;;;;;;;x;
b_latket;Латкет;;;;;;;;;;;;;x;
b_latpo;Лат По;;;;;;;;;;;;;x;
b_latsan;Лат Сан;;;;;;;;;;;;;x;
b_latthaburi;Латтхабури;;;;;;;;;;;;;x;
b_latyala;Латиала;;;;;;;;;;;;;x;
b_lauma;Лаума;;;;;;;;;;;;;x;
b_laur;Лаур;;;;;;;;;;;;;x;
b_lautah;Лаутах;;;;;;;;;;;;;x;
b_lauteni;Лаутени;;;;;;;;;;;;;x;
b_lautkota;Лауткота;;;;;;;;;;;;;x;
b_lautpung;Лаутпунг;;;;;;;;;;;;;x;
b_lautraya;Лаутрайя;;;;;;;;;;;;;x;
b_lautruma;Лаутрума;;;;;;;;;;;;;x;
b_lautsat;Лаутсат;;;;;;;;;;;;;x;
b_lawan;Лаван;;;;;;;;;;;;;x;
b_lawang;Лаванг;;;;;;;;;;;;;x;
b_layvil;Лайвил;;;;;;;;;;;;;x;
b_lazuli;Лазули;;;;;;;;;;;;;x;
b_leafrot;Гнилой Лист;;;;;;;;;;;;;x;
b_leafwood;Лифвуд;;;;;;;;;;;;;x;
b_leatherhead;Ледерхед;;;;;;;;;;;;;x;
b_ledinhal;Лединхол;;;;;;;;;;;;;x;
b_ledrimos;Ледримос;;;;;;;;;;;;;x;
b_ledycand;Ледуканд;;;;;;;;;;;;;x;
b_legge;Легге;;;;;;;;;;;;;x;
b_legion;Форт Легиона;;;;;;;;;;;;;x;
b_leifgard;Лейфгард;;;;;;;;;;;;;x;
b_lelitand;Лелитанд;;;;;;;;;;;;;x;
b_lemoor;Лемур;;;;;;;;;;;;;x;
b_leneva;Ленева;;;;;;;;;;;;;x;
b_lenstead;Ленстед;;;;;;;;;;;;;x;
b_leomin;Леомин;;;;;;;;;;;;;x;
b_lepid;Лепид;;;;;;;;;;;;;x;
b_lepidus;Лепидус;;;;;;;;;;;;;x;
b_lerik;Лерик;;;;;;;;;;;;;x;
b_lesinor;Лесинор;;;;;;;;;;;;;x;
b_lesithia;Лесития;;;;;;;;;;;;;x;
b_lesperon;Лесперон;;;;;;;;;;;;;x;
b_letterbrick;Леттербрик;;;;;;;;;;;;;x;
b_levet;Левет;;;;;;;;;;;;;x;
b_lex;Лекс;;;;;;;;;;;;;x;
b_lexus;Лексус;;;;;;;;;;;;;x;
b_leyawiin;Лейавин;;;;;;;;;;;;;x;
b_leysamhal;Лейсамхол;;;;;;;;;;;;;x;
b_liandao;Лиандао;;;;;;;;;;;;;x;
b_liberec;Либерек;;;;;;;;;;;;;x;
b_libodus;Либодус;;;;;;;;;;;;;x;
b_lichfield;Личфилд;;;;;;;;;;;;;x;
b_lidwood;Лидвуд;;;;;;;;;;;;;x;
b_liet;Лиет;;;;;;;;;;;;;x;
b_lightburn;Лайтбёрн;;;;;;;;;;;;;x;
b_lightden;Лайтден;;;;;;;;;;;;;x;
b_lightfog;Лайтфог;;;;;;;;;;;;;x;
b_lighthedge;Лайтхедж;;;;;;;;;;;;;x;
b_lighthurst;Лайтхёрст;;;;;;;;;;;;;x;
b_lightlake;Лайтлейк;;;;;;;;;;;;;x;
b_lightmist;Лайтмист;;;;;;;;;;;;;x;
b_lillandril;Лилландрил;;;;;;;;;;;;;x;
b_lillaon;Лиллаон;;;;;;;;;;;;;x;
b_lillarnor;Лилларнор;;;;;;;;;;;;;x;
b_lillene;Лиллен;;;;;;;;;;;;;x;
b_lilleshall;Лиллесхолл;;;;;;;;;;;;;x;
b_lillheim;Лиллхейм;;;;;;;;;;;;;x;
b_lillon;Лиллон;;;;;;;;;;;;;x;
b_lillsailen;Лиллсайлен;;;;;;;;;;;;;x;
b_lillwood;Лиллвуд;;;;;;;;;;;;;x;
b_lilmoth;Лилмот;;;;;;;;;;;;;x;
b_limecliff;Лаймклифф;;;;;;;;;;;;;x;
b_linchal;Линчал;;;;;;;;;;;;;x;
b_lindai;Линдаи;;;;;;;;;;;;;x;
b_lindelea;Линделея;;;;;;;;;;;;;x;
b_lindenleaf;Линденлиф;;;;;;;;;;;;;x;
b_lindleya;Линдлейя;;;;;;;;;;;;;x;
b_lindorn;Линдорн;;;;;;;;;;;;;x;
b_lindos;Линдос;;;;;;;;;;;;;x;
b_lindsford;Линдсфьорд;;;;;;;;;;;;;x;
b_linhollow;Линхаллоу;;;;;;;;;;;;;x;
b_lins;Линс;;;;;;;;;;;;;x;
b_linsfort;Линсфорт;;;;;;;;;;;;;x;
b_linwae;Линвае;;;;;;;;;;;;;x;
b_lionmane;Лионмейн;;;;;;;;;;;;;x;
b_lipsandtarn;Липсанд Тарн;;;;;;;;;;;;;x;
b_lira;Лира;;;;;;;;;;;;;x;
b_liranalt;Лираналт;;;;;;;;;;;;;x;
b_liroge;Лирог;;;;;;;;;;;;;x;
b_lisala;Лисала;;;;;;;;;;;;;x;
b_liscand;Лисканд;;;;;;;;;;;;;x;
b_lissi;Лисси;;;;;;;;;;;;;x;
b_devon;Часы Давона ;;;;;;;;;;;;;x;
b_strife;Братья Раздора;;;;;;;;;;;;;x;
b_dhalmora;Дхалмора;;;;;;;;;;;;;x;
b_zeren;Зерен;;;;;;;;;;;;;x;
b_magmaflow;Магмафлоу;;;;;;;;;;;;;x;
b_olyve;Оливье;;;;;;;;;;;;;x;
b_steamlake;Стимлайк;;;;;;;;;;;;;x;
b_shadowsilk;Шхадоусилк;;;;;;;;;;;;;x;
b_softloam;Софтлоам;;;;;;;;;;;;;x;
b_armature;Арматюр;;;;;;;;;;;;;x;
b_tormented;Мучительный Шпиль;;;;;;;;;;;;;x;
b_voljar;Вольяр;;;;;;;;;;;;;x;
b_bitterblade;Биттерблейд;;;;;;;;;;;;;x;
b_rageclaw;Рэйджклав;;;;;;;;;;;;;x;
b_hightide;Хайдтид;;;;;;;;;;;;;x;
b_litba;Литба;;;;;;;;;;;;;x;
b_senie;Сейне;;;;;;;;;;;;;x;
b_zabamat;Забамат;;;;;;;;;;;;;x;
b_trolhetta;Тролхетта;;;;;;;;;;;;;x;
b_smokefrost;Смокфост;;;;;;;;;;;;;x;
b_sathram;Сатхрам;;;;;;;;;;;;;x;
b_iliath;Илиатх;;;;;;;;;;;;;x;
b_hrogar;Крепость Хрогара;;;;;;;;;;;;;x;
b_sulfur;Серные Бассейны;;;;;;;;;;;;;x;
b_greymist;Греймист;;;;;;;;;;;;;x;
b_matron_clutch;Муфта Матроны;;;;;;;;;;;;;x;
b_davenas;Давенас;;;;;;;;;;;;;x;
b_arbor;Арбор;;;;;;;;;;;;;x;
b_stonefang;Каменный клык;;;;;;;;;;;;;x;
b_emberflint;Эмберфлинт;;;;;;;;;;;;;x;
b_vivec_antlers;Вивек Рога;;;;;;;;;;;;;x;
b_ash_mountain;Эш Маунтин;;;;;;;;;;;;;x;
b_steamfont;Стимфонт;;;;;;;;;;;;;x;
b_arand;Аранд;;;;;;;;;;;;;x;
b_litling;Литлинг;;;;;;;;;;;;;x;
b_litor;Литор;;;;;;;;;;;;;x;
b_lividur;Ливидур;;;;;;;;;;;;;x;
b_llaala;Ллаала;;;;;;;;;;;;;x;
b_llanborough;Иланбороу;;;;;;;;;;;;;x;
b_llanowar;Ллановар;;;;;;;;;;;;;x;
b_llawrioc;Ллавриок;;;;;;;;;;;;;x;
b_lleris;Ллерис;;;;;;;;;;;;;x;
b_llervi;Ллерви;;;;;;;;;;;;;x;
b_llervu;Ллерву;;;;;;;;;;;;;x;
b_lleryn;Ллерин;;;;;;;;;;;;;x;
b_llirius;Ллириус;;;;;;;;;;;;;x;
b_llolruhn;Ллолрун;;;;;;;;;;;;;x;
b_lludawiin;Ллудавиин;;;;;;;;;;;;;x;
b_loaga;Лоага;;;;;;;;;;;;;x;
b_loch;Лоч;;;;;;;;;;;;;x;
b_lochborough;Лочбороу;;;;;;;;;;;;;x;
b_lochfort;Лочфорт;;;;;;;;;;;;;x;
b_lochiron;Лочайрон;;;;;;;;;;;;;x;
b_lodhire;Лодхайр;;;;;;;;;;;;;x;
b_loerdag;Лоердаг;;;;;;;;;;;;;x;
b_logansrun;Бег Логана;;;;;;;;;;;;;x;
b_loghain;Логэйн;;;;;;;;;;;;;x;
b_logvale;Логвейл;;;;;;;;;;;;;x;
b_lohur;Лохур;;;;;;;;;;;;;x;
b_lolthanis;Лолтанис;;;;;;;;;;;;;x;
b_lombar;Ломбар;;;;;;;;;;;;;x;
b_lomelin;Ломелин;;;;;;;;;;;;;x;
b_lomilesti;Ломилести;;;;;;;;;;;;;x;
b_lominesti;Ломинести;;;;;;;;;;;;;x;
b_lompo;Ломпо;;;;;;;;;;;;;x;
b_lomta;Ломта;;;;;;;;;;;;;x;
b_longa;Лонга;;;;;;;;;;;;;x;
b_longhaven;Лонгхевен;;;;;;;;;;;;;x;
b_longmont;Лонгмонт;;;;;;;;;;;;;x;
b_longus;Лонгус;;;;;;;;;;;;;x;
b_longvale;Лонгвейл;;;;;;;;;;;;;x;
b_lor;Лор;;;;;;;;;;;;;x;
b_lorbank;Лорбанк;;;;;;;;;;;;;x;
b_lordland;Лордленд;;;;;;;;;;;;;x;
b_lordstone;Камень Лорда;;;;;;;;;;;;;x;
b_lordsway;Путь Лорда;;;;;;;;;;;;;x;
b_lorelia;Лорелия;;;;;;;;;;;;;x;
b_lorena;Лорена;;;;;;;;;;;;;x;
b_lorentu;Лоренту;;;;;;;;;;;;;x;
b_lorfidia;Лорфидия;;;;;;;;;;;;;x;
b_lorian;Лориан;;;;;;;;;;;;;x;
b_lorient;Лориент;;;;;;;;;;;;;x;
b_lorimar;Лоримар;;;;;;;;;;;;;x;
b_lorkhan;Привал Лорхана;;;;;;;;;;;;;x;
b_lormis;Лормис;;;;;;;;;;;;;x;
b_lorone;Лорон;;;;;;;;;;;;;x;
b_lorthan;Лортан;;;;;;;;;;;;;x;
b_lorview;Лорвью;;;;;;;;;;;;;x;
b_lorwynne;Лорвинн;;;;;;;;;;;;;x;
b_lorywiin;Лоривиин;;;;;;;;;;;;;x;
b_losh;Лош;;;;;;;;;;;;;x;
b_lostknife;Потерянный Нож;;;;;;;;;;;;;x;
b_losttongue;Откушенный Язык;;;;;;;;;;;;;x;
b_lostvalley;Потерянная Долина;;;;;;;;;;;;;x;
b_lostwithiel;Лоствитиел;;;;;;;;;;;;;x;
b_lothian;Лотиан;;;;;;;;;;;;;x;
b_lothiel;Лотиэль;;;;;;;;;;;;;x;
b_louga;Лоуга;;;;;;;;;;;;;x;
b_louhans;Лоуханс;;;;;;;;;;;;;x;
b_loverstone;Камень Любовника;;;;;;;;;;;;;x;
b_lowcrest;Лоукрест;;;;;;;;;;;;;x;
b_lowertown;Ловертаун;;;;;;;;;;;;;x;
b_lowmest;Ловмест;;;;;;;;;;;;;x;
b_lowpass;Икимирвук;;;;;;;;;;;;;x;
b_luang;Лу Анг;;;;;;;;;;;;;x;
b_lubara;Лубара;;;;;;;;;;;;;x;
b_ludenia;Лудения;;;;;;;;;;;;;x;
b_lundshut;Лундшат;;;;;;;;;;;;;x;
b_lune;Лун;;;;;;;;;;;;;x;
b_lurawiin;Луравиин;;;;;;;;;;;;;x;
b_lurco;Лурко;;;;;;;;;;;;;x;
b_lusall;Лусалл;;;;;;;;;;;;;x;
b_lusat;Лусат;;;;;;;;;;;;;x;
b_lusothon;Лусотхон;;;;;;;;;;;;;x;
b_lustria;Лустрия;;;;;;;;;;;;;x;
b_luyar;Луяр;;;;;;;;;;;;;x;
b_lyander;Лиандер;;;;;;;;;;;;;x;
b_lycianthes;Лициантес;;;;;;;;;;;;;x;
b_lydglen;Лидглен;;;;;;;;;;;;;x;
b_lympar;Лумпар;;;;;;;;;;;;;x;
b_lyndhurst;Линдхёрст;;;;;;;;;;;;;x;
b_lyril;Лирил;;;;;;;;;;;;;x;
b_maargan;Маар Ган;;;;;;;;;;;;;x;
b_maberumi;Маберуми;;;;;;;;;;;;;x;
b_mabir;Мабир;;;;;;;;;;;;;x;
b_macandi;Маканди;;;;;;;;;;;;;x;
b_macehead;Мейсхед;;;;;;;;;;;;;x;
b_macer;Мейсер;;;;;;;;;;;;;x;
b_machi;Мачи;;;;;;;;;;;;;x;
b_machike;Мачике;;;;;;;;;;;;;x;
b_mackamentain;Макаментейн;;;;;;;;;;;;;x;
b_macon;Макон;;;;;;;;;;;;;x;
b_macra;Макра;;;;;;;;;;;;;x;
b_maddox;Маддокс;;;;;;;;;;;;;x;
b_madog;Мадог;;;;;;;;;;;;;x;
b_maejo;Мэй Йо;;;;;;;;;;;;;x;
b_maekret;Маекрет;;;;;;;;;;;;;x;
b_maelasi;Альд-Меласи;;;;;;;;;;;;;x;
b_maelasin;Маеласин;;;;;;;;;;;;;x;
b_maelkashishi;Мелкашиши;;;;;;;;;;;;;x;
b_maenglen;Маэнглен;;;;;;;;;;;;;x;
b_maeonit;Маеонит;;;;;;;;;;;;;x;
b_maerelan;Маерелан;;;;;;;;;;;;;x;
b_maerest;Маерест;;;;;;;;;;;;;x;
b_maesan;Мэй Сан;;;;;;;;;;;;;x;
b_maesot;Мэйсот;;;;;;;;;;;;;x;
b_maessa;Маесса;;;;;;;;;;;;;x;
b_maestag;Маестаг;;;;;;;;;;;;;x;
b_maesuan;Мэйсуань;;;;;;;;;;;;;x;
b_maeta;Мэйта;;;;;;;;;;;;;x;
b_maetaphut;Мэй Тапхут;;;;;;;;;;;;;x;
b_maethong;Мэй Тхонг;;;;;;;;;;;;;x;
b_maetong;Мэй Тонг;;;;;;;;;;;;;x;
b_maeun;Мэйун;;;;;;;;;;;;;x;
b_maewan;Мэйван;;;;;;;;;;;;;x;
b_mageholt;Роща Мага;;;;;;;;;;;;;x;
b_magestone;Камень Мага;;;;;;;;;;;;;x;
b_magia;Магиа;;;;;;;;;;;;;x;
b_magland;Мейджленд;;;;;;;;;;;;;x;
b_magnusil;Магнусил;;;;;;;;;;;;;x;
b_magnusstone;Камень Магнуса;;;;;;;;;;;;;x;
b_mahagoon;Махагун;;;;;;;;;;;;;x;
b_mahakaen;Махакаен;;;;;;;;;;;;;x;
b_mahakhon;Махахон;;;;;;;;;;;;;x;
b_mahakret;Махакрет;;;;;;;;;;;;;x;
b_mahala;Махала;;;;;;;;;;;;;x;
b_mahaong;Махаонг;;;;;;;;;;;;;x;
b_mahawat;Махават;;;;;;;;;;;;;x;
b_mahku;Махку;;;;;;;;;;;;;x;
b_mahoi;Махой;;;;;;;;;;;;;x;
b_mahtaku;Матахку;;;;;;;;;;;;;x;
b_maidenhead;Мейденхед;;;;;;;;;;;;;x;
b_maidu;Майду;;;;;;;;;;;;;x;
b_maigny;Майгни;;;;;;;;;;;;;x;
b_mainoc;Майнок;;;;;;;;;;;;;x;
b_maji;Майи;;;;;;;;;;;;;x;
b_makako;Макако;;;;;;;;;;;;;x;
b_makha;Макха;;;;;;;;;;;;;x;
b_makwari;Маквари;;;;;;;;;;;;;x;
b_mala;Мала;;;;;;;;;;;;;x;
b_malada;Малада;;;;;;;;;;;;;x;
b_malam;Малам;;;;;;;;;;;;;x;
b_malatar;Малатар;;;;;;;;;;;;;x;
b_malinae;Малинае;;;;;;;;;;;;;x;
b_mallowedge;Маллоуэдж;;;;;;;;;;;;;x;
b_mallowholt;Маллоухолт;;;;;;;;;;;;;x;
b_malman;Мальман;;;;;;;;;;;;;x;
b_malok;Малок;;;;;;;;;;;;;x;
b_malpas;Малпас;;;;;;;;;;;;;x;
b_malvern;Малверн;;;;;;;;;;;;;x;
b_mammyl;Маммил;;;;;;;;;;;;;x;
b_mamon;Маман;;;;;;;;;;;;;x;
b_manabakir;Манабакир;;;;;;;;;;;;;x;
b_manabin;Манабин;;;;;;;;;;;;;x;
b_manaek;Манаек;;;;;;;;;;;;;x;
b_managri;Манагри;;;;;;;;;;;;;x;
b_manahir;Манахир;;;;;;;;;;;;;x;
b_manaiki;Манайки;;;;;;;;;;;;;x;
b_manamaras;Манамарас;;;;;;;;;;;;;x;
b_mananbul;Мананбул;;;;;;;;;;;;;x;
b_manarvi;Манарви;;;;;;;;;;;;;x;
b_manasya;Манасия;;;;;;;;;;;;;x;
b_manavordu;Манаворду;;;;;;;;;;;;;x;
b_manavsa;Манавса;;;;;;;;;;;;;x;
b_mandal;Мандал;;;;;;;;;;;;;x;
b_mandlesford;Мандлесфорд;;;;;;;;;;;;;x;
b_mandoril;Манодрил;;;;;;;;;;;;;x;
b_mandra;Мандра;;;;;;;;;;;;;x;
b_mandragora;Мандрагора;;;;;;;;;;;;;x;
b_mandrake;Мандрейк;;;;;;;;;;;;;x;
b_maneshab;Мейнсхаб;;;;;;;;;;;;;x;
b_manggara;Манггара;;;;;;;;;;;;;x;
b_manilu;Манилу;;;;;;;;;;;;;x;
b_manip;Манип;;;;;;;;;;;;;x;
b_manirdu;Манирду;;;;;;;;;;;;;x;
b_manister;Манистер;;;;;;;;;;;;;x;
b_manivas;Манивас;;;;;;;;;;;;;x;
b_manjung;Манъюнг;;;;;;;;;;;;;x;
b_manna;Манна;;;;;;;;;;;;;x;
b_mannammu;Манамму;;;;;;;;;;;;;x;
b_mannheim;Маннхейм;;;;;;;;;;;;;x;
b_manorheath;Манорхарт;;;;;;;;;;;;;x;
b_manpar;Манпар;;;;;;;;;;;;;x;
b_manraya;Мейнрайя;;;;;;;;;;;;;x;
b_manteca;Мантека;;;;;;;;;;;;;x;
b_mantu;Манту;;;;;;;;;;;;;x;
b_manua;Мануа;;;;;;;;;;;;;x;
b_manular;Манулар;;;;;;;;;;;;;x;
b_maonlaup;Маонлауп;;;;;;;;;;;;;x;
b_mapchari;Мапчари;;;;;;;;;;;;;x;
b_mapkhamtai;Мапхамтай;;;;;;;;;;;;;x;
b_maplefoe;Маплефое;;;;;;;;;;;;;x;
b_maprong;Мапронг;;;;;;;;;;;;;x;
b_maragate;Врата Мары;;;;;;;;;;;;;x;
b_marandus;Марандус;;;;;;;;;;;;;x;
b_maraon;Мараон;;;;;;;;;;;;;x;
b_marathia;Маратия;;;;;;;;;;;;;x;
b_marbleden;Марблден;;;;;;;;;;;;;x;
b_marblerose;Мраморная Роза;;;;;;;;;;;;;x;
b_marblestone;Мраморный Камень;;;;;;;;;;;;;x;
b_marblewater;Мраморная Вода;;;;;;;;;;;;;x;
b_marbrook;Марброок;;;;;;;;;;;;;x;
b_marbruk;Марбрук;;;;;;;;;;;;;x;
b_marcan;Маркан;;;;;;;;;;;;;x;
b_marchlyn;Марчлин;;;;;;;;;;;;;x;
b_marchwiel;Марчвиел;;;;;;;;;;;;;x;
b_mardagri;Мардагри;;;;;;;;;;;;;x;
b_marderon;Мардерон;;;;;;;;;;;;;x;
b_mardil;Мардил;;;;;;;;;;;;;x;
b_mardorfez;Мардорфез;;;;;;;;;;;;;x;
b_mardril;Мардрил;;;;;;;;;;;;;x;
b_marendal;Марендал;;;;;;;;;;;;;x;
b_marene;Марене;;;;;;;;;;;;;x;
b_marfez;Марфез;;;;;;;;;;;;;x;
b_marflats;Марфлатс;;;;;;;;;;;;;x;
b_margen;Марген;;;;;;;;;;;;;x;
b_marghor;Маргхор;;;;;;;;;;;;;x;
b_margrancori;Маргранкори;;;;;;;;;;;;;x;
b_margvulk;Маргвулк;;;;;;;;;;;;;x;
b_marigny;Маригни;;;;;;;;;;;;;x;
b_markarth;Маркарт;;;;;;;;;;;;;x;
b_marken;Маркен;;;;;;;;;;;;;x;
b_markethall;Маркетхолл;;;;;;;;;;;;;x;
b_markgard;Маркгард;;;;;;;;;;;;;x;
b_markgran;Маркгран;;;;;;;;;;;;;x;
b_markmont;Маркмонт;;;;;;;;;;;;;x;
b_markrund;Маркрунд;;;;;;;;;;;;;x;
b_markstone;Маркстоун;;;;;;;;;;;;;x;
b_markthal;Марктхол;;;;;;;;;;;;;x;
b_markwasten;Марквастен;;;;;;;;;;;;;x;
b_marlacas;Марлакас;;;;;;;;;;;;;x;
b_marmont;Мармонт;;;;;;;;;;;;;x;
b_marnandril;Марнандрил;;;;;;;;;;;;;x;
b_marncan;Марнкан;;;;;;;;;;;;;x;
b_marnchen;Марнчен;;;;;;;;;;;;;x;
b_marndil;Марндил;;;;;;;;;;;;;x;
b_marnguard;Марнгард;;;;;;;;;;;;;x;
b_marnorkeep;Крепость Марнор;;;;;;;;;;;;;x;
b_marnsailen;Марнсайлен;;;;;;;;;;;;;x;
b_marnwast;Марнвост;;;;;;;;;;;;;x;
b_marnwatch;Марнвотч;;;;;;;;;;;;;x;
b_marnwood;Марнвуд;;;;;;;;;;;;;x;
b_marog;Марог;;;;;;;;;;;;;x;
b_marr;Марр;;;;;;;;;;;;;x;
b_marrest;Маррест;;;;;;;;;;;;;x;
b_marshals;Маршалс;;;;;;;;;;;;;x;
b_marshalsfort;Форт Маршала;;;;;;;;;;;;;x;
b_marshbush;Маршбуш;;;;;;;;;;;;;x;
b_marshlocks;Маршлокс;;;;;;;;;;;;;x;
b_marshwell;Маршвелл;;;;;;;;;;;;;x;
b_marspanga;Марспанга;;;;;;;;;;;;;x;
b_marthor;Мартор;;;;;;;;;;;;;x;
b_marzaman;Марзаман;;;;;;;;;;;;;x;
b_masad;Масад;;;;;;;;;;;;;x;
b_masaly;Масали;;;;;;;;;;;;;x;
b_masara;Масара;;;;;;;;;;;;;x;
b_masat;Масат;;;;;;;;;;;;;x;
b_mascori;Маскори;;;;;;;;;;;;;x;
b_masdorn;Масдорн;;;;;;;;;;;;;x;
b_mashamir;Машамир;;;;;;;;;;;;;x;
b_mashi;Маши;;;;;;;;;;;;;x;
b_mashid;Машид;;;;;;;;;;;;;x;
b_mashimir;Маш'Имир;;;;;;;;;;;;;x;
b_mashor;Машор;;;;;;;;;;;;;x;
b_masorval;Масорвал;;;;;;;;;;;;;x;
b_massuna;Массуна;;;;;;;;;;;;;x;
b_masteirvale;Мастейрвейл;;;;;;;;;;;;;x;
b_mastrove;Мастроув;;;;;;;;;;;;;x;
b_mata;Мата;;;;;;;;;;;;;x;
b_mataetas;Матаэстас;;;;;;;;;;;;;x;
b_matahku;Матахку;;;;;;;;;;;;;x;
b_matama;Матама;;;;;;;;;;;;;x;
b_matane;Матане;;;;;;;;;;;;;x;
b_math;Матх;;;;;;;;;;;;;x;
b_mathiel;Матиэль;;;;;;;;;;;;;x;
b_matiari;Матиари;;;;;;;;;;;;;x;
b_matlab;Матлаб;;;;;;;;;;;;;x;
b_matldu;Матлду;;;;;;;;;;;;;x;
b_matlli;Матлли;;;;;;;;;;;;;x;
b_matyliya;Матилия;;;;;;;;;;;;;x;
b_mauaq;Мауак;;;;;;;;;;;;;x;
b_mausur;Маусур;;;;;;;;;;;;;x;
b_mautas;Маутас;;;;;;;;;;;;;x;
b_mavikara;Мавикара;;;;;;;;;;;;;x;
b_mavikaram;Мавикарам;;;;;;;;;;;;;x;
b_maw;Мав;;;;;;;;;;;;;x;
b_mawachika;Мавачика;;;;;;;;;;;;;x;
b_mayaq;Майак;;;;;;;;;;;;;x;
b_maydh;Маидх;;;;;;;;;;;;;x;
b_mayhirst;Мейхёрст;;;;;;;;;;;;;x;
b_meadleaf;Мидлиф;;;;;;;;;;;;;x;
b_meadowsweet;Медоусвит;;;;;;;;;;;;;x;
b_meander;Миандер;;;;;;;;;;;;;x;
b_meang;Минг;;;;;;;;;;;;;x;
