v_tangmo_desc;Танг Мо являются мирными обезьяноподобными обитателями южных островов Акавира. Они находятся в постоянном конфликте с Камаль и всегда готовы защищать свою родину.;;;;;;;;;;;;;x
matriarchal_male;Мужчина при матриархате;;;;;;;;;;;;;x
matriarchal_male_desc;Этот персонаж мужчина в матриархальном обществе. Такие персонажи могут владеть землями, но они считаются низшим сортом граждан и отстраняется от наследования.;;;;;;;;;;;;;x
maiq_the_liar;М'Айк Лжец;;;;;;;;;;;;;x
maiq_the_liar_desc;Некоторые люди - перфекционисты, считающие, что каждая черта, даже скрытная, должна иметь описание. М'Айк не понимает - если он скрыт, то как его можно прочесть?;;;;;;;;;;;;;x
# Elven races
altmer_death;от старости;;;;;;;;;;;;;x
ayleid_death;от старости;;;;;;;;;;;;;x
bosmer_death;от старости;;;;;;;;;;;;;x
chimer_death;от старости;;;;;;;;;;;;;x
dunmer_death;от старости;;;;;;;;;;;;;x
dwemer_death;от старости;;;;;;;;;;;;;x
falmer_death;от старости;;;;;;;;;;;;;x
maormer_death;от старости;;;;;;;;;;;;;x
tsaesci_death;от старости;;;;;;;;;;;;;x
pirate;Пират;;;;;;;;;;;;;x
pirate_desc;[This.GetName] выбрал(а) для себя преступную жизнь пирата.;;;;;;;;;;;;;x
acrobat_study_tooltip;Акробаты являются ловкими и трудолюбивыми. Они ориентированы на интригу и обладают небольшим бонусом к управлению.;;;;;;;;;;;;;x
assassin_study_tooltip;Скрытные убийцы, ориентированные на интригу и имеющие небольшой бонус к военному навыку.;;;;;;;;;;;;;x
barbarian_study_tooltip;Брутальные и самодостаточные варвары ориентированы на боевые навыки, и обладают небольшим бонусом к управлению.;;;;;;;;;;;;;x
bard_study_tooltip;Обаятельные и проницательные барды фокусируются на дипломатии и получают небольшой бонус к интриге.;;;;;;;;;;;;;x
battlemage_study_tooltip;Заклинатели, умеющие пользоваться оружием, -  боевые маги фокусируются на образовании и получают небольшой бонус к военному навыку.;;;;;;;;;;;;;x
crusader_study_tooltip;Крестоносцы - это воины, которые всегда стоят на страже и сражаются против зла. Они фокусируются на боевых навыках и получают небольшой бонус к интригам.;;;;;;;;;;;;;x
healer_study_tooltip;Целители - трудолюбивые и талантливые к тайным искусствам, они фокусируются на управлении и получают небольшой бонус к образованности.;;;;;;;;;;;;;x
knight_study_tooltip;Рыцари - способные и харизматичные бойцы,  фокусирующиеся на военном навыке. Они получают небольшой бонус к дипломатии.;;;;;;;;;;;;;x
monk_study_tooltip;Дисциплинированные, но довольно хитрые монахи фокусируются на управлении и получают небольшой бонус к интриге.;;;;;;;;;;;;;x
nightblade_study_tooltip;Неуловимые и одаренные в тайных искусствах, ночные клинки фокусируются на интриге и получают небольшой бонус к образованности.;;;;;;;;;;;;;x
priest_study_tooltip;Священники одарены по части магии, но приспособленные к нуждам других людей, они фокусируются на образованности, и получают небольшой бонус к дипломатии.;;;;;;;;;;;;;x
rogue_study_tooltip;Разбойники - харизматичные головорезы, ориентированные на дипломатию. Они получают небольшой бонус к военному навыку.;;;;;;;;;;;;;x
savant_study_tooltip;Учёные культурны, тактичны и образованны, они фокусируются на дипломатии и получают небольшой бонус к образованности.;;;;;;;;;;;;;x
scout_study_tooltip;Самостоятельные и умелые на руки, разведчики фокусируются на управлении, и получают небольшой бонус к военному навыку.;;;;;;;;;;;;;x
sorcerer_study_tooltip;Данные маги делают упор на поддерживающие и оборонительные заклинания. Эти колдуны фокусируются на образованности и получают небольшой бонус к управлению.;;;;;;;;;;;;;x
spellsword_study_tooltip;Магические клинки - бойцы, владеющие магией, которая усиливает их оружие. Они фокусируются на боевых навыках и получают небольшой бонус к образованности.;;;;;;;;;;;;;x
thief_study_tooltip;Воры скрытны и умеют хорошо говорить в опасных ситуациях. Они фокусируются на интриге и получают небольшой бонус к дипломатии.;;;;;;;;;;;;;x
trader_study_tooltip;Торговцы заинтересованы в бизнесе и красноречии. Они фокусируются на управлении и получают небольшой бонус к дипломатии.;;;;;;;;;;;;;x
wayfarer_study_tooltip;Приветливые и жизнерадостные, странники фокусируются на дипломатии и получают небольшой бонус к управлению.;;;;;;;;;;;;;x
witchhunter_study_tooltip;Охотники на ведьм полагаются на магию и ловкость во время своих путешествий. Они фокусируются на образованности и получают небольшой бонус к интриге.;;;;;;;;;;;;;x ;
acrobat_1;Начинающий акробат;;;;;;;;;;;;;x
acrobat_1_desc;Этот персонаж является достаточно неплохим акробатом, быстроногим и неуловимым.;;;;;;;;;;;;;x
acrobat_2;Опытный акробат;;;;;;;;;;;;;x
acrobat_2_desc;Отвесные стены и высокие башни едва ли станут препятствием для этого персонажа, проворство которого позволяет ему набивать свои карманы ценностями других людей, оставаясь при этом незамеченным.;;;;;;;;;;;;;x
acrobat_3;Акробат-мастер;;;;;;;;;;;;;x
acrobat_3_desc;Этот персонаж может забраться практически на что угодно и поиздеваться даже над самыми неприступными крепостями. Ни одна дверь не сможет удержать его, и падения могут нанести ему лишь небольшой вред.;;;;;;;;;;;;;x
assassin_1;Начинающий убийца;;;;;;;;;;;;;x
assassin_1_desc;Этот персонаж неплохо обучен навыкам убийцы.;;;;;;;;;;;;;x
assassin_2;Опытный убийца;;;;;;;;;;;;;x
assassin_2_desc;Этот персонаж - эксперт в своем деле. Он незаметно выслеживает и убивает своих противников.;;;;;;;;;;;;;x
assassin_3;Искусный убийца;;;;;;;;;;;;;x
assassin_3_desc;Этот персонаж - мастер своего искусства, редко кто выживает после его яда и клинка.;;;;;;;;;;;;;x
barbarian_1;Опытный варвар;;;;;;;;;;;;;x
barbarian_1_desc;Этот персонаж варвар, могучий воин с топором, мечом или табуретом из таверны в руках.;;;;;;;;;;;;;x
barbarian_2;Закалённый варвар;;;;;;;;;;;;;x
barbarian_2_desc;Этот персонаж заработал свои шрамы в самых жестоких и страшных баталиях Тамриэля.;;;;;;;;;;;;;x
barbarian_3;Грозный варвар;;;;;;;;;;;;;x
barbarian_3_desc;Суровый воитель, не знающий страха и жалости, орудующий любым видом оружия – от топора до пивной кружки, этот варвар готов растоптать даже императора Тамриэля, лишь бы снять драгоценные камни с его короны.;;;;;;;;;;;;;x
bard_1;Начинающий бард;;;;;;;;;;;;;x
bard_1_desc;Этот бард может очень красиво и изящно пересказать множество других историй, но до собственного сочинения ему ещё далеко.;;;;;;;;;;;;;x
bard_2;Опытный бард;;;;;;;;;;;;;x
bard_2_desc;Поэзия, песни, стих и рифма - этот бард хорошо владеет каждым из этих искусств.;;;;;;;;;;;;;x
bard_3;Легендарный бард;;;;;;;;;;;;;x
bard_3_desc;Известности этого барда позавидует любой герой Тамриэля, ведь его стихи и песни знает каждый - от ребёнка до старика.;;;;;;;;;;;;;x
battlemage_1;Умелый боевой маг;;;;;;;;;;;;;x
battlemage_1_desc;Мастерство этого персонажа находится на среднем уровне, хотя слава о его умениях довольно слабая, он достаточно компетентен для работы.;;;;;;;;;;;;;x
battlemage_2;Опытный боевой маг;;;;;;;;;;;;;x
battlemage_2_desc;Столь же опытен в обращении как с мечом, так и с тайными искусствами, этот персонаж - замечательный боевой маг.;;;;;;;;;;;;;x
battlemage_3;Могущественный боевой маг;;;;;;;;;;;;;x
battlemage_3_desc;Этот персонаж словно молния - он мастерски владеет и мечом, и магией, посему очень востребован при дворе.;;;;;;;;;;;;;x
crusader_1;Умелый крестоносец;;;;;;;;;;;;;x
crusader_1_desc;Этот персонаж официально прошел обучение в качестве крестоносца, и обладает базовыми навыками и знаниями, необходимыми для частых сражений.;;;;;;;;;;;;;x
crusader_2;Опытный крестоносец;;;;;;;;;;;;;x
crusader_2_desc;Этот Крестоносец является высококвалифицированным специалистом по части магии восстановления и обладает большим количеством разнообразного оружия и доспехов.;;;;;;;;;;;;;x
crusader_3;Закалённый крестоносец;;;;;;;;;;;;;x
crusader_3_desc;Вооружившись великолепными военными знаниями , навыками  в искусстве  исцеления и личными силами, этот крестоносец галантно атакует, не обращая внимания даже на самые худшие раны.;;;;;;;;;;;;;x
healer_1;Умелый целитель;;;;;;;;;;;;;x
healer_1_desc;Разбираясь в магии восстановления и алхимических средствах, этот персонаж является полностью обученным целителем.;;;;;;;;;;;;;x
healer_2;Опытный целитель;;;;;;;;;;;;;x
healer_2_desc;Этот персонаж обладает большими познаниями в травничестве и магии восстановления, что позволяет ему эффективно лечить как простолюдинов так и дворян, спасая их от многих бед.;;;;;;;;;;;;;x
healer_3;Искусный целитель;;;;;;;;;;;;;x
healer_3_desc;Этот целитель широко известен во многих землях за свои потрясающие познания в искусстве исцеления. Он способен зашивать открытые раны, лечить другие травматические повреждения так, словно они являются незначительными порезами и царапинами.;;;;;;;;;;;;;x
knight_1;Начинающий рыцарь;;;;;;;;;;;;;x
knight_1_desc;Этот персонаж в юности был обучен идеалам рыцарства и оказался способным учеником.;;;;;;;;;;;;;x
knight_2;Опытный рыцарь;;;;;;;;;;;;;x
knight_2_desc;Этот персонаж - истинный рыцарь, яркий пример для своих собратьев, сильный телом и духом.;;;;;;;;;;;;;x
knight_3;Закалённый рыцарь;;;;;;;;;;;;;x
knight_3_desc;Этот герой или злодей достиг самого высокого уровня рыцарства. Он мастер меча, верхового и пешего боя, способный командир и решительный переговорщик.;;;;;;;;;;;;;x
monk_1;Начинающий монах;;;;;;;;;;;;;x
monk_1_desc;Этот персонаж хорошо понимает духовные вопросы и разбирается в некоторых боевых искусствах.;;;;;;;;;;;;;x
monk_2;Опытный монах;;;;;;;;;;;;;x
monk_2_desc;Этот персонаж - настоящий монах, обладающий сильным духом и крепким телом, способный легко сражаться как в ближнем, так и в дальнем бою.;;;;;;;;;;;;;x
monk_3;Просветленный монах;;;;;;;;;;;;;x
monk_3_desc;С кулаком, прочным как эбонит, и непоколебимым, как гора, этот персонаж решает все проблемы с впечатляющей ловкостью и духовной решимостью.;;;;;;;;;;;;;x
nightblade_1;Начинающий Ночной клинок;;;;;;;;;;;;;x
nightblade_1_desc;Этот персонаж уже умелый Ночной клинок, хорошо владеющий магией разрушения и иллюзии, мечами и кинжалами.;;;;;;;;;;;;;x
nightblade_2;Опытный Ночной клинок;;;;;;;;;;;;;x
nightblade_2_desc;Этот персонаж - опытный Ночной клинок, способный незаметно проникнуть в любую крепость и хорошо владеющий магией. Он легко может убить человека и сбежать, прежде чем кто-нибудь его заметит.;;;;;;;;;;;;;x
nightblade_3;Легендарный Ночной клинок;;;;;;;;;;;;;x
nightblade_3_desc;Эта тень только что выстрелила молнией?;;;;;;;;;;;;;x
priest_1;Начинающий священник;;;;;;;;;;;;;x
priest_1_desc;Этот персонаж способен быть достаточно компетентным священником в качестве религиозного ученого и целителя.;;;;;;;;;;;;;x
priest_2;Опытный священник;;;;;;;;;;;;;x
priest_2_desc;Этот персонаж является уважаемым богословом и ученым, он талантлив в магии так же, как и в вопросах веры.;;;;;;;;;;;;;x
priest_3;Выдающийся богослов;;;;;;;;;;;;;x
priest_3_desc;Этот персонаж воспринимается не иначе как самый настоящий пророк своей веры, чьи магические способности и проповеди давно известны за пределами его страны.;;;;;;;;;;;;;x
rogue_1;Начинающий разбойник;;;;;;;;;;;;;x
rogue_1_desc;Этот персонаж - успешно обученный разбойник, обладающий неплохими навыками фехтования и умеющий вести переговоры.;;;;;;;;;;;;;x
rogue_2;Опытный разбойник;;;;;;;;;;;;;x
rogue_2_desc;Этот персонаж чувствует себя словно дома и в поединках, и во время переговоров. Его навыки хорошо отточены как для того, так и для другого.;;;;;;;;;;;;;x
rogue_3;Выдающийся разбойник;;;;;;;;;;;;;x
rogue_3_desc;Этот смелый и яркий персонаж является воплощением классического разбойника, который, с безупречным рвением, орудует мечом и пером.;;;;;;;;;;;;;x
savant_1;Начинающий учёный;;;;;;;;;;;;;x
savant_1_desc;Этот хорошо информированный персонаж - полностью подготовленный ученый, обладающий познаниями по целому ряду вопросов.;;;;;;;;;;;;;x
savant_2;Учёный-эксперт;;;;;;;;;;;;;x
savant_2_desc;Этот персонаж является, по совместительству, и путешественником и светским человеком, ищущим новые знания и обладающим информацией по широкому спектру вопросов.;;;;;;;;;;;;;x
savant_3;Выдающийся учёный;;;;;;;;;;;;;x
savant_3_desc;Владея информацией, как прекрасно отточенным мечом, этот учёный обладает выдающейся степенью познаний как по мирским предметам, так и по мистическим, и может использовать свои знания чтобы заводить друзей и уничтожать врагов.;;;;;;;;;;;;;x
scout_1;Начинающий разведчик;;;;;;;;;;;;;x
scout_1_desc;Этот персонаж является полностью самодостаточным и самостоятельным разведчиком.;;;;;;;;;;;;;x
scout_2;Опытный разведчик;;;;;;;;;;;;;x
scout_2_desc;Этот разведчик  чувствует себя как дома в глуши, а не в больших городах. Большой багаж знаний о диких животных, растениях, и опыт сражений в диких землях позволяет ему выживать.;;;;;;;;;;;;;x
scout_3;Выдающийся разведчик;;;;;;;;;;;;;x
scout_3_desc;Этот персонаж всегда находится в движении и способен преодолеть любое физическое препятствие, он воплощает в себе лучшие способности,  необходимые для разведчика. Он может потратить месяцы на свои приключения в самых отдаленных уголках Нирна, и вернутся домой целым и невредимым.;;;;;;;;;;;;;x
sorcerer_1;Начинающий чародей;;;;;;;;;;;;;x
sorcerer_1_desc;Этот персонаж уже прошел специальную подготовку в области тайных искусств и является компетентным чародеем.;;;;;;;;;;;;;x
sorcerer_2;Опытный чародей;;;;;;;;;;;;;x
sorcerer_2_desc;Магия пронизывает этого чародея. Он специализируется на раскрытии и использовании потенциала зачарованных артефактов, чтобы поддержать ими свои и без того впечатляющие способности.;;;;;;;;;;;;;x
sorcerer_3;Легендарный чародей;;;;;;;;;;;;;x
sorcerer_3_desc;Данный персонаж обладает наивысшим пониманием магических искусств и всех их атрибутов, особенно зачарованных предметов. Немногие противники могут выжить в бою с ним, поскольку этот чародей имеет почти безграничную, и, вероятно,  сверхъестественную выносливость.;;;;;;;;;;;;;x
spellsword_1;Начинающий Магический Клинок;;;;;;;;;;;;;x
spellsword_1_desc;Этот персонаж уже завершил своё обучение в качестве Магического Клинка. И способен с одинаковой эффективностью пользоваться как с магическим, так и обыкновенным оружием.;;;;;;;;;;;;;x
spellsword_2;Опытный Магический Клинок;;;;;;;;;;;;;x
spellsword_2_desc;Этот персонаж сочетает в себе физическую подготовку, магические знания, умение обращаться с оружием и броней. Всё это делает его силой, с которой нельзя не считаться.;;;;;;;;;;;;;x
spellsword_3;Легендарный Магический Клинок;;;;;;;;;;;;;x
spellsword_3_desc;Этот Магический Клинок является практически непреодолимой силой, способной поразить почти любого врага с помощью безграничного числа боевых умений.;;;;;;;;;;;;;x
thief_1;Начинающий вор;;;;;;;;;;;;;x
thief_1_desc;Будучи ребенком этот персонаж обладал достаточной ловкостью для приобретения вещей, не принадлежащих ему, а часть способностей осталась с ним и после взросления.;;;;;;;;;;;;;x
thief_2;Опытный вор;;;;;;;;;;;;;x
thief_2_desc;У этого персонажа быстрые руки, идеальная скрытность и острый глаз - иначе говоря, все необходимые таланты для искусства воровства.;;;;;;;;;;;;;x
thief_3;Легендарный вор;;;;;;;;;;;;;x
thief_3_desc;Способный ловко отпереть даже самые трудные замки и без особых усилий избежать самых опасных ловушек - этот персонаж является вором, с которым нужно считаться.;;;;;;;;;;;;;x
trader_1;Начинающий торговец;;;;;;;;;;;;;x
trader_1_desc;Этот персонаж может быть простым купцом или, возможно, банковским служащим, но у него недостаточно навыков, необходимых, для того, чтобы стать настоящим торговцем.;;;;;;;;;;;;;x
trader_2;Опытный торговец;;;;;;;;;;;;;x
trader_2_desc;Этот персонаж - является очень хорошим торговцем, он способен заниматься всем: от простых караванов и рынков до крупных банков и торговых гильдий.;;;;;;;;;;;;;x
trader_3;Мастер торговли;;;;;;;;;;;;;x
trader_3_desc;Этот персонаж - мастер бухгалтерии, торговых переговоров и специалист по части создания организаций, он способен превратить даже самый никчемный рынок в шумный базар.;;;;;;;;;;;;;x
wayfarer_1;Начинающий странник;;;;;;;;;;;;;x
wayfarer_1_desc;Этот персонаж - скромный, но приятный и выносливый странник.;;;;;;;;;;;;;x
wayfarer_2;Опытный странник;;;;;;;;;;;;;x
wayfarer_2_desc;Этот персонаж - яркий пример путешественника, обладающего большим объемом знаний, как о древности, так и современности. У этого персонажа крепкое телосложение и прирожденная харизма.;;;;;;;;;;;;;x
wayfarer_3;Легендарный странник;;;;;;;;;;;;;x
wayfarer_3_desc;Выносливость и способность адаптироваться у этого персонажа настолько велики, что он может путешествовать по всему Нирну, и, возможно посещать планы Обливиона,  даже не вспотев.;;;;;;;;;;;;;x
witchhunter_1;Начинающий охотник на ведьм;;;;;;;;;;;;;x
witchhunter_1_desc;Этот персонаж завершил своё обучение и стал полноценным охотником на ведьм, способным пользоваться как заклинаниями, так и луком.;;;;;;;;;;;;;x
witchhunter_2;Опытный охотник на ведьм;;;;;;;;;;;;;x
witchhunter_2_desc;Этот персонаж отточил свои навыки по стрельбе из лука и владению магией, став воплощением  всех лучших характеристик охотника на ведьм.;;;;;;;;;;;;;x
witchhunter_3;Легендарный охотник на ведьм;;;;;;;;;;;;;x
witchhunter_3_desc;Этот охотник на ведьм - бедствие для врагов, одетых в легкую броню и неуклюжих монстров. Он обрушивает на на своих противников град стрел и заклинаний, которые пронзают практически всё на своем пути.;;;;;;;;;;;;;x
swordsinger_1;Певец Меча: Подмастерье;;;;;;;;;;;;;x
swordsinger_2;Певец Меча: Эксперт;;;;;;;;;;;;;x
swordsinger_3;Певец Меча: Мастер;;;;;;;;;;;;;x
swordsinger_1_desc;Этот персонаж начал свое странствие по Пути Меча. Он освоил основные техники, заложенные Франдаром Хандингом, и может декламировать Круг по памяти, хотя более сложные действия и истинное понимание Песни Клинка ещё ускользает от него.;;;;;;;;;;;;;x
swordsinger_2_desc;Настоящий Певец Меча - редкая находка в современную эпоху, их пути давно забыты  и потеряны в тумане времени. Но не для этого персонажа, который обрел истинное понимание Пути.;;;;;;;;;;;;;x
swordsinger_3_desc;"Этот персонаж находится на пороге достижения состояния ""Ансея"", хотя стадия Шехая ещё не освоена. Он владеют техниками, манерами и учениями Святых Меча, и достойный наследия Франдара Хандинга.";;;;;;;;;;;;;x
ansei_1;Ансей Первого Ранга;;;;;;;;;;;;;x
ansei_1_desc;"Величайшие среди Певцов Меча были известны как ""Святые Меча"", или Ансеи. Ансей обладал способностью создавать меч из самой души, известный как Шехай или ""Меч Духа"". Все Певцы Меча тренировались, чтобы научиться этой технике за счет интенсивных тренировок и медитации  Пути Меча, но не каждый мечник был достаточно успешным, для становления Ансеем. Чтобы стать Ансеем первого ранга, Певец Меча должен был продемонстрировать способность формирования Шехая, который описывают как типично бледный, туманный, иллюзорный и словно сделанный из света. Иногда его форма даже не особо походила на меч, и не использовать как оружие. Певцы Меча, надеясь заслужить титул Ансея Первого Ранга, обязаны были отказаться от своего самого заветного оружия и мирских владений, совершив изнурительный ритуал посвящения.";;;;;;;;;;;;;x
ansei_2;Ансей Второго Ранга;;;;;;;;;;;;;x
ansei_2_desc;"Величайшие среди Певцов Меча были известны как ""Святые Меча"", или Ансеи. Ансей обладал способностью создавать меч из самой души, известный как Шехай или ""Меч Духа"". Все Певцы Меча тренировались, чтобы научиться этой технике за счет интенсивных тренировок и медитации  Пути Меча, но не каждый мечник был достаточно успешным, для становления Ансеем. Ансеи Второго Ранга и выше, как известно, обладают способностью не только формировать Шехай, но и владеть им как оружием в бою, их Шехай сияет ярче и мощнее, чем у Ансея Первого Ранга. Их описывали, как непобедимое оружие великой мощи, способное разрубать врагов, словно косой пшеницу.";;;;;;;;;;;;;x
ansei_3;Ансей-Хайрадидж;;;;;;;;;;;;;x
ansei_3_desc;"Во времена старой Йокуды, Хайрадидж были группой ансеев-постанцев, стремившихся установить свою собственную технику Певцов-Меча в Йокуде, дабы править ей по-своему. Они были мастерами так называемой ""каменной магии"", и, объединив её с своим знанием Шехая, они разработали технику Панкратомеча, настолько разрушительную по силе способность,  что она могла перевернуть законы природы и материи. Когда их восстание было сломлено и армия повержена, оставшиеся Хайрадидж объединили свои техники Панкратомеча и разрушили Йокуданский континент. Эта страшная сила когда-то, как надеялись, затерялась во времени, но похоже, что этот персонаж освоил древнюю забытую технику. Посмотрим, использует ли он её с умом, а если нет, то наступить конец этой кальпы.";;;;;;;;;;;;;x
sympathy_eight_divines;Симпатизирует Восьми Божествам;;;;;;;;;;;;;x
sympathy_nine_divines;Симпатизирует Девяти Божествам;;;;;;;;;;;;;x
sympathy_maruhkati;Симпатизирует Марукати;;;;;;;;;;;;;x
sympathy_alikr;Симпатизирует Алик'р;;;;;;;;;;;;;x
sympathy_satakal;Симпатизирует Сатакалу;;;;;;;;;;;;;x
sympathy_auriel;Симпатизирует Аури-Элю;;;;;;;;;;;;;x
sympathy_green_pact;Симпатизирует Зелёному Пакту;;;;;;;;;;;;;x
sympathy_almsivi;Симпатизирует Альмсиви;;;;;;;;;;;;;x
sympathy_nerevarine;Симпатизирует Нереваринистам;;;;;;;;;;;;;x
sympathy_almsivi_old_velothi;Симпатизирует Высокому Велотианству;;;;;;;;;;;;;x
sympathy_reclamationist;Симпатизирует Истребованиям;;;;;;;;;;;;;x
sympathy_daedra_azura;Симпатизирует Азуре;;;;;;;;;;;;;x
sympathy_daedra_boethiah;Симпатизирует Боэтии;;;;;;;;;;;;;x
sympathy_daedra_clavicus;Симпатизирует Клавикусу;;;;;;;;;;;;;x
sympathy_daedra_hermaeus;Симпатизирует Хермеусу;;;;;;;;;;;;;x
sympathy_daedra_vaermina;Симпатизирует Вермине;;;;;;;;;;;;;x
sympathy_daedra_mehrunes;Симпатизирует Мерунесу;;;;;;;;;;;;;x
sympathy_daedra_mephala;Симпатизирует Мефале;;;;;;;;;;;;;x
sympathy_daedra_hircine;Симпатизирует Хирсину;;;;;;;;;;;;;x
sympathy_daedra_malacath;Симпатизирует Малакату;;;;;;;;;;;;;x
sympathy_daedra_jyggalag;Симпатизирует Джиггалагу;;;;;;;;;;;;;x
sympathy_daedra_sheogorath;Симпатизирует Шеогорату;;;;;;;;;;;;;x
sympathy_daedra_sanguine;Симпатизирует Сангвину;;;;;;;;;;;;;x
sympathy_daedra_peryite;Симпатизирует Пириту;;;;;;;;;;;;;x
sympathy_daedra_nocturnal;Симпатизирует Ноктюрнал;;;;;;;;;;;;;x
sympathy_daedra_namira;Симпатизирует Намире;;;;;;;;;;;;;x
sympathy_daedra_molag;Симпатизирует Молаг Балу;;;;;;;;;;;;;x
sympathy_daedra_meridia;Симпатизирует Меридии;;;;;;;;;;;;;x
sympathy_pyandoneaic;Симпатизирует Оргнумистам;;;;;;;;;;;;;x
sympathy_brethren;Симпатизирует Собратьям;;;;;;;;;;;;;x
sympathy_sea_worship;Симпатизирует Ктулхуту;;;;;;;;;;;;;x
sympathy_winter_wind;Симпатизирует Зимнему Ветру;;;;;;;;;;;;;x
sympathy_kamal_pantheon;Симпатизирует Четырем Ветрам;;;;;;;;;;;;;x
sympathy_kapotun_pantheon;Симпатизирует Ка'По'Тунцам;;;;;;;;;;;;;x
sympathy_black_dragon;Симпатизирует Чёрному Дракону;;;;;;;;;;;;;x
sympathy_tiger_pantheon;Симпатизирует Великому Тигру;;;;;;;;;;;;;x
sympathy_shani_cult;Симпатизирует Шани;;;;;;;;;;;;;x
sympathy_bhut_cult;Симпатизирует Буту;;;;;;;;;;;;;x
sympathy_tangmo_pantheon;Симпатизирует Тысяче Обезьян;;;;;;;;;;;;;x
sympathy_night_court;Симпатизирует Ночному Двору;;;;;;;;;;;;;x
sympathy_sun_court;Симпатизирует Солнечному Двору;;;;;;;;;;;;;x
sympathy_five_courts;Симпатизирует Пяти Дворам;;;;;;;;;;;;;x
sympathy_postorgnumic;Симпатизирует Пост-Оргнумизму;;;;;;;;;;;;;x
sympathy_ideal_masters;Симпатизирует Идеальным Повелителям;;;;;;;;;;;;;x
sympathy_anuic_skaal;Симпатизирует Ануику;;;;;;;;;;;;;x
sympathy_dragon_cult;Симпатизирует Драконьему Культу ;;;;;;;;;;;;;x
sympathy_riddlethar;Симпатизирует Риддл'Тару;;;;;;;;;;;;;x
sympathy_animism;Симпатизирует Анимизму;;;;;;;;;;;;;x
sympathy_sithis;Симпатизирует Ситису;;;;;;;;;;;;;x
sympathy_king_of_worms_cult;Симпатизирует Культу Червя;;;;;;;;;;;;;x
sympathy_forsworn_heresy;Симпатизирует Ворожеям;;;;;;;;;;;;;x
sympathy_baan_dar;Симпатизирует Баан Дару;;;;;;;;;;;;;x
sympathy_alkosh;Симпатизирует Алкошу;;;;;;;;;;;;;x
sympathy_hist;Симпатизирует Хисту;;;;;;;;;;;;;x
sympathy_old_gods;Симпатизирует Старым Богам;;;;;;;;;;;;;x
sympathy_human_pantheon;Симпатизирует Недийскому Пантеону;;;;;;;;;;;;;x
sympathy_human_pantheon_desc;Этот персонаж, хоть и не поклоняется этим богам или Алессианским Доктринам, обладает сочувствием и пониманием к религии и практике Недийского Пантеона.;;;;;;;;;;;;;x
sympathy_yokudan_pantheon;Симпатизирует Йокуданскому Пантеону;;;;;;;;;;;;;x
sympathy_yokudan_pantheon_desc;Этот персонаж, хотя и не поклоняется Йокуданскому Пантеону, тем не менее, особенно сочувствует и понимает религию Йокуданского Пантеона и её последователей.;;;;;;;;;;;;;x
sympathy_mer_pantheon;Симпатизирует Эльфийскому Пантеону;;;;;;;;;;;;;x
sympathy_mer_pantheon_desc;Этот персонаж, хотя и не поклоняется Эльфийским Предкам, по-особому сочувствует и относится с пониманием к Эльфийскому Пантеону и его последователям.;;;;;;;;;;;;;x
sympathy_tribunal;Симпатизирует Велотианским Религиям;;;;;;;;;;;;;x
sympathy_tribunal_desc;"Этот персонаж, хотя и не поклоняется Трибунам или так называемым ""Хорошим Дэйдра"", по-особому сочувствует и относится с пониманием к религиям Велоти и их последователям.";;;;;;;;;;;;;x
sympathy_daedra;Симпатизирует Даэдрическим Культам;;;;;;;;;;;;;x
sympathy_daedra_desc;Этот персонаж, хотя и не поклоняется ни одному из Даэдрических Принцев, по-особому сочувствует и понимает даэдрические культы и их последователей.;;;;;;;;;;;;;x
sympathy_khajiit_pantheon;Симпатизирует Каджитскому Пантеону;;;;;;;;;;;;;x
sympathy_khajiit_pantheon_desc;Этот персонаж, хотя и не поклоняется Пантеону Каджитов, но особенно сочувствует и понимает религии каджитского пантеона и их последователей.;;;;;;;;;;;;;x
sympathy_hist_group;Симпатизирует Поклонникам Хиста;;;;;;;;;;;;;x
sympathy_hist_group_desc;Этот персонаж, хотя и не поклоняется Хисту, но по-особому сочувствует и понимает Культ Хиста и его последователей.;;;;;;;;;;;;;x
sympathy_reach_faiths;Симпатизирует верованиям Предела;;;;;;;;;;;;;x
sympathy_reach_faiths_desc;Этот персонаж, хоть и не поклоняется Старым Богам или Культу Ворожей, по-особому сочувствует и относится с пониманием к религии Предела и их адептам.;;;;;;;;;;;;;x
sympathy_old_faith;Симпатизирует Культу Червя;;;;;;;;;;;;;x
sympathy_old_faith_desc;Этот персонаж, хотя и не является членом Культа Червя, но по-особому симпатизирует и относится с пониманием к Ордену Чёрного Червя и его приверженцам.;;;;;;;;;;;;;x
sympathy_void_religions;Симпатизирует Религиям Пустоты;;;;;;;;;;;;;x
sympathy_void_religions_desc;Этот персонаж, хотя и не поклоняется Ситису или какому-либо воплощению пустоты, но по-особому сочувствует и относится с пониманием к культу Ситиса и его адептам.;;;;;;;;;;;;;x
sympathy_atmoran_pantheon;Симпатизирует Атморанскому Пантеону;;;;;;;;;;;;;x
sympathy_atmoran_pantheon_desc;Этот персонаж, хотя не анимист, не последователь Драконьего Культа, не поклоняется Всесоздателю, но по-особому сочувствует Пантеонам Атморы и их последователям.;;;;;;;;;;;;;x
sympathy_oblivion_religions;Симпатизирует Идеальным Повелителям;;;;;;;;;;;;;x
sympathy_oblivion_religions_desc;Этот персонаж, хотя и не поклоняется Идеальным Повелителям, но по-особому сочувствует их культу и его последователям.;;;;;;;;;;;;;x
