armor_legate;Броня легата;;;;;;;;;;;;;x;
armor_legate_desc;Мастерски сделанная позолоченная броня, которую носят легаты Императорского легиона.;;;;;;;;;;;;;x;
armor_legate_superior;Улучшенная броня легата;;;;;;;;;;;;;x;
armor_legate_superior_desc;Мастерски сделанная позолоченная броня, которую носят легаты Императорского легиона.;;;;;;;;;;;;;x;
armor_legate_flawless;Безупречная броня легата;;;;;;;;;;;;;x;
armor_legate_flawless_desc;;Мастерски сделанная позолоченная броня, которую носят легаты Императорского легиона.;;;;;;;;;;;;;x
armor_2e_legate;Броня Сиродильского легата;;;;;;;;;;;;;x;
armor_2e_legate_desc;Набор редких позолоченных доспехов, которые носят Легаты Сиродильского Легиона.;;;;;;;;;;;;;x;
armor_2e_legate_superior;Улучшенная броня Сиродильского легата;;;;;;;;;;;;;x;
armor_2e_legate_superior_desc;Набор редких позолоченных доспехов, которые носят Легаты Сиродильского Легиона.;;;;;;;;;;;;;x;
armor_2e_legate_flawless;Безупречная броня Сиродильского легата;;;;;;;;;;;;;x;
armor_2e_legate_flawless_desc;Набор редких позолоченных доспехов, которые носят Легаты Сиродильского Легиона.;;;;;;;;;;;;;x;
armor_skaal_coat;Куртка скаала;;;;;;;;;;;;;x;
armor_skaal_coat_desc;Толстая, мягкая куртка, сшитая лучшими мастерами скаалов. Созданная из шкуры хоркера и набитая шерстью мамонтов, она защищает от самых суровых холодов и зим.;;;;;;;;;;;;;x;
armor_skaal_coat_superior;Улучшенная куртка скаала;;;;;;;;;;;;;x;
armor_skaal_coat_superior_desc;Толстая, мягкая куртка, сшитая лучшими мастерами скаалов. Созданная из шкуры хоркера и набитая шерстью мамонтов, она защищает от самых суровых холодов и зим.;;;;;;;;;;;;;x;
armor_skaal_coat_flawless;Безупречная куртка скаала;;;;;;;;;;;;;x;
armor_skaal_coat_flawless_desc;Толстая, мягкая куртка, сшитая лучшими мастерами скаалов. Созданная из шкуры хоркера и набитая шерстью мамонтов, она защищает от самых суровых холодов и зим.;;;;;;;;;;;;;x;
armor_mithril;Мифриловый доспех;;;;;;;;;;;;;x;
armor_mithril_desc;Набор редкой и мастерски сделанной мифриловой брони. Мифрил - это необычайно легкий и удобный материал, но при этом он обеспечивает превосходную защиту.;;;;;;;;;;;;;x;
armor_mithril_superior;Улучшенный мифриловый доспех;;;;;;;;;;;;;x;
armor_mithril_superior_desc;Набор редкой и мастерски сделанной мифриловой брони. Мифрил - это необычайно легкий и удобный материал, но при этом он обеспечивает превосходную защиту.;;;;;;;;;;;;;x;
armor_mithril_flawless;Безупречный мифриловый доспех;;;;;;;;;;;;;x;
armor_mithril_flawless_desc;Набор редкой и мастерски сделанной мифриловой брони. Мифрил - это необычайно легкий и удобный материал, но при этом он обеспечивает превосходную защиту.;;;;;;;;;;;;;x;
armor_akaviri;Акавирская броня из дубленой кожи;;;;;;;;;;;;;x;
armor_akaviri_desc;Набор доспехов из дубленой кожи. Хотя он обеспечивает меньшую степень защиты, чем более традиционные металлические доспехи, люди Акавира, цаэски, потунцы и танг мо предпочитают его в качестве стандартной брони, за счет изящества и легкости движений, которые он предлагает. Эта особая броня является примером изысканного типа доспехов.;;;;;;;;;;;;;x;
armor_akaviri_superior;Улучшенная Акавирская броня из дубленой кожи;;;;;;;;;;;;;x;
armor_akaviri_superior_desc;Набор доспехов из дубленой кожи. Хотя он обеспечивает меньшую степень защиты, чем более традиционные металлические доспехи, люди Акавира, цаэски, потунцы и танг мо предпочитают его в качестве стандартной брони, за счет изящества и легкости движений, которые он предлагает. Эта особая броня является примером изысканного типа доспехов.;;;;;;;;;;;;;x;
armor_akaviri_flawless;Безупречная Акавирская броня из дубленой кожи;;;;;;;;;;;;;x;
armor_akaviri_flawless_desc;Набор доспехов из дубленой кожи. Хотя он обеспечивает меньшую степень защиты, чем более традиционные металлические доспехи, люди Акавира, цаэски, потунцы и танг мо предпочитают его в качестве стандартной брони, за счет изящества и легкости движений, которые он предлагает. Эта особая броня является примером изысканного типа доспехов.;;;;;;;;;;;;;x;
armor_akaviri_metal;Акавирский стальной доспех;;;;;;;;;;;;;x;
armor_akaviri_metal_desc;Внедренная незадолго до вторжения в Тамриэль цаэски и их акавирских рабов, стальная броня Акавири представляет собой доспех из стальных пластин который обеспечивает прочную, но гибкую защиту. Это особенно прекрасный пример стальной брони Акавири, с позолотой и легкой мифриловой цепью.;;;;;;;;;;;;;x;
armor_akaviri_metal_superior;Улучшенный Акавирский стальной доспех;;;;;;;;;;;;;x;
armor_akaviri_metal_superior_desc;Внедренная незадолго до вторжения в Тамриэль цаэски и их акавирских рабов, стальная броня Акавири представляет собой доспех из стальных пластин который обеспечивает прочную, но гибкую защиту. Это особенно прекрасный пример стальной брони Акавири, с позолотой и легкой мифриловой цепью.;;;;;;;;;;;;;x;
armor_akaviri_metal_flawless;Безупречный Акавирский стальной доспех;;;;;;;;;;;;;x;
armor_akaviri_metal_flawless_desc;Внедренная незадолго до вторжения в Тамриэль цаэски и их акавирских рабов, стальная броня Акавири представляет собой доспех из стальных пластин который обеспечивает прочную, но гибкую защиту. Это особенно прекрасный пример стальной брони Акавири, с позолотой и легкой мифриловой цепью.;;;;;;;;;;;;;x;
armor_blades;Броня Клинков;;;;;;;;;;;;;x;
armor_blades_desc;Такой набор брони традиционно носили Клинки Императора, ожидая тяжелый бой, или выполняя свои обязанности по защите Императора. На дизайн, в значительной степени, повлияли более тяжелые акавирские доспехи, используемые вторгнувшимися цаэски во времена Ремана. Это обеспечивает защиту, сравнимую со стеклянными доспехами, не препятствуя движению во время боя.;;;;;;;;;;;;;x;
armor_blades_superior;Улучшенная броня Клинков;;;;;;;;;;;;;x;
armor_blades_superior_desc;Такой набор брони традиционно носили Клинки Императора, ожидая тяжелый бой, или выполняя свои обязанности по защите Императора. На дизайн, в значительной степени, повлияли более тяжелые акавирские доспехи, используемые вторгнувшимися цаэски во времена Ремана. Это обеспечивает защиту, сравнимую со стеклянными доспехами, не препятствуя движению во время боя.;;;;;;;;;;;;;x;
armor_blades_flawless;Безупречная броня Клинков;;;;;;;;;;;;;x;
armor_blades_flawless_desc;Такой набор брони традиционно носили Клинки Императора, ожидая тяжелый бой, или выполняя свои обязанности по защите Императора. На дизайн, в значительной степени, повлияли более тяжелые акавирские доспехи, используемые вторгнувшимися цаэски во времена Ремана. Это обеспечивает защиту, сравнимую со стеклянными доспехами, не препятствуя движению во время боя.;;;;;;;;;;;;;x;
armor_ancient_falmer;Древний фалмерский доспех;;;;;;;;;;;;;x;
armor_ancient_falmer_desc;Старый реликт фалмеров, исчезнувших снежных эльфов Скайрима.  Поскольку снежные эльфы были хорошо приспособлены к холодному климату Скайрима, они мало нуждались в тяжелой одежде, предпочитая легкую конструкцию, которая увеличивает комфорт и дальность движения как для лучников, и так для заклинателей.;;;;;;;;;;;;;x;
armor_ancient_falmer_superior;Улучшенный древний фалмерский доспех;;;;;;;;;;;;;x;
armor_ancient_falmer_superior_desc;Старый реликт фалмеров, исчезнувших снежных эльфов Скайрима.  Поскольку снежные эльфы были хорошо приспособлены к холодному климату Скайрима, они мало нуждались в тяжелой одежде, предпочитая легкую конструкцию, которая увеличивает комфорт и дальность движения как для лучников, и так для заклинателей.;;;;;;;;;;;;;x;
armor_ancient_falmer_flawless;Безупречный древний фалмерский доспех;;;;;;;;;;;;;x;
armor_ancient_falmer_flawless_desc;Старый реликт фалмеров, исчезнувших снежных эльфов Скайрима.  Поскольку снежные эльфы были хорошо приспособлены к холодному климату Скайрима, они мало нуждались в тяжелой одежде, предпочитая легкую конструкцию, которая увеличивает комфорт и дальность движения как для лучников, и так для заклинателей.;;;;;;;;;;;;;x;
armor_shrouded;Броня теней;;;;;;;;;;;;;x;
armor_shrouded_desc;Набор кожаных доспехов часто носят члены Темного Братства, он маскирует своего владельца, покрывая его щитом тьмы, и уменьшает вероятность обнаружения.;;;;;;;;;;;;;x;
armor_shrouded_superior;Улучшенная броня теней;;;;;;;;;;;;;x;
armor_shrouded_superior_desc;Набор кожаных доспехов часто носят члены Темного Братства, он маскирует своего владельца, покрывая его щитом тьмы, и уменьшает вероятность обнаружения.;;;;;;;;;;;;;x;
armor_shrouded_flawless;Безупречная броня теней;;;;;;;;;;;;;x;
armor_shrouded_flawless_desc;Набор кожаных доспехов часто носят члены Темного Братства, он маскирует своего владельца, покрывая его щитом тьмы, и уменьшает вероятность обнаружения.;;;;;;;;;;;;;x;
armor_nord_carved;Нордская резная броня;;;;;;;;;;;;;x;
armor_nord_carved_desc;Набор тяжелых резных доспехов в нордском стиле. Отличительной особенностью брони является свободноё применение на ней фаунистических узоров, например, на шлеме и наплечниках, что вызывает воспоминания об анимистических корнях нордов. Идеально подходящая для ведения боевых действий в холодном климате, эта кираса включает в себя стеганый, утепленный наряд с отделкой из густого меха пещерного медведя.;;;;;;;;;;;;;x;
armor_nord_carved_superior;Улучшенная нордская резная броня;;;;;;;;;;;;;x;
armor_nord_carved_superior_desc;Набор тяжелых резных доспехов в нордском стиле. Отличительной особенностью брони является свободноё применение на ней фаунистических узоров, например, на шлеме и наплечниках, что вызывает воспоминания об анимистических корнях нордов. Идеально подходящая для ведения боевых действий в холодном климате, эта кираса включает в себя стеганый, утепленный наряд с отделкой из густого меха пещерного медведя.;;;;;;;;;;;;;x;
armor_nord_carved_flawless;Безупречная нордская резная броня;;;;;;;;;;;;;x;
armor_nord_carved_flawless_desc;Набор тяжелых резных доспехов в нордском стиле. Отличительной особенностью брони является свободноё применение на ней фаунистических узоров, например, на шлеме и наплечниках, что вызывает воспоминания об анимистических корнях нордов. Идеально подходящая для ведения боевых действий в холодном климате, эта кираса включает в себя стеганый, утепленный наряд с отделкой из густого меха пещерного медведя.;;;;;;;;;;;;;x;
armor_nord_carved_heroic;Героическая нордская резная броня;;;;;;;;;;;;;x
armor_nord_carved_heroic_desc;Броня из тяжелых резных доспехов в нордском стиле. Отличительной особенностью доспехов этого типа является широкое включение в них мотивов фауны, таких как на шлеме и наплечниках, напоминающих об анимистических корнях нордов. Идеально подходит для ведения боевых действий в холодном климате, эта броня включает в себя стеганку и мягкий наряд под ним, отделанный густым мехом пещерного медведя.;;;;;;;;;;;;;x
armor_breton;Бретонский пластинчатый доспех;;;;;;;;;;;;;x;
armor_breton_desc;Набор бретонских пластинчатых доспехов. У Хай Рока была страшная и беспорядочная история, полная борьбы и ужасающего кровопролития в этом регионе. Благодаря этим историческим конфликтам, бретонские оружейники постоянно совершенствуются и развивают своё ремесло, создавая бретонские пластинчатые доспехи, которые представляют собой одни из наиболее тяжелых доспехов в во всём Тамриэле, и обычно используются рыцарями Хай Рока.;;;;;;;;;;;;;x;
armor_breton_superior;Улучшенный бретонский пластинчатый доспех;;;;;;;;;;;;;x;
armor_breton_superior_desc;Набор бретонских пластинчатых доспехов. У Хай Рока была страшная и беспорядочная история, полная борьбы и ужасающего кровопролития в этом регионе. Благодаря этим историческим конфликтам, бретонские оружейники постоянно совершенствуются и развивают своё ремесло, создавая бретонские пластинчатые доспехи, которые представляют собой одни из наиболее тяжелых доспехов в во всём Тамриэле, и обычно используются рыцарями Хай Рока. Этот комплект доспехов отличается весьма хорошим качеством.;;;;;;;;;;;;;x;
armor_breton_flawless;Безупречный бретонский пластинчатый доспех;;;;;;;;;;;;;x;
armor_breton_flawless_desc;Набор бретонских пластинчатых доспехов. У Хай Рока была страшная и беспорядочная история, полная борьбы и ужасающего кровопролития в этом регионе. Благодаря этим историческим конфликтам, бретонские оружейники постоянно совершенствуются и развивают своё ремесло, создавая бретонские пластинчатые доспехи, которые представляют собой одни из наиболее тяжелых доспехов в во всём Тамриэле, и обычно используются рыцарями Хай Рока. Это идеально сделанный комплект доспехов, настоящее произведение искусства.;;;;;;;;;;;;;x;
armor_yokudan;Йокуданский Доспех;;;;;;;;;;;;;x;
armor_yokudan_desc;Набор йокуданской брони. Древние Йокуданцы гордились своим боевым мастерством, и эта гордость отражена в конструкции их доспехов. Легкий, но прочный, гладкий, но непреклонный, набор Йокуданских доспехов - редкая, и полезная реликвия для любой семьи.;;;;;;;;;;;;;x;
armor_yokudan_superior;Улучшенный Йокуданский Доспех;;;;;;;;;;;;;x;
armor_yokudan_superior_desc;Набор йокуданской брони. Древние Йокуданцы гордились своим боевым мастерством, и эта гордость отражена в конструкции их доспехов. Легкий, но прочный, гладкий, но непреклонный, набор Йокуданских доспехов - редкая, и полезная реликвия для любой семьи. Этот комплект доспехов отличается весьма хорошим качеством.;;;;;;;;;;;;;x;
armor_yokudan_flawless;Безупречный Йокуданский Доспех;;;;;;;;;;;;;x;
armor_yokudan_flawless_desc;Набор йокуданской брони. Древние Йокуданцы гордились своим боевым мастерством, и эта гордость отражена в конструкции их доспехов. Легкий, но прочный, гладкий, но непреклонный, набор Йокуданских доспехов - редкая, и полезная реликвия для любой семьи. Это идеально сделанный комплект доспехов, настоящее произведение искусства.;;;;;;;;;;;;;x;
armor_ayleid;Айлейдская броня;;;;;;;;;;;;;x;
armor_ayleid_desc;Набор айлейдских доспехов. Древние Айлейды предпочитали смешанный подход к своей броне, которая была сделана в те времена, когда они и их родственники установили свою гегемонию над большей частью Тамриэля, отчасти благодаря своим превосходным магическим навыкам. Айлейдская броня обеспечивает достойную защиту, но главным бонусом этих доспехов являются волшебные чары на броне, повышающие магическую силу у её владельца.;;;;;;;;;;;;;x;
armor_ayleid_superior;Улучшенная Айлейдская броня;;;;;;;;;;;;;x;
armor_ayleid_superior_desc;Набор айлейдских доспехов. Древние Айлейды предпочитали смешанный подход к своей броне, которая была сделана в те времена, когда они и их родственники установили свою гегемонию над большей частью Тамриэля, отчасти благодаря своим превосходным магическим навыкам. Айлейдская броня обеспечивает достойную защиту, но главным бонусом этих доспехов являются волшебные чары на броне, повышающие магическую силу у её владельца. Этот комплект доспехов отличается весьма хорошим качеством.;;;;;;;;;;;;;x;
armor_ayleid_flawless;Безупречная Айлейдская броня;;;;;;;;;;;;;x;
armor_ayleid_flawless_desc;Набор айлейдских доспехов. Древние Айлейды предпочитали смешанный подход к своей броне, которая была сделана в те времена, когда они и их родственники установили свою гегемонию над большей частью Тамриэля, отчасти благодаря своим превосходным магическим навыкам. Айлейдская броня обеспечивает достойную защиту, но главным бонусом этих доспехов являются волшебные чары на броне, повышающие магическую силу у её владельца. Это идеально сделанный комплект доспехов, настоящее произведение искусства.;;;;;;;;;;;;;x;
armor_khajiit;Каджитская броня;;;;;;;;;;;;;x;
armor_khajiit_desc;Набор каджитских доспехов. Почти все каджиты живут в Эльсвейре, в суровой пустыне или джунглях, которые изобилуют бандитами и другими опасностями. Большинство каджитов предпочитают скрытность и уловки прямому конфликту, и это отражается на их доспехах. Легкая и подходящая к экстремальным условиям, эта броня является обязательной для любого путешествия по Эльсвейру.;;;;;;;;;;;;;x;
armor_khajiit_superior;Улучшенная Каджитская броня;;;;;;;;;;;;;x;
armor_khajiit_superior_desc;Набор каджитских доспехов. Почти все каджиты живут в Эльсвейре, в суровой пустыне или джунглях, которые изобилуют бандитами и другими опасностями. Большинство каджитов предпочитают скрытность и уловки прямому конфликту, и это отражается на их доспехах. Легкая и подходящая к экстремальным условиям, эта броня является обязательной для любого путешествия по Эльсвейру. Этот комплект доспехов отличается весьма хорошим качеством.;;;;;;;;;;;;;x;
armor_khajiit_flawless;Безупречная Каджитская броня;;;;;;;;;;;;;x;
armor_khajiit_flawless_desc;Набор каджитских доспехов. Почти все каджиты живут в Эльсвейре, в суровой пустыне или джунглях, которые изобилуют бандитами и другими опасностями. Большинство каджитов предпочитают скрытность и уловки прямому конфликту, и это отражается на их доспехах. Легкая и подходящая к экстремальным условиям, эта броня является обязательной для любого путешествия по Эльсвейру. Это идеально сделанный комплект доспехов, настоящее произведение искусства.;;;;;;;;;;;;;x;
armor_bosmer;Босмерская броня;;;;;;;;;;;;;x;
armor_bosmer_desc;Набор босмерских доспехов. Босмерская броня уникальна тем, что она сделана полностью из экологически чистых материалов. То есть из кожи и костей. Из-за Зелёного Пакта, и своей жизни в Валенвуде, босмеры не могут или не желают создавать и носить более тяжелые доспехи, которыми могут пользоваться их соседи, отдавая предпочтение невероятно легкой броне, чтобы оставаться быстрыми и незамеченными.;;;;;;;;;;;;;x;
armor_bosmer_superior;Улучшенная Босмерская броня;;;;;;;;;;;;;x;
armor_bosmer_superior_desc;Набор босмерских доспехов. Босмерская броня уникальна тем, что она сделана полностью из экологически чистых материалов. То есть из кожи и костей. Из-за Зелёного Пакта, и своей жизни в Валенвуде, босмеры не могут или не желают создавать и носить более тяжелые доспехи, которыми могут пользоваться их соседи, отдавая предпочтение невероятно легкой броне, чтобы оставаться быстрыми и незамеченными. Этот комплект доспехов отличается весьма хорошим качеством.;;;;;;;;;;;;;x;
armor_bosmer_flawless;Безупречная Босмерская броня;;;;;;;;;;;;;x;
armor_bosmer_flawless_desc;Набор босмерских доспехов. Босмерская броня уникальна тем, что она сделана полностью из экологически чистых материалов. То есть из кожи и костей. Из-за Зелёного Пакта, и своей жизни в Валенвуде, босмеры не могут или не желают создавать и носить более тяжелые доспехи, которыми могут пользоваться их соседи, отдавая предпочтение невероятно легкой броне, чтобы оставаться быстрыми и незамеченными. Это идеально сделанный комплект доспехов, настоящее произведение искусства.;;;;;;;;;;;;;x;
armor_argonian;Аргонианская броня;;;;;;;;;;;;;x;
armor_argonian_desc;Набор аргонианских доспехов. Как и многие другие расы и культуры, населяющие южные районы Тамриэля, аргониане предпочитают тяжёлым доспехам более легкие. Сделанная, чтобы быть легкой и податливой, аргонианская броня уникальна тем, что она не замедляет своего владельца, и не мешает ему плавать, что позволило аргонианам стать мастерами партизанской войны, которыми они и являются.;;;;;;;;;;;;;x;
armor_argonian_superior;Улучшенная Аргонианская броня;;;;;;;;;;;;;x;
armor_argonian_superior_desc;Набор аргонианских доспехов. Как и многие другие расы и культуры, населяющие южные районы Тамриэля, аргониане предпочитают тяжёлым доспехам более легкие. Сделанная, чтобы быть легкой и податливой, аргонианская броня уникальна тем, что она не замедляет своего владельца, и не мешает ему плавать, что позволило аргонианам стать мастерами партизанской войны, которыми они и являются. Этот комплект доспехов отличается весьма хорошим качеством.;;;;;;;;;;;;;x;
armor_argonian_flawless;Безупречная Аргонианская броня;;;;;;;;;;;;;x;
armor_argonian_flawless_desc;Набор аргонианских доспехов. Как и многие другие расы и культуры, населяющие южные районы Тамриэля, аргониане предпочитают тяжёлым доспехам более легкие. Сделанная, чтобы быть легкой и податливой, аргонианская броня уникальна тем, что она не замедляет своего владельца, и не мешает ему плавать, что позволило аргонианам стать мастерами партизанской войны, которыми они и являются. Это идеально сделанный комплект доспехов, настоящее произведение искусства.;;;;;;;;;;;;;x;
armor_tester;Тестовая броня Эва;;;;;;;;;;;;;x;
armor_tester_desc;Если вы читаете это, то вы, наверное, шалите. Если вы читаете это, то также удвойте своё непослушание, прочитав также о Тестовом Мече!;;;;;;;;;;;;;x;
armor_lordsmail;Кольчуга Повелителя;;;;;;;;;;;;;x
armor_lordsmail_desc;Также известная как Броня Морихауса или Дар Кинарет, эта изящная кираса непревзойдённого качества, которая противостоит любым ударам. Её сверхъестественная стойкость дополнена магическими чарами, которые противостоят ядам, маги и поглощают жизненные силы врагов. Ходят слухи, что Кинарет неразрывно связана с владельцем Кольчуги Повелителя, и любой, кого она сочтет недостойным, утратит броню, которая перейдет к тому, кто пользуется благосклонность Кинарет.;;;;;;;;;;;;;x
armor_of_the_emperor;Броня императора;;;;;;;;;;;;;x
armor_of_the_emperor_desc;Истинная сила этого изящного доспеха сокрыта не в его материале, а в драконьей крови. Тайбер Септим надел эту броню, как часть своих императорских регалий, и его кровь, которая проливалась в жестоких сражениях, постепенно пропитывала доспехи основателя Империи Септимов, которые и по сей почитаются верующими в Девять божеств.;;;;;;;;;;;;;x
armor_of_the_old_gods;Броня Старых Богов;;;;;;;;;;;;;x;
armor_of_the_old_gods_desc;Хоть и примитивный на вид, этот грубый доспех их шкур, созданный в Скайримском Пределе, благословлен чарами и магией Старых Богов, используемых колдунами Предела.;;;;;;;;;;;;;x;
armor_snow_prince;Броня Снежного Принца;;;;;;;;;;;;;x;
armor_snow_prince_desc;Зачарованный доспех древнего и легендарного принца фалмеров, сраженного в те времена, когда он и его люди вели свою последнюю битву против нордов у подножия гор Моэсринг на Солстхейме.;;;;;;;;;;;;;x;
armor_saintaralor;Власяница Святого Аралора;;;;;;;;;;;;;x;
armor_saintaralor_desc;Эта рубашка когда-то принадлежала Святому Аралору Кающемуся, покровителю кожевников и рудокопов. Это ценная реликвия данмеров и их Храма.;;;;;;;;;;;;;x;
armor_ebonymail;Эбонитовая Кольчуга;;;;;;;;;;;;;x;
armor_ebonymail_desc;Таинственный артефакт Даэдрического Принца Боэтии, который, как известно, обладает большим количеством эффектов.;;;;;;;;;;;;;x;
brush_of_truepaint;Кисть истинного мастерства;;;;;;;;;;;;;x;
brush_of_truepaint_desc;Артефакт, приписываемый Дибелле, богине красоты, Кисть истинного мастерства - казалось бы, обычная кисть художника, за исключением её способности воплощать волю своего владельца в материальную реальность.;;;;;;;;;;;;;x;
gloves_zenithar;Руки Зенитара;;;;;;;;;;;;;x
gloves_zenithar_desc;Левая и правая Рука Зенитара - красивые перчатки, наделенные силой, которые делают владельца более привлекательным в глазах окружающих, и приносят ему удачу, куда бы тот не направился.;;;;;;;;;;;;;x
maras_raiment;Одеяние Мары;;;;;;;;;;;;;x
maras_raiment_desc;Скромно выглядящие юбка и блузка, которые однако вышиты весьма искусно. Считается, что это священные реликвии Мары, богини любви. Одеяние укрепляет здоровье владельца и оберегает его от магических воздействий.;;;;;;;;;;;;;x
masque_of_clavicus_vile;Маска Клавикуса Вайла;;;;;;;;;;;;;x;
masque_of_clavicus_vile_desc;Как и её одноимённый создатель, маска Клавикуса Вайла пропитана как харизмой, так и предательством.Первоначально предоставленная обезображенной дворянке, искавшей любви и уважения, маска получила свою известность в связи со своим исчезновением, что послужило причиной изгнания дворянки, и кровавой мести её дочери. Тех,  кто носит эту маску, редко обескураживает эта история, однако большое уважение - это благо, которое может приносить выгоду в течение всей жизни.;;;;;;;;;;;;;x;
ring_of_namira;Кольцо Намиры;;;;;;;;;;;;;x;
ring_of_namira_desc;Почти столь же загадочноё, как и сама Намира, это тонкое, но непритязательное кольцо неизвестного назначения. Утверждается, что оно предоставляет своему владельцу гораздо большую физическую и магическую устойчивость и, возможно, даже наделяет исключительной жизненной силой тех, кто хочет употреблять в пищу плоть своего собственного вида.;;;;;;;;;;;;;x;
ring_of_the_wind;Кольцо ветра;;;;;;;;;;;;;x
ring_of_the_wind_desc;Мерцающее Кольцо ветра - реликвия богини Кинарет, которая тесно связана с Эльсвейром. Любой, кому посчастливилось заполучить это кольцо, становится невероятно энергичным, и сможет быстро бегать, прыгать, и приземляться, при этом не выдыхаясь.;;;;;;;;;;;;;x
shield_auriel;Щит Ауриэля;;;;;;;;;;;;;x
shield_auriel_desc;Менее известный из артефактов, которые связаны с Ауриэлем, главой эльфийского Пантеона, Щит Ауриэля, является предметом с впечатляющими свойствами. Он поглощает силу удара, и дарует энергию владельцу при контратаке.;;;;;;;;;;;;;x
shield_spellbreaker;Разрушитель Заклинаний;;;;;;;;;;;;;x;
shield_spellbreaker_desc;Разрушитель заклинаний внешне выглядит как большой Двемерский щит, но на самом деле – это одна из наиболее древних реликвий Тамриэля. Кроме того, что этот щит сыграл большую историческую роль в Битве Роуркена-Шалидора, он предохраняет носителя практически от любого заклятия – отражая магию или накладывая заклятие тишины на того, кто пытается читать  враждебные заклинания. Происхождение Щита приписывается Периайту, Даэдрическому Принцу Эпидемий.;;;;;;;;;;;;;x;
shield_eleidons_ward;Символ Элеидона;;;;;;;;;;;;;x;
shield_eleidons_ward_desc;Символ Элеидона — щит героя. Элеидон — святой рыцарь, легенда истории бретонов. Он постоянно боролся со злом и пытался исправить его. Согласно легенде, он спас дочь одного барона от верной смерти в руках злого вождя. В награду барон потратил чуть ли не всё свое богатство, чтобы создать магический щит специально для Элеидона. Этот щит позволяет своему владельцу быстро исцелять раны, а по защитным качествам превосходит даже даэдрические щиты.;;;;;;;;;;;;;x;
shield_equip_tt;У вас может не быть никаких снаряженных артефактов, которые исключают ношение щита.;;;;;;;;;;;;;x
shield_tower_of_the_nine;Башня Девяти;;;;;;;;;;;;;x;
shield_tower_of_the_nine_desc;Очень мало известно об этом щите, созданном в стиле Имперских Клинков, за исключением того, что при использовании он способен улучшить навык защиты у своего владельца.;;;;;;;;;;;;;x;
shield_targe_of_the_blooded;Тарч Кровожадности;;;;;;;;;;;;;x;
shield_targe_of_the_blooded_desc;Это щит с уникальным оформлением и зачарованием. Оснащён шипами на внешней стороне, способными наносить дополнительный урон врагу. Достойный выбор для любого мастера-щитоносца..;;;;;;;;;;;;;x;
weapon_bow_auriel;Лук Ауриэля;;;;;;;;;;;;;x
weapon_bow_auriel_desc;Несмотря на скромный внешний вид, этот лук является оружием самого Ауриэля, который тот носил в эпоху Рассвета. Связь лука с Ауриэлем очевидна - силы лука тесно связаны с солнцем. Лук Ауриэля способен использовать различные магические приемы, в частности применять солнечный взрыв, который уничтожает нежить.;;;;;;;;;;;;;x
